,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
101,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,2,0,0,0,0,0,2,0,3,2,2,0,0,5,0,2,0,0,0,2,11,11,1,4,0,4,0,0,0,9,5,0,13,4,0,7,0,6,5,12,19,28,18,6,6,19,9,0,0,8,0,8,8,5,5,0,2,6,7,0,0,0,6,0,2,0,0,4,1,7,2,4,1,0,2,0,0,3,0,0,4,13,11,14,5,0,2,0,12,11,2,14,4,0,0,5,0,2,5,0,0,0,0,5,0,0,9,0,0,0,13,4,5,4,0,2,0,0,9,15,11,10,0,5,0,0,4,5,0,1,13,3,2,3,10,8,0,15,25,19,9,0,0,0,0,0,0,7,5,19,9,0,0,3,0,0,16,25,18,13,3,0,6,0,2,0,0,11,5,0,0,0,0,4,4,4,4,0,0,0,5,15
102,0,0,0,0,0,5,1,0,0,0,0,8,0,0,3,0,1,5,2,0,6,3,0,1,1,9,0,1,6,3,4,0,5,0,0,0,1,8,9,4,5,0,7,0,2,0,6,3,3,10,2,0,5,0,3,3,14,18,24,16,9,9,17,10,0,0,6,0,14,5,2,4,0,1,3,3,6,0,0,7,0,3,6,6,2,0,5,0,3,1,0,1,0,0,1,6,2,3,12,8,11,5,0,2,2,11,10,4,13,3,0,0,5,0,0,5,0,6,0,0,4,1,0,15,5,0,3,10,1,2,4,0,2,3,0,12,12,8,9,0,4,0,0,1,8,0,3,12,3,0,9,7,4,5,13,22,17,8,0,0,1,0,1,0,5,9,15,9,6,0,0,1,6,22,26,16,12,2,6,9,0,1,0,1,8,4,3,0,0,0,1,1,3,3,0,0,0,5
103,0,0,0,0,4,0,2,0,0,0,4,0,8,0,0,8,1,0,2,0,0,3,4,0,0,0,10,0,0,3,0,5,0,2,0,0,0,5,4,6,1,10,0,3,0,7,5,2,8,8,6,2,0,1,4,0,4,19,17,25,15,13,10,14,6,0,0,6,4,19,9,2,3,0,5,2,0,3,0,0,8,0,0,3,2,1,0,10,0,1,2,0,0,1,0,0,3,2,2,17,12,9,6,0,7,1,7,15,5,13,3,5,0,6,4,0,1,0,4,4,0,1,2,5,11,1,5,8,14,6,0,3,0,0,0,2,13,17,7,9,0,4,5,4,0,4,1,2,10,0,0,13,6,0,4,18,23,13,8,0,0,0,0,6,0,10,8,12,6,2,0,0,0,12,19,25,15,8,0,3,10,0,0,1,5,4,1,0,0,5,1,6,1,0,0,0,0,0
104,0,0,0,0,0,2,0,4,0,0,0,3,0,6,0,0,7,0,0,0,0,0,3,1,0,0,0,8,0,0,0,0,4,2,0,0,0,0,2,3,4,0,9,0,2,0,6,2,1,7,5,4,0,2,0,1,0,9,23,17,24,14,13,8,11,10,0,0,4,9,18,8,10,0,0,9,0,0,0,0,0,6,0,0,0,10,9,0,7,0,0,0,0,0,9,0,0,1,0,7,16,10,8,8,0,4,0,6,12,3,11,2,7,0,5,2,0,0,0,3,2,0,1,0,2,8,0,4,7,13,4,0,1,0,0,0,3,12,14,5,6,0,3,4,3,0,3,0,0,7,0,3,17,7,4,8,18,20,11,16,6,0,0,0,3,0,14,6,10,3,4,0,0,2,10,23,22,12,6,0,2,8,0,0,0,2,3,0,0,0,4,0,4,0,2,0,0,4
105,0,0,0,0,0,0,4,1,3,0,0,7,2,0,7,0,0,8,7,0,2,1,0,3,3,2,0,0,10,1,0,0,1,3,1,0,0,0,0,3,5,1,1,9,7,0,0,4,0,0,5,4,2,1,0,0,8,0,13,23,18,21,14,15,6,7,8,0,2,1,8,17,7,10,0,0,11,1,0,2,0,2,8,2,0,0,9,6,0,7,0,0,0,0,0,11,7,0,1,0,6,16,8,9,5,0,4,0,5,11,3,8,3,7,0,5,2,2,0,0,2,4,0,3,0,0,5,0,1,4,13,3,0,2,0,1,0,2,12,13,5,5,0,0,5,1,0,3,0,0,9,0,7,15,5,1,8,18,19,10,18,8,2,0,0,0,4,14,8,10,2,6,0,2,4,13,22,22,14,7,0,1,8,0,0,0,3,2,0,0,0,1,0,3,1,1,0,0
106,0,0,0,0,0,0,0,2,1,3,0,0,7,2,0,3,0,0,6,6,0,0,0,0,0,1,0,0,0,7,0,0,0,0,3,0,0,0,8,0,0,1,0,0,7,3,0,8,0,0,8,3,12,2,0,8,0,4,3,11,20,14,18,11,23,13,15,8,0,0,0,8,14,6,6,0,1,11,1,0,0,0,0,6,10,0,0,5,5,0,3,0,0,0,0,1,9,7,0,0,0,6,12,6,5,3,0,0,0,5,11,1,6,0,3,0,4,0,2,0,0,0,1,0,2,8,0,1,0,0,4,10,3,0,10,0,0,0,2,10,12,5,1,0,0,13,3,0,3,8,0,5,0,15,11,1,0,8,16,16,8,17,7,0,8,0,0,4,12,7,7,0,14,4,0,3,11,21,20,11,3,0,0,4,0,0,0,1,2,0,0,0,0,0,1,0,1,0
107,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0,0,7,1,4,9,7,0,0,0,3,0,0,3,7,5,0,7,0,0,0,0,0,0,15,5,0,8,0,1,4,0,0,5,0,0,7,2,12,2,0,9,0,1,1,18,16,12,18,13,20,10,13,11,1,0,0,7,12,2,3,3,1,8,1,0,0,3,3,3,9,0,0,3,4,0,1,0,0,0,3,2,7,5,0,0,0,3,12,3,2,1,0,0,0,4,8,1,4,0,2,0,7,0,0,0,0,0,4,0,0,5,0,0,0,0,0,9,10,0,17,7,0,0,1,8,10,2,0,7,3,10,1,0,0,11,1,2,5,12,8,0,0,7,15,16,7,17,7,0,5,0,0,7,10,4,7,4,17,7,0,1,9,24,27,17,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,5,0,2,6,4,0,0,0,0,0,0,0,6,1,0,4,0,0,0,0,8,5,12,2,0,7,0,0,0,8,0,1,8,0,15,5,8,10,0,5,0,0,8,14,13,9,26,16,28,18,11,7,0,0,0,6,8,0,1,3,0,5,0,0,0,1,11,1,6,0,0,3,0,0,0,0,0,0,1,2,6,1,0,0,0,2,8,1,1,0,0,0,0,0,6,0,0,0,1,0,7,0,0,0,0,0,3,8,0,1,0,0,0,0,0,6,18,8,13,3,0,0,0,8,6,0,0,15,5,9,1,8,1,7,0,10,2,8,5,0,0,5,12,15,7,13,15,5,1,0,0,6,7,1,15,7,14,4,0,0,14,21,23,17,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,7,6,0,0,1,0,0,7,0,0,0,1,0,0,0,0,7,0,0,4,0,0,4,0,5,2,17,7,0,4,5,5,0,13,5,0,8,5,11,9,4,7,5,4,1,0,12,15,10,16,25,18,28,18,16,11,1,0,0,10,7,0,0,0,0,6,0,0,0,1,10,0,11,1,0,4,0,0,1,0,0,0,1,0,11,5,0,1,0,7,5,0,6,0,0,0,5,0,7,4,0,0,0,0,11,1,0,1,0,0,0,13,5,5,5,0,0,0,0,8,15,9,18,8,0,0,0,13,10,0,5,16,6,7,0,5,5,6,0,9,7,9,1,0,0,2,8,12,12,9,20,10,0,0,0,3,4,5,12,4,13,3,0,4,11,22,23,13,8,4,0,0,0,2,5,1,5,0,0,0,0,0,0
110,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,4,0,0,2,0,0,12,2,2,7,14,6,0,0,1,13,3,9,13,3,16,6,7,17,7,3,1,1,0,2,9,12,18,15,33,23,26,16,12,11,1,0,0,6,5,0,0,0,0,3,0,0,8,0,7,1,10,1,0,3,0,0,0,0,0,0,0,1,7,5,0,0,0,5,4,0,4,0,0,0,3,0,3,4,0,0,0,1,11,1,0,0,0,8,3,9,1,1,5,0,0,0,8,5,11,8,17,7,0,0,3,9,7,8,6,15,6,15,5,1,1,14,4,5,4,8,0,0,0,1,5,8,20,10,16,10,0,0,0,0,12,3,9,3,11,2,0,1,10,22,22,12,4,3,0,0,0,0,1,0,3,0,0,0,0,0
111,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,0,0,4,13,4,0,0,9,9,0,17,11,11,14,4,15,15,5,0,0,0,0,0,6,20,14,23,33,23,22,12,12,8,0,0,0,4,5,0,0,0,0,1,0,8,5,0,3,0,10,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,0,1,8,0,0,0,8,4,0,5,0,1,2,0,0,8,5,1,7,7,15,6,0,0,0,6,15,5,5,15,14,13,3,0,9,10,0,2,3,6,0,0,0,0,1,16,16,6,16,8,0,0,0,8,10,0,5,1,10,0,0,0,10,21,18,8,3,0,0,0,0,0,0,0,1,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,5,6,0,0,3,11,1,0,8,5,5,8,15,19,9,10,12,13,11,1,0,0,0,0,0,14,16,22,23,31,21,18,12,9,7,0,0,0,4,3,0,0,0,0,0,8,5,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,5,0,0,8,4,0,0,1,0,0,2,0,8,5,1,0,6,5,14,6,0,0,0,14,11,4,5,23,13,9,0,8,5,6,0,1,1,3,0,0,0,0,9,12,12,6,14,7,0,0,8,6,7,0,3,0,8,0,0,0,9,17,14,7,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,7,4,4,0,0,3,9,0,0,6,3,5,10,15,18,8,10,12,11,8,0,0,0,0,0,4,11,16,23,23,29,19,19,10,9,4,0,0,1,3,2,0,0,0,0,0,6,3,0,0,7,0,6,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,2,6,0,1,0,0,5,0,0,6,2,0,0,2,0,5,1,0,7,2,0,0,8,5,15,5,0,0,4,11,11,9,13,23,13,6,0,5,3,4,0,3,0,2,0,0,0,0,7,9,13,6,14,4,0,0,8,5,4,0,3,0,7,0,1,0,7,14,14,6,0,1,0,0,0,2,0,0,2,1,0
114,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,4,5,1,0,0,4,10,0,1,7,0,4,6,12,20,10,8,13,12,11,1,2,3,0,0,5,7,14,20,24,31,21,18,8,11,5,0,0,0,0,7,0,0,0,0,0,5,4,0,0,12,2,2,5,0,0,0,0,0,1,2,0,10,0,3,0,0,1,0,0,0,2,0,3,2,0,0,0,0,8,0,0,3,0,1,0,1,7,4,1,0,0,0,2,0,0,12,3,0,0,4,5,16,7,0,0,9,7,8,5,13,25,15,3,1,6,6,0,0,2,0,0,0,1,0,1,8,5,10,4,12,2,0,0,5,6,0,0,0,0,12,2,0,5,9,10,11,2,0,2,5,1,0,0,0,0,0,2
115,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,5,3,2,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,0,0,0,0,4,0,0,0,9,2,0,0,5,9,6,5,6,3,0,0,2,16,16,7,13,12,13,8,5,3,0,0,0,1,7,11,25,28,31,21,14,12,10,2,0,0,0,1,4,0,0,0,0,0,10,0,0,2,8,0,3,4,0,0,0,0,5,5,0,1,6,5,0,0,5,0,0,0,5,0,1,7,0,0,0,0,4,8,0,1,0,0,0,5,6,11,9,0,0,0,0,0,0,2,17,7,0,0,4,10,20,10,0,1,5,5,4,3,17,24,14,2,6,7,2,0,0,0,0,0,5,0,5,0,5,2,6,2,9,0,0,0,4,3,0,0,0,2,12,2,1,9,5,7,8,0,5,3,10,1,0,0,0,0,0
116,0,0,7,0,0,3,3,1,0,0,0,4,0,0,0,0,1,2,2,2,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,2,9,3,2,6,3,0,1,6,16,16,6,9,10,12,5,3,3,0,0,0,0,7,15,22,27,29,23,13,8,10,9,0,0,0,1,4,0,0,0,0,0,12,2,0,4,10,0,1,4,0,0,2,0,2,6,0,2,3,3,2,0,3,0,7,0,6,0,0,14,4,0,1,0,3,8,0,1,2,0,0,2,3,8,16,6,1,0,0,0,0,7,19,9,2,0,1,10,19,10,0,3,6,5,4,7,13,24,14,2,4,9,2,0,0,2,0,0,5,0,1,7,5,4,2,2,9,0,0,0,2,5,0,0,0,2,14,4,0,11,4,5,15,5,1,0,10,0,1,0,0,0
117,0,0,0,7,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,7,2,0,0,10,5,0,10,4,11,1,0,14,14,12,2,6,7,8,2,0,11,1,8,0,0,5,11,22,24,28,19,9,6,10,7,0,0,0,0,2,8,0,0,0,2,12,2,0,3,6,0,0,2,0,0,0,0,2,2,0,0,1,2,0,0,3,0,3,0,3,0,4,13,3,0,0,0,0,5,0,0,10,0,0,0,0,8,13,6,0,8,0,0,0,9,17,8,2,0,0,7,27,17,5,3,14,4,0,3,21,20,10,0,3,7,0,0,0,0,0,8,1,0,1,5,4,1,0,10,7,0,0,0,1,3,0,0,0,4,10,0,1,8,2,5,11,1,0,0,8,0,0,0,0
118,0,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,5,0,0,8,6,1,8,8,12,9,0,8,12,10,8,0,3,3,5,0,8,7,9,8,0,0,1,11,19,23,24,15,7,6,8,4,0,0,0,0,10,5,0,0,0,2,8,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,11,3,0,0,0,0,3,0,8,6,0,0,0,0,5,13,3,8,5,0,0,0,7,16,8,0,0,0,17,23,16,6,11,12,2,0,11,17,16,7,0,1,4,0,0,0,0,8,4,0,0,0,4,1,0,8,8,4,0,0,0,0,0,0,0,0,0,6,0,0,6,2,1,7,0,0,0,6,0,0,0
119,0,0,0,0,2,2,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,0,0,0,0,2,0,6,3,1,0,0,0,6,1,0,9,7,0,7,5,11,11,1,8,13,10,15,5,5,10,3,0,8,4,8,6,1,2,1,11,15,25,24,14,5,3,6,7,0,0,0,0,10,5,1,0,0,5,4,0,3,0,1,0,0,0,1,2,0,3,0,1,0,0,1,0,0,0,4,0,8,2,0,0,1,9,5,0,0,7,0,0,0,9,7,2,1,0,0,3,11,1,6,8,1,0,0,6,15,9,2,0,7,20,19,14,4,9,14,4,1,11,18,23,13,1,1,2,0,0,1,0,9,4,0,0,0,3,0,0,6,6,4,0,0,0,0,3,0,0,3,2,2,0,0,4,3,4,8,0,0,0,5,0,0
120,0,0,0,5,0,7,1,0,5,5,0,2,5,5,0,2,0,1,0,0,0,0,0,5,0,0,0,12,2,0,0,0,1,0,5,0,0,0,2,0,5,3,0,0,0,0,6,1,0,9,7,0,7,3,10,11,1,8,10,9,13,4,4,9,3,0,8,9,7,6,0,7,1,9,15,22,23,13,4,2,4,6,0,0,0,0,8,5,0,1,0,3,2,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,5,0,0,2,0,7,1,0,0,2,8,10,0,0,6,0,0,0,9,6,2,0,0,1,1,11,1,4,8,0,0,0,11,15,8,0,0,10,18,20,14,4,8,11,4,1,11,17,21,13,3,0,0,0,0,1,0,6,3,0,0,0,2,0,0,5,3,3,0,0,0,0,8,0,0,2,0,0,0,0,4,1,4,8,0,0,0,10,0
121,0,0,0,0,9,0,4,0,0,5,9,0,2,5,2,5,3,0,0,0,0,0,1,0,2,0,1,2,9,0,0,1,0,0,0,2,0,4,0,0,0,10,0,0,0,5,5,2,6,5,5,7,0,3,7,6,8,6,7,11,6,17,7,1,5,2,0,8,6,12,10,0,6,0,13,14,19,20,10,1,3,1,3,0,0,0,0,13,3,0,2,0,0,3,0,0,0,0,1,5,4,0,4,0,6,0,0,5,0,0,2,5,0,3,4,4,0,0,0,6,8,7,1,0,2,0,5,5,13,11,1,0,0,0,1,8,2,9,4,0,0,1,16,19,9,0,1,8,16,16,11,8,7,7,3,6,12,13,21,12,2,0,0,5,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,1,4,0,0,0,0,5,5,6,4,5,0,0,0,9
122,0,0,0,0,0,9,0,2,0,0,4,8,0,2,4,2,4,2,0,0,0,0,0,0,0,1,0,1,1,8,0,0,0,0,0,0,7,0,2,0,0,0,9,0,0,0,5,3,2,6,3,10,5,0,2,5,5,8,4,6,10,7,16,6,0,3,0,0,7,6,11,10,0,5,3,11,13,19,19,9,0,2,0,2,0,0,0,3,12,5,0,1,0,0,1,0,0,0,0,1,4,6,0,2,0,5,0,0,4,0,0,2,3,0,2,4,3,0,2,0,6,7,6,0,0,0,0,5,4,13,11,1,2,0,0,0,7,2,8,9,0,0,6,15,18,8,0,0,10,14,15,10,6,5,5,3,5,11,18,19,11,1,0,0,3,0,4,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,3,0,0,0,0,4,5,11,3,3,5,0,0
123,0,10,0,0,0,0,8,0,1,0,0,3,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,4,0,0,0,0,0,8,0,0,0,3,0,0,4,2,8,3,0,0,4,2,4,1,3,7,6,15,5,0,1,0,0,4,3,10,7,0,2,1,10,11,29,19,7,0,1,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,10,4,0,10,3,0,0,0,0,0,0,3,2,0,0,0,5,4,5,0,0,0,0,2,3,11,7,0,0,0,0,0,4,1,7,8,0,0,5,12,16,6,0,0,8,13,12,6,4,1,2,0,4,10,15,18,10,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,10,0,0,0,1,4,21,11,2,4,0
124,0,0,10,0,0,0,1,8,0,0,0,2,2,6,3,0,0,3,3,0,6,3,0,0,1,6,0,0,6,3,0,4,3,0,0,0,9,0,2,3,1,0,3,0,10,0,0,0,0,0,0,3,0,8,0,0,2,1,0,2,4,0,5,7,13,3,0,0,6,0,1,2,8,6,0,0,7,10,19,30,20,8,6,7,0,0,0,0,0,2,8,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,9,1,0,9,3,0,0,0,0,0,0,9,2,0,0,1,3,10,4,0,0,0,0,0,3,8,7,3,0,3,0,0,3,0,6,7,0,0,8,10,13,5,0,0,14,10,8,4,0,0,0,0,3,8,16,17,11,1,0,0,0,0,8,0,0,1,0,6,1,0,0,9,8,3,0,0,0,0,0,0,3,0,10,0,0,0,0,11,21,11,1,0
125,0,0,0,8,0,0,0,1,6,0,0,1,0,0,13,3,0,7,4,1,3,13,3,0,0,4,4,0,3,13,3,0,11,1,0,0,0,5,0,9,3,0,7,1,1,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9,0,0,5,4,10,0,0,3,3,0,0,1,6,2,0,3,6,9,19,27,20,11,9,4,0,0,0,0,0,0,6,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,3,8,0,0,0,0,6,8,1,0,0,0,0,0,0,7,14,4,7,0,0,0,2,0,4,4,0,7,5,7,11,4,0,4,10,7,5,1,0,0,0,0,2,8,14,17,8,0,0,0,0,3,6,0,0,0,3,6,0,0,0,12,15,5,0,0,0,0,0,7,0,0,7,0,0,0,1,11,20,10,0
126,0,0,7,0,5,0,0,1,0,5,0,0,0,0,3,10,0,0,7,6,1,3,11,5,0,0,2,3,0,3,15,5,1,7,0,0,0,0,5,0,9,0,0,9,1,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,6,0,0,5,0,10,0,0,0,0,0,0,3,3,0,0,10,4,9,15,27,20,11,9,2,0,0,2,1,0,2,8,0,0,0,3,6,2,0,0,1,0,1,0,0,2,0,4,0,7,5,1,0,0,7,2,0,4,5,0,0,0,0,8,8,0,0,0,0,7,0,1,6,14,4,3,0,2,0,4,0,1,1,0,7,1,9,12,4,0,1,6,7,1,0,0,2,0,0,2,10,14,14,8,0,0,7,0,5,2,0,0,0,3,2,0,2,2,11,11,4,2,0,0,2,0,5,7,0,3,0,0,0,2,11,19,9
127,0,0,0,5,0,3,0,2,0,0,4,0,0,0,0,2,9,0,0,4,4,0,3,8,3,0,0,0,1,0,5,14,4,3,5,0,0,0,0,4,0,8,0,0,8,0,0,1,0,0,0,0,0,2,0,0,3,0,4,0,0,0,6,0,0,9,0,8,0,0,0,0,8,0,2,7,0,0,7,2,8,17,25,18,8,17,10,0,0,0,0,0,0,7,8,0,0,1,3,1,0,0,0,2,0,0,0,1,0,2,0,6,7,1,0,0,4,0,0,3,3,0,0,0,0,5,7,0,0,0,0,4,0,0,4,13,3,2,0,0,0,2,0,0,0,0,6,0,7,9,2,0,5,3,11,1,0,0,0,8,0,0,8,13,11,7,4,0,5,0,7,0,0,0,0,7,0,0,0,1,10,9,1,1,0,0,1,0,3,6,0,2,0,0,2,1,9,23
128,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,5,0,0,0,0,0,0,6,11,5,0,1,0,0,0,0,1,0,5,0,0,7,0,0,0,0,0,0,0,0,2,0,0,2,8,4,0,0,0,3,0,8,5,0,4,0,0,0,4,3,0,10,3,0,0,4,3,7,13,21,14,12,21,11,0,0,1,0,0,1,11,4,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0,3,14,4,0,0,0,0,1,0,0,0,1,1,0,3,5,2,8,1,11,10,1,0,0,4,5,0,0,7,9,10,15,5,0,0,1,4,0,0,0,8,3,0,0,0,2,7,4,2,1,0,0,0,0,2,7,0,0,0,0,0,0,17
129,0,0,0,0,0,4,6,0,0,0,0,2,0,0,0,0,0,3,8,2,1,0,0,2,6,6,0,0,1,0,2,0,6,8,4,0,0,0,0,0,6,0,0,7,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,6,4,0,0,6,0,0,5,4,1,1,0,0,0,6,0,0,11,3,0,6,1,9,8,14,18,12,11,18,13,3,0,3,2,0,1,12,6,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,3,1,2,1,0,0,0,6,0,1,2,0,0,1,2,0,0,0,0,1,0,0,4,11,6,0,2,0,0,0,0,0,0,3,0,0,4,1,0,5,1,8,8,3,0,0,10,7,6,0,4,6,7,15,6,2,0,7,1,1,6,0,7,5,1,0,0,1,9,1,0,3,0,0,0,0,0,4,0,0,0,0,0,7
130,0,0,0,0,0,0,10,6,0,0,0,2,1,0,0,0,0,0,5,10,3,1,0,2,8,7,4,0,1,1,2,0,0,3,7,3,0,0,0,0,6,3,0,2,9,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,6,3,0,0,4,5,0,0,0,0,2,2,0,1,11,2,6,3,7,10,9,11,16,10,8,20,12,2,2,5,0,0,2,14,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,2,1,0,0,0,0,0,2,2,0,1,0,0,0,2,0,6,10,2,0,6,12,13,3,0,1,3,7,16,8,0,6,4,2,7,3,0,9,6,1,0,0,3,6,0,2,3,0,0,0,0,0,3,0,0,0,0,0
131,0,0,0,0,5,0,0,6,5,0,5,0,1,0,0,4,2,0,0,1,7,0,3,0,0,5,9,3,0,0,0,4,0,0,2,4,2,5,0,0,0,10,0,0,0,13,4,0,5,4,0,0,0,0,5,0,0,6,0,2,0,11,2,0,2,3,0,0,1,9,5,0,0,0,7,2,0,1,8,0,8,0,4,7,5,10,15,14,10,17,14,4,0,7,0,0,4,13,3,6,5,0,2,0,4,0,0,6,0,0,0,4,0,2,5,0,0,0,0,5,0,0,8,1,0,0,4,4,5,4,0,0,0,0,0,0,2,4,3,12,2,1,5,5,0,0,2,0,0,0,0,6,0,0,0,6,2,2,9,1,0,2,8,17,7,4,1,0,6,12,5,0,2,1,0,7,0,0,6,2,3,0,0,5,11,1,0,0,0,4,2,4,0,0,0,0,0,0
132,0,0,0,0,2,3,0,0,4,3,2,3,0,0,0,1,9,0,0,0,0,4,3,0,0,0,8,7,0,0,0,5,1,0,0,0,3,4,1,0,0,1,7,0,0,3,14,4,1,6,0,0,0,0,2,1,0,1,7,3,0,2,14,4,0,3,0,0,0,2,11,3,0,0,2,8,0,0,0,5,5,5,0,1,3,4,9,16,10,7,22,12,0,5,6,0,0,3,9,4,8,2,5,0,1,0,0,1,2,0,0,1,1,3,4,1,0,0,0,2,3,0,3,5,0,0,1,5,6,6,0,0,0,0,0,0,5,3,0,2,8,0,2,7,2,0,5,0,0,0,0,2,7,0,1,1,9,0,1,8,0,0,0,9,13,8,5,0,0,2,10,2,0,0,0,1,3,0,0,3,7,1,0,5,7,7,0,0,0,1,9,3,3,0,0,0,0,1
133,0,10,0,0,0,1,2,0,0,3,0,1,2,0,0,0,0,6,0,0,0,0,1,2,0,0,0,7,6,0,0,0,2,0,0,10,0,0,2,0,0,0,0,6,0,0,4,12,2,0,4,0,0,0,0,0,0,0,0,4,0,0,4,13,3,0,1,0,0,0,1,10,0,0,0,0,7,0,10,0,1,4,4,0,0,0,1,6,15,9,12,21,11,0,2,5,0,0,2,6,1,7,0,3,0,11,1,0,11,1,0,0,0,0,0,2,0,0,0,0,1,2,0,2,4,0,0,0,2,3,4,0,0,0,0,0,0,2,2,0,1,7,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,7,0,0,0,7,10,4,3,0,0,0,9,0,0,0,0,11,2,0,0,0,6,0,0,2,6,4,10,0,0,0,6,2,13,3,0,0,0
134,0,0,11,1,0,1,0,1,1,1,0,0,2,3,0,0,0,0,6,0,0,0,0,1,1,0,0,1,7,5,0,0,0,0,1,0,12,2,0,1,0,0,0,0,6,0,0,4,10,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,13,3,0,2,0,0,0,2,8,0,0,0,0,8,0,9,0,0,4,4,0,0,0,0,6,20,10,12,21,11,0,2,5,1,0,0,3,6,4,0,1,1,11,1,1,12,2,0,0,0,0,1,2,0,5,0,1,0,0,0,2,4,0,0,0,0,4,3,5,0,0,0,0,0,2,4,0,2,5,0,0,4,0,0,9,0,0,0,0,0,2,0,0,0,10,0,0,7,0,0,0,5,7,5,3,0,0,0,9,0,0,0,1,11,2,0,0,1,6,0,0,2,5,3,11,1,0,0,8,3,12,5,1,0
