,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
146,0,0,0,4,0,0,0,0,0,0,4,11,1,0,2,0,0,0,0,5,0,2,18,8,0,0,0,0,0,13,3,0,3,9,6,12,3,0,0,0,0,2,0,8,4,10,19,16,6,8,5,2,0,0,0,0,4,3,0,0,2,2,9,0,0,0,3,18,26,17,9,14,4,0,0,0,0,0,0,0,8,0,0,0,2,10,16,6,13,3,0,0,0,1,3,11,1,0,9,3,11,1,0,0,0,0,0,2,13,8,26,16,4,0,0,0,6,3,0,6,12,21,11,0,0,0,0,0,3,11,5,8,14,19,14,7,8,5
147,0,0,1,0,1,0,0,0,0,1,4,1,11,5,0,0,0,0,5,0,6,1,8,15,5,0,0,1,0,3,10,4,1,4,14,4,12,2,0,0,0,0,0,0,5,0,15,16,13,5,4,2,0,0,0,0,0,4,0,0,1,7,0,6,0,0,0,8,15,31,21,9,10,1,0,0,0,0,0,0,0,4,0,0,1,2,9,20,10,13,3,0,0,1,6,1,8,1,1,14,4,8,0,1,0,0,5,0,3,18,16,23,13,1,0,0,0,3,0,0,7,11,17,8,0,0,0,0,0,1,8,2,5,15,16,18,8,6
148,0,0,1,0,0,0,0,0,0,1,5,1,1,15,5,0,0,0,5,2,1,7,0,5,11,2,0,1,1,0,0,11,5,2,9,10,4,9,0,0,0,0,0,0,0,1,5,12,13,12,2,1,0,0,0,0,0,0,1,0,1,6,4,0,6,0,0,4,5,20,28,20,10,7,0,0,0,0,0,0,0,0,1,0,1,1,1,13,19,10,9,0,0,1,6,3,0,8,2,6,11,1,4,1,1,0,5,5,0,8,17,13,20,10,0,0,0,0,0,0,1,4,7,14,6,0,0,0,0,0,0,5,0,6,12,20,15,6
149,0,0,0,0,0,2,0,0,0,0,0,4,0,5,23,13,8,0,0,4,0,0,4,0,4,11,1,0,0,0,0,1,7,1,0,17,9,3,11,1,0,0,0,0,0,0,0,7,11,10,11,1,3,0,0,0,0,0,0,0,0,0,8,6,0,5,0,0,6,10,22,23,28,18,6,0,0,0,8,0,0,0,0,0,0,0,0,3,10,17,18,8,0,0,0,8,5,0,4,0,4,11,1,0,0,0,0,3,2,0,7,16,12,22,12,0,0,2,0,0,0,0,3,6,14,8,0,0,0,0,0,2,4,0,8,10,15,15
150,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13,19,9,6,0,0,5,0,4,0,0,1,7,1,0,8,0,1,2,8,0,7,15,5,1,9,0,0,0,0,0,0,0,0,3,15,6,7,0,0,0,0,8,0,0,0,0,0,0,4,3,0,1,0,0,5,12,30,20,24,14,2,0,0,0,4,4,0,0,0,1,0,4,0,7,7,12,14,4,0,0,0,5,2,1,3,0,1,7,2,0,0,0,0,7,1,4,6,12,12,18,10,0,0,0,0,1,0,0,0,4,11,5,0,0,0,0,0,0,5,0,8,11,12
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,18,8,2,0,0,2,0,2,8,0,0,4,0,0,5,0,0,0,4,0,5,13,3,0,7,0,0,0,0,8,0,0,0,5,23,13,4,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,0,2,18,29,19,32,22,10,0,0,0,1,12,2,8,0,1,0,0,0,7,6,20,12,2,0,0,0,5,0,0,0,0,9,3,2,0,0,0,0,3,0,2,4,12,12,16,8,0,0,0,0,0,8,0,0,1,11,3,0,0,0,0,0,0,5,0,5,11
152,0,0,3,0,0,0,0,0,0,3,2,0,0,2,0,11,17,17,9,0,3,7,2,0,0,8,0,7,3,0,0,8,3,3,1,0,0,3,11,2,0,6,0,0,0,0,9,0,0,0,13,20,11,3,0,0,0,0,4,0,7,1,0,0,0,2,0,2,0,1,0,8,17,27,22,32,22,10,0,0,0,2,10,0,11,1,1,2,0,0,3,10,18,19,9,0,0,0,8,1,0,0,0,12,2,0,1,0,0,1,3,0,0,2,10,11,15,6,0,0,3,0,0,6,0,0,1,11,2,0,0,0,0,3,0,7,0,3
153,0,0,1,0,0,0,0,0,0,1,7,0,0,4,0,1,7,17,22,12,1,4,6,0,0,0,5,1,7,2,0,1,9,4,8,0,0,0,1,11,1,0,3,0,0,0,5,6,0,0,3,10,17,11,1,0,0,0,0,1,1,12,2,0,0,0,0,4,0,5,0,0,7,15,23,22,29,22,12,0,0,0,0,6,1,11,1,5,1,0,0,0,7,19,24,14,2,0,1,13,3,0,0,2,12,2,5,1,0,5,0,0,0,0,0,10,7,12,3,0,1,0,0,0,4,0,0,1,11,1,0,0,0,1,0,4,4,0
154,0,6,0,1,6,1,0,0,0,0,0,13,3,0,3,0,0,7,14,28,18,6,2,12,2,2,0,3,0,3,5,0,0,6,1,7,0,0,1,1,17,7,0,9,6,0,0,6,12,2,0,2,11,16,11,1,0,0,6,6,0,2,13,3,0,6,6,0,5,0,6,0,0,13,13,25,25,28,21,18,8,0,3,0,3,1,9,0,3,0,0,0,6,9,16,24,15,5,0,3,16,6,0,0,2,18,8,4,0,0,3,6,0,0,0,0,10,8,14,4,0,4,0,6,0,5,0,2,1,17,7,1,6,0,1,0,1,4
155,0,0,7,0,0,3,0,0,0,1,0,3,10,3,0,0,0,0,6,18,29,19,10,2,8,0,0,0,1,8,0,6,1,1,5,0,5,0,0,0,7,16,6,0,5,2,0,0,2,16,6,0,1,8,13,8,9,0,0,2,6,0,3,9,0,0,2,6,0,4,0,14,4,3,9,15,22,23,23,17,22,12,0,0,1,0,5,9,4,0,0,0,0,6,8,14,21,12,6,0,6,12,2,1,0,8,17,7,8,0,4,0,2,0,0,0,0,7,4,13,5,0,0,0,3,0,2,0,0,7,13,4,0,7,0,1,1,0
156,0,0,0,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,8,17,29,27,17,5,7,0,0,0,5,7,0,5,0,0,2,0,2,0,0,0,9,13,4,0,2,1,0,0,10,13,3,0,0,6,11,12,7,0,0,2,5,0,1,7,0,0,1,4,0,2,4,11,2,0,8,14,20,20,21,25,19,11,1,0,0,8,4,17,7,0,0,0,0,5,6,12,19,11,5,0,5,9,1,0,0,7,15,15,7,8,2,0,0,0,0,2,0,6,6,12,4,0,0,0,1,0,1,0,0,5,11,2,0,5,0,3,0
157,0,3,0,0,12,2,0,0,0,0,0,3,0,0,7,0,0,0,0,3,7,17,28,30,20,8,4,0,0,0,12,4,0,2,0,0,1,0,2,0,3,0,6,16,7,0,0,1,3,0,7,10,3,0,0,4,8,11,10,3,0,0,5,0,0,10,3,0,1,1,0,0,2,14,4,1,15,13,18,23,20,22,26,16,4,0,0,4,7,15,5,0,3,0,0,4,6,10,16,8,12,2,2,6,0,3,0,5,14,12,6,11,1,0,0,0,0,2,1,6,3,19,9,3,0,0,0,1,0,3,3,5,14,4,0,1,0,2
158,0,0,0,0,2,14,4,0,0,0,0,0,1,0,8,6,8,0,0,0,0,7,16,27,29,20,10,0,0,0,2,8,0,0,0,8,0,0,2,1,0,2,0,6,15,6,0,2,0,0,0,6,12,2,0,0,0,7,10,9,0,0,2,7,0,0,9,0,2,0,3,0,8,4,13,4,5,14,21,17,20,19,20,25,15,3,0,0,1,5,23,13,1,0,0,2,6,4,6,12,6,12,2,0,4,0,0,0,4,10,9,5,10,3,2,0,0,2,2,0,2,9,18,8,3,2,0,0,0,0,2,5,4,10,6,0,0,0
159,0,0,0,0,0,4,24,14,2,0,0,0,0,0,0,6,5,7,0,0,0,0,6,15,25,28,30,20,8,0,0,0,4,0,0,0,7,10,0,1,0,0,12,2,5,13,3,0,1,0,0,10,5,11,1,0,0,0,6,9,6,0,0,0,6,0,0,6,0,0,0,0,0,7,3,12,2,4,13,20,14,18,16,18,21,14,4,0,0,0,13,21,12,2,0,0,1,5,0,3,9,5,10,0,0,3,0,0,0,1,7,8,15,8,1,1,0,0,1,0,0,0,8,17,7,2,1,0,0,0,0,1,4,0,8,3,0,0
160,0,0,1,0,0,0,14,24,14,3,4,0,0,4,0,0,2,5,12,2,1,1,0,5,13,22,25,31,21,9,0,1,1,5,5,0,0,4,7,0,0,0,2,9,0,3,18,8,0,0,0,0,7,5,9,1,0,0,0,3,10,11,1,0,0,3,0,4,3,5,0,0,0,0,3,2,9,2,3,10,19,10,15,12,19,21,13,8,0,0,3,9,18,13,7,0,0,1,6,5,0,6,1,11,1,0,8,0,0,5,0,4,5,12,5,1,0,0,0,0,1,0,0,7,15,5,2,0,0,0,0,0,0,5,0,12,2,0
161,0,0,0,0,0,0,4,14,29,19,7,3,0,0,3,0,0,7,5,11,1,0,0,0,3,12,21,24,36,26,14,0,0,0,5,4,5,0,3,12,2,0,0,1,8,0,8,17,7,0,0,0,0,7,7,9,0,5,0,0,2,10,10,1,0,0,2,0,3,3,4,0,0,0,0,2,1,14,4,2,9,17,9,13,11,19,19,12,6,0,0,1,8,17,13,7,0,0,0,6,4,0,4,1,11,1,0,8,0,0,3,0,3,5,12,10,0,0,0,0,0,0,0,0,9,14,5,1,0,0,0,0,0,0,5,2,9,4
162,0,6,0,0,6,1,0,4,17,26,16,13,3,0,0,1,0,0,4,11,8,0,0,6,0,5,11,19,26,32,29,19,7,0,0,4,3,4,1,2,18,8,0,6,7,6,0,9,23,13,1,0,1,0,7,6,5,0,11,6,0,0,11,10,0,6,6,0,1,0,4,0,0,6,0,2,5,4,13,10,0,7,20,10,10,10,17,16,10,5,0,0,7,7,14,13,8,0,0,0,9,6,0,1,1,17,7,0,6,0,0,9,0,3,5,11,10,1,2,0,0,3,0,6,0,10,13,7,0,6,6,1,6,0,0,2,0,9
163,0,2,4,1,2,8,0,0,7,15,23,18,12,2,0,0,1,0,0,6,9,8,0,2,4,7,4,11,18,22,33,27,17,5,0,0,3,2,6,0,8,19,9,2,8,5,3,2,13,22,12,0,2,0,0,6,2,4,2,13,6,0,2,11,9,2,8,3,2,0,2,0,0,2,4,7,3,4,4,15,9,0,10,18,8,9,9,14,15,9,5,0,2,7,4,14,15,7,0,0,1,16,6,0,0,7,14,6,0,3,0,2,8,0,3,4,12,12,8,3,0,1,1,2,6,2,9,20,10,2,8,8,3,4,0,0,1,0
164,0,0,0,14,4,2,6,0,0,5,11,23,16,8,1,0,0,0,0,0,3,8,10,0,0,5,5,3,9,17,23,30,24,14,2,0,0,1,2,4,0,18,17,9,2,6,1,3,3,15,20,10,0,0,0,0,5,0,4,3,12,2,0,3,9,9,2,4,3,0,0,1,0,0,0,5,7,1,3,5,17,7,0,8,15,6,11,5,16,13,8,3,0,1,3,5,14,13,4,0,0,6,14,4,0,0,4,12,8,0,5,0,0,9,1,1,14,12,13,18,8,0,0,1,1,6,0,10,18,10,2,8,8,0,5,0,0,0
165,0,0,2,4,11,1,0,5,0,2,10,13,22,21,11,0,0,0,4,0,2,5,7,7,0,0,2,7,2,9,13,25,32,26,18,8,0,0,0,1,1,8,15,14,6,0,10,0,0,5,11,17,7,0,0,0,0,4,0,1,5,16,6,0,2,6,6,7,0,7,0,0,0,0,0,0,1,6,0,0,7,13,3,0,10,14,5,16,6,15,9,4,0,2,5,0,4,13,15,8,0,0,4,16,6,0,4,3,11,12,2,2,0,0,6,0,4,10,9,9,20,10,0,0,0,0,5,0,9,15,7,0,5,10,0,10,0,0
166,0,0,0,0,3,10,11,1,4,0,0,9,12,19,20,10,0,0,0,3,0,0,2,6,5,0,10,0,6,0,6,15,21,28,23,17,7,10,0,0,0,0,18,14,13,4,0,9,0,0,3,21,16,6,0,0,0,0,3,0,0,6,15,5,0,1,5,3,6,0,6,0,0,0,0,0,0,0,5,0,0,5,10,1,0,9,11,6,13,5,14,7,3,0,0,3,0,3,9,12,5,0,0,6,15,5,0,3,1,8,9,1,12,2,0,5,0,3,9,7,10,17,8,0,0,0,0,4,0,8,14,6,0,1,8,0,6,0
167,0,0,0,2,0,1,7,9,0,3,0,0,7,11,16,17,7,0,0,0,2,0,8,0,3,4,0,10,0,10,0,5,14,20,27,20,15,5,8,0,0,2,8,16,12,10,3,0,7,8,0,11,19,14,4,0,4,0,0,1,0,0,5,13,3,0,0,4,1,5,0,10,0,0,0,0,0,0,0,3,8,0,4,7,0,0,17,10,14,11,4,11,5,3,0,0,1,0,2,8,11,4,0,0,5,13,4,0,11,1,16,7,2,10,0,0,7,0,2,11,6,9,14,6,0,0,0,0,2,0,6,12,4,0,0,7,2,4
168,0,3,0,0,5,0,0,5,8,0,0,3,0,3,9,13,15,6,0,3,0,0,0,11,1,4,1,0,9,0,17,7,4,11,17,25,19,12,5,7,3,0,0,11,19,9,7,3,3,6,5,1,11,17,13,3,0,3,3,3,0,0,0,4,11,6,3,0,4,0,5,0,8,3,0,1,7,0,0,3,2,5,7,1,4,0,7,13,9,12,9,1,14,4,0,0,0,0,0,0,15,12,2,0,0,8,10,2,1,8,6,19,9,1,9,0,0,7,1,2,8,13,6,17,7,0,0,1,0,5,3,6,15,5,0,0,4,1
169,0,1,0,0,1,11,1,0,4,5,0,1,2,0,5,6,15,14,4,1,0,0,0,1,8,3,3,0,0,6,7,14,4,1,8,19,24,18,18,8,8,3,0,1,12,16,6,13,4,1,3,4,7,10,16,12,2,0,4,4,1,0,6,0,3,12,7,0,6,1,6,2,2,9,0,2,1,6,2,1,1,0,5,4,0,3,0,3,11,8,14,6,4,12,2,0,6,0,0,0,5,17,9,0,0,1,5,9,0,0,6,9,18,9,1,8,0,6,9,1,0,8,10,7,16,13,3,2,0,1,6,9,7,12,5,0,0,3
170,0,6,0,0,6,2,10,0,0,1,2,6,0,0,0,3,5,14,11,10,0,0,0,6,0,10,2,1,0,0,9,4,11,1,0,9,18,23,19,17,14,8,2,6,7,10,13,7,19,9,0,2,5,6,10,15,8,1,6,10,2,0,1,6,0,9,18,8,1,3,2,2,1,8,7,2,5,0,5,8,0,0,3,3,1,0,1,0,1,10,7,12,12,2,9,2,1,5,0,0,3,7,15,6,0,6,0,4,7,0,0,12,8,18,9,0,8,1,8,9,0,3,6,16,7,17,12,5,1,6,7,7,15,5,12,2,0,0
171,0,6,3,0,6,7,1,9,0,0,0,8,5,0,0,0,2,4,11,17,7,0,0,6,4,2,9,0,0,0,3,6,1,8,0,0,8,17,24,18,23,14,7,8,12,5,7,14,13,17,7,0,3,4,6,9,11,7,7,12,8,0,1,1,5,6,15,15,9,0,4,0,1,7,6,9,5,4,0,11,6,0,3,1,0,0,0,0,0,0,9,5,18,10,0,9,3,0,2,0,3,5,5,12,5,6,3,0,2,4,0,6,11,8,18,8,0,9,3,8,6,3,1,12,16,8,16,14,4,7,12,8,13,12,5,9,0,0
172,0,0,2,4,0,6,5,0,9,0,0,0,7,2,2,0,2,2,1,11,13,5,0,0,6,4,0,7,0,0,0,0,2,0,5,2,0,7,17,24,18,24,14,7,8,12,2,7,14,11,17,7,0,2,5,5,5,11,7,7,10,5,0,8,0,5,6,12,15,6,0,0,2,1,7,6,8,5,6,1,9,6,0,3,0,0,0,0,0,0,2,9,8,16,7,7,9,2,0,0,0,3,5,2,11,5,3,2,0,0,2,0,4,18,15,18,9,0,9,4,4,5,3,2,13,16,7,16,13,4,7,12,8,9,19,9,5,1
173,0,0,5,0,1,0,2,3,0,14,4,0,0,9,0,0,0,1,3,1,16,16,6,0,0,4,0,3,6,1,0,5,5,7,1,1,1,0,7,16,21,15,20,11,4,4,13,3,4,13,7,13,4,0,0,3,6,4,8,4,10,11,2,0,6,0,2,8,9,16,6,1,0,0,0,5,3,7,1,3,0,5,3,0,8,0,0,2,0,0,0,0,6,11,17,7,4,7,7,1,0,0,0,10,1,8,6,1,1,1,0,0,0,8,14,14,15,6,0,6,9,1,1,0,3,10,14,6,14,10,1,4,9,13,9,21,11,2
174,0,0,0,4,0,0,0,3,5,4,11,4,1,0,9,0,0,2,0,3,6,14,14,6,0,0,3,0,5,3,0,0,2,2,5,1,3,0,0,9,16,20,14,20,11,4,3,12,3,3,13,6,12,5,5,1,0,8,4,8,2,8,10,3,1,6,0,0,7,7,15,5,1,0,0,0,4,5,7,1,1,0,4,3,0,9,0,0,0,1,0,0,0,4,9,18,8,5,4,5,0,0,0,0,11,1,6,7,0,0,0,0,0,1,9,16,13,14,6,0,3,8,1,1,5,2,11,14,7,14,10,0,4,6,14,11,17,16
175,0,0,0,0,2,0,0,0,1,1,1,9,4,0,0,17,7,0,0,0,0,4,11,12,14,4,0,0,0,1,0,0,0,0,0,4,0,1,0,0,7,14,18,12,18,19,9,2,10,0,11,11,3,12,5,5,0,0,6,2,5,0,5,10,3,0,4,0,0,3,5,11,4,0,8,0,0,2,4,5,0,9,0,12,2,0,6,0,0,0,0,8,0,0,0,9,15,8,1,0,2,0,8,0,1,9,0,6,4,0,0,0,0,0,1,7,14,10,12,4,0,0,16,6,1,2,2,9,14,5,12,7,0,0,6,10,8,17
176,0,0,0,0,0,1,0,0,5,0,0,0,9,3,0,7,16,12,2,0,0,0,2,10,10,13,3,0,5,0,0,0,0,0,0,0,9,0,0,5,0,5,13,17,11,16,19,9,1,8,1,10,10,3,14,5,3,5,0,5,1,5,0,5,10,2,0,3,0,0,2,3,10,3,0,7,0,5,1,3,3,0,8,2,11,2,0,5,0,0,0,0,7,0,0,0,8,15,7,1,0,1,0,7,0,0,9,0,4,4,0,0,0,0,0,6,5,13,9,10,3,0,6,15,8,0,2,1,9,13,4,11,6,0,0,5,7,10
177,0,0,0,0,0,0,0,5,0,3,0,0,5,8,1,0,6,16,12,2,0,0,0,1,10,9,12,2,0,2,0,0,0,0,0,0,0,8,0,0,4,0,4,12,16,11,16,18,8,0,8,0,9,15,5,19,9,3,4,0,4,1,4,0,10,9,1,0,2,0,0,0,1,9,3,0,5,0,3,0,1,3,0,8,1,16,6,0,3,5,0,0,0,6,0,0,0,13,13,7,0,0,1,0,12,2,0,14,4,4,2,0,0,0,0,0,4,4,12,7,8,1,0,5,16,7,5,1,6,8,12,3,10,4,0,0,2,8
178,0,3,0,0,3,0,0,0,4,0,0,3,0,1,6,0,0,6,13,15,5,0,0,3,0,11,6,10,1,0,9,0,0,0,0,0,0,0,8,0,3,4,0,7,15,13,8,16,21,11,0,5,0,7,14,9,16,8,6,7,0,1,1,3,0,13,12,2,0,0,0,0,0,4,6,4,7,4,0,6,0,0,10,0,5,6,15,5,0,1,3,0,3,0,3,0,0,3,10,10,14,4,0,0,2,15,5,4,13,3,3,5,0,0,0,0,0,4,5,12,4,15,5,3,6,16,6,6,0,9,11,12,6,7,3,0,0,1
179,0,0,2,2,0,1,0,0,0,3,0,0,1,0,0,3,0,0,5,11,14,5,8,0,0,1,8,6,8,5,0,8,0,0,0,0,0,0,0,6,0,5,1,0,5,12,12,6,14,29,19,7,3,0,5,12,13,14,6,4,7,0,0,0,1,3,11,11,1,0,0,4,0,0,1,5,3,5,1,0,14,4,0,7,0,3,14,14,13,3,0,0,0,3,0,1,0,0,2,9,9,13,3,0,0,5,14,4,12,12,11,1,2,0,0,0,2,0,3,7,11,5,12,3,1,6,14,5,4,0,7,9,10,5,5,2,2,0
180,0,0,3,1,0,0,0,0,0,3,5,0,0,3,0,0,0,0,1,3,14,21,11,6,0,0,0,15,5,8,3,3,11,3,1,0,0,0,0,0,4,0,2,0,0,2,13,10,4,17,26,16,5,2,0,4,12,12,12,4,11,8,0,0,0,0,1,13,9,2,0,0,0,0,0,1,3,2,1,0,4,11,2,0,10,0,4,16,14,12,2,0,0,7,4,0,0,0,3,3,7,9,10,6,0,0,6,13,4,13,12,9,0,0,0,0,0,0,0,2,10,9,2,10,1,0,5,14,4,2,0,5,7,13,3,7,1,0
181,0,0,0,2,1,0,0,1,2,0,0,5,1,0,3,0,0,2,0,1,4,12,19,11,6,0,0,5,17,7,7,0,1,8,1,1,2,0,0,2,0,3,0,2,0,0,3,12,10,7,17,25,15,6,7,1,2,14,12,12,2,9,7,1,1,0,0,3,12,7,1,0,0,0,0,0,0,5,2,1,0,4,10,2,0,11,1,6,14,15,12,2,0,0,5,5,0,1,0,1,2,7,9,7,7,0,0,7,11,3,11,12,8,1,1,2,0,0,0,0,0,9,9,2,15,5,1,5,15,5,2,0,5,4,14,4,3,6
182,0,0,2,0,0,0,0,0,0,4,5,0,4,6,0,0,0,0,6,0,3,6,11,16,7,3,0,2,7,17,7,9,2,3,12,2,0,0,0,0,0,0,0,0,0,0,4,2,9,9,7,14,21,14,4,6,1,4,11,9,14,6,5,4,0,0,0,5,2,16,6,1,0,0,0,0,0,0,1,0,0,0,0,6,4,1,10,6,5,13,11,8,0,2,4,2,1,0,3,4,0,0,3,11,6,4,4,0,6,15,5,8,9,5,0,0,0,0,0,0,2,0,5,6,5,11,4,0,5,12,2,0,0,7,4,19,9,0
183,0,0,0,3,0,0,0,0,0,0,1,5,0,1,8,0,2,0,0,6,0,1,4,11,16,7,1,0,2,7,16,6,5,0,2,14,4,0,0,0,0,1,0,0,0,0,0,4,2,7,9,5,14,20,15,5,2,1,4,11,7,11,6,12,3,0,0,0,5,6,16,6,3,0,0,0,0,0,2,1,0,0,0,0,2,3,0,7,4,4,15,11,8,0,0,11,2,0,0,0,3,0,0,1,10,6,1,3,0,5,13,5,6,16,12,2,1,0,0,1,0,1,0,5,7,5,10,4,0,5,12,2,0,0,14,9,15,10
184,0,0,0,0,2,0,0,0,5,0,0,0,5,0,0,6,0,7,0,0,5,0,0,3,9,15,6,0,5,0,6,15,5,4,0,4,19,9,0,5,0,0,0,0,0,0,0,0,3,0,5,8,4,14,22,15,5,7,0,3,10,7,10,6,12,2,0,0,0,5,6,14,5,2,0,0,0,5,0,1,0,0,0,0,0,2,1,0,5,4,5,13,10,7,0,1,10,2,0,0,0,2,0,0,1,9,6,1,1,0,3,12,4,6,16,17,7,0,0,0,0,0,0,0,7,6,5,9,4,0,4,11,1,0,4,13,6,17
185,0,0,0,10,0,2,0,0,0,2,0,0,0,1,0,0,5,0,3,0,0,4,2,0,1,10,13,5,0,4,0,5,12,2,0,0,9,17,9,0,5,10,0,0,0,0,0,0,0,5,0,3,8,4,13,20,14,4,7,0,2,6,7,11,4,12,2,0,0,0,5,5,13,5,0,1,0,0,4,0,3,0,0,0,0,0,4,0,2,3,3,3,13,9,3,1,1,8,0,0,0,1,0,0,0,1,5,4,3,0,2,3,10,5,7,14,27,17,5,10,0,0,0,0,0,7,4,6,7,4,0,4,11,1,1,3,10,7
186,0,0,5,0,7,0,0,0,0,5,4,0,0,2,0,0,0,4,1,0,5,3,3,0,0,0,6,16,6,1,1,5,10,17,7,0,0,7,14,8,0,2,6,0,0,0,1,0,0,0,1,0,0,6,3,11,21,13,3,4,3,3,3,3,9,2,9,4,0,1,0,6,3,10,1,0,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,3,16,10,0,0,0,13,3,0,0,0,5,0,0,2,3,3,4,0,0,0,6,1,6,17,24,15,5,15,5,0,0,0,0,5,2,4,4,1,0,1,16,6,3,1,7
187,0,0,0,3,0,4,0,0,0,0,1,2,0,0,1,8,0,0,0,0,0,2,0,1,8,0,0,6,14,4,0,0,1,7,13,6,0,0,4,12,6,0,0,4,0,8,0,0,0,0,8,0,0,0,6,3,11,19,11,1,1,0,0,3,3,7,0,5,1,0,0,0,5,1,18,8,0,0,0,0,0,8,0,8,0,5,0,0,3,0,0,8,0,6,12,10,0,0,3,9,0,0,8,0,5,0,0,2,0,0,1,0,0,0,6,0,7,14,22,13,5,12,13,3,0,0,0,3,2,2,2,0,0,6,16,6,0,1
188,0,3,0,0,6,0,1,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,1,3,0,9,0,0,5,11,11,1,0,0,4,11,5,0,0,3,15,6,0,3,7,0,5,0,3,0,0,5,0,0,0,4,1,10,22,14,4,0,0,0,1,6,10,0,5,0,0,0,0,8,8,19,15,5,0,3,0,0,15,5,5,0,4,0,0,1,0,0,11,1,3,11,10,0,0,0,16,6,0,5,0,8,0,0,1,0,0,4,0,0,0,5,0,7,15,22,12,12,9,16,6,0,0,1,1,5,5,2,3,0,6,12,3,0
189,0,1,0,0,1,12,2,0,0,0,0,1,3,0,2,0,2,5,0,1,0,0,0,2,0,2,8,0,0,2,11,8,0,0,0,6,10,4,6,0,5,15,5,1,4,4,0,11,1,1,0,0,11,1,0,0,1,0,11,23,13,1,6,0,0,2,7,6,6,2,6,0,2,1,5,10,19,14,7,1,1,0,5,12,2,4,0,0,0,0,3,0,1,9,0,3,17,9,0,0,6,18,8,0,4,1,5,0,0,0,0,1,3,0,0,0,5,6,9,15,19,12,9,10,15,12,2,2,0,2,6,11,3,0,0,2,9,2
190,0,2,0,1,2,3,11,1,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,2,0,7,1,8,0,0,3,9,6,0,0,0,5,9,6,5,2,6,14,7,3,2,1,2,13,3,0,0,2,10,1,0,0,0,2,13,23,13,3,6,0,2,4,4,8,3,4,2,0,4,0,12,11,18,14,9,0,0,1,3,10,1,3,0,0,0,0,1,2,1,6,0,7,16,7,0,1,13,16,6,0,6,0,4,0,0,0,2,0,3,0,0,1,7,13,10,13,20,10,11,10,17,11,9,1,2,4,8,13,3,0,0,1,9
191,0,0,0,0,1,1,2,12,3,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,2,0,6,0,10,0,0,0,6,3,0,0,2,4,8,8,5,1,5,14,7,3,0,0,3,11,3,0,0,3,15,5,0,2,0,3,11,21,12,4,7,0,2,1,3,6,2,1,2,0,4,2,11,13,18,14,7,0,0,1,0,11,1,0,0,1,0,0,1,0,0,7,0,8,13,5,0,3,13,13,7,0,4,1,2,0,0,0,1,1,4,2,0,0,7,12,7,12,20,10,16,9,18,11,10,1,2,3,8,10,4,0,0,6
192,0,3,0,0,3,1,0,2,11,1,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,7,7,0,0,3,0,0,0,0,4,7,11,5,0,8,17,7,0,0,3,2,8,0,0,0,5,13,3,0,5,3,1,9,21,11,2,10,3,0,1,0,6,0,0,5,0,5,9,10,11,21,13,4,7,0,0,1,10,0,0,0,0,0,3,0,0,0,7,0,5,10,12,2,3,10,11,10,0,2,0,0,0,3,0,0,0,3,2,0,1,7,9,14,10,23,13,16,8,19,9,13,4,2,6,5,9,0,0,0
193,0,3,0,0,3,3,0,0,1,8,0,3,1,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,3,0,14,4,0,0,0,0,0,0,0,3,10,11,2,3,11,14,4,0,3,2,0,5,0,0,0,3,10,2,3,8,1,0,11,20,10,5,13,3,0,0,0,3,0,3,2,1,12,8,8,14,20,10,11,4,0,0,0,6,0,0,0,0,3,1,0,0,0,5,0,2,17,13,3,0,8,14,7,0,1,0,0,3,0,0,0,0,3,2,1,1,4,16,11,13,22,13,14,9,17,12,16,6,5,3,4,5,0,0
194,0,0,0,0,0,5,2,0,0,0,4,0,1,0,8,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,4,10,0,0,0,8,0,0,2,0,2,9,10,1,2,10,10,6,0,0,1,0,7,0,0,0,0,9,1,2,4,0,2,13,18,9,4,9,5,0,2,0,11,1,2,2,2,11,16,7,11,19,9,10,0,0,0,0,3,0,8,0,0,0,0,2,2,0,1,0,7,17,12,2,0,7,10,5,0,0,0,0,2,2,2,0,0,5,2,0,0,6,15,10,13,24,14,14,7,16,11,18,8,1,5,0,0,0
