,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
155,0,0,0,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,6,2,0,5,2,10,0,0,0,5,0,0,0,5,2,0,1,12,2,0,3,0,1,0,7,14,9,16,6,5,0,0,2,0,1,9,2,10,0,0,0,0,7,2,0,4,14,6,0,2,0,5,0,0,2,1,0,3,6,5,0,0,3,0,0,0,6,14,5,0,0,9,0,0,15,17,7,0,0,5,3,1,0,3,4,10,8,1,0,0,5,12,6,6,3,18,8,2,5,1,0,0,0,3,7,0,1,0,2,0,0
156,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,17,7,0,0,0,2,0,0,0,2,0,0,2,9,0,0,2,0,0,0,4,11,7,13,3,2,0,15,5,0,0,5,4,7,0,0,0,0,4,0,0,4,11,3,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,11,2,0,0,4,0,5,14,14,4,0,0,4,0,0,1,0,0,6,4,0,0,0,2,9,3,2,8,15,5,0,1,0,0,0,0,1,9,0,0,0,0,0
157,0,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,7,16,7,0,0,0,1,0,0,0,2,0,0,2,9,0,0,2,0,0,1,3,7,7,12,3,1,5,15,5,0,7,3,3,7,0,2,0,0,4,0,0,4,11,1,0,0,0,2,0,0,0,0,0,0,10,1,0,0,0,2,0,11,21,11,3,0,2,2,0,5,13,13,4,0,0,1,1,0,1,7,1,7,4,0,0,0,2,6,10,0,8,12,2,7,1,0,0,1,0,0,6,0,0,0,1
158,0,0,6,0,1,0,2,8,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,6,17,7,0,0,0,2,0,0,0,1,0,0,1,8,2,1,1,2,0,0,0,8,6,9,2,0,7,12,2,0,5,3,9,13,3,0,0,6,4,0,1,10,7,0,0,0,1,3,0,0,0,0,0,2,9,0,0,0,2,1,1,17,21,11,0,2,0,0,2,5,13,10,1,0,0,0,0,0,1,6,0,4,3,0,0,0,0,6,7,0,4,9,2,9,2,0,0,0,0,0,5,0,0,0
159,0,0,0,8,0,0,0,0,6,3,5,1,0,0,5,0,0,0,1,0,5,2,0,0,0,0,0,7,15,12,2,0,0,7,2,0,0,2,0,0,0,6,0,0,0,0,0,5,0,6,2,7,0,0,8,14,4,0,2,0,6,9,8,1,0,3,9,0,0,12,6,0,0,0,0,4,0,1,1,0,0,0,10,0,0,0,1,0,7,14,18,16,6,0,5,0,0,3,9,15,5,1,0,1,0,0,0,3,0,2,4,0,0,1,0,11,3,2,9,5,0,6,0,0,5,0,1,0,2,0,0
160,0,0,1,0,14,4,0,1,2,2,0,1,1,0,0,4,0,0,0,0,0,2,1,0,2,0,0,6,6,12,10,1,6,0,4,0,0,0,0,0,0,2,12,2,2,0,0,0,11,1,4,1,4,2,0,5,14,4,3,3,1,5,6,5,2,3,0,15,5,2,11,4,0,6,6,0,7,0,0,0,0,0,0,8,3,0,0,0,1,10,14,15,15,5,0,7,3,3,1,6,13,3,1,0,0,0,0,0,1,0,0,3,0,0,1,1,9,0,0,9,7,6,4,0,0,3,0,0,3,1,0
161,0,0,0,0,4,13,3,0,0,0,0,0,0,6,5,5,4,0,0,0,0,0,7,0,0,0,5,0,11,4,12,15,5,4,0,4,0,0,0,0,5,0,2,17,7,3,5,0,1,16,6,9,0,3,2,0,4,12,2,2,2,0,3,6,4,0,1,5,14,4,2,11,4,0,5,6,0,7,0,0,0,1,0,0,6,1,0,0,0,0,11,12,13,14,4,0,5,1,3,0,5,13,4,0,0,0,1,1,0,6,0,0,3,0,0,0,1,8,0,0,8,6,6,5,0,0,3,0,0,2,2
162,0,0,0,0,3,3,11,3,1,0,0,0,0,0,4,3,2,1,0,0,0,0,0,3,1,0,0,8,1,8,2,10,18,8,0,0,3,0,0,0,0,6,3,7,18,8,1,2,3,6,13,4,6,1,0,0,0,3,19,9,2,0,0,0,6,11,1,4,5,10,3,1,8,7,3,2,13,3,4,0,0,0,0,0,7,4,0,0,0,7,1,8,10,9,11,5,7,12,2,0,0,3,12,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,11,3,5,2,0,0,2,7,0,1
163,0,0,6,0,1,2,5,17,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,1,7,0,5,1,11,15,5,0,0,0,0,0,0,2,7,2,9,17,7,0,3,2,3,12,2,8,0,0,0,0,9,25,15,4,0,0,6,6,8,2,10,1,9,0,0,9,8,0,3,10,0,2,2,0,0,0,0,9,3,0,6,0,6,0,10,7,6,13,5,7,9,0,0,0,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,8,2,2,0,0,0,2,6,0
164,0,0,0,3,0,0,2,7,17,7,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0,1,1,0,2,4,0,6,1,8,12,5,2,0,0,2,1,0,2,8,2,14,18,8,0,4,2,4,8,2,6,0,1,0,0,15,24,15,5,0,0,5,3,8,1,7,3,9,0,0,9,6,0,1,8,0,2,7,0,0,0,0,11,1,0,5,5,3,0,9,4,6,12,4,7,6,0,0,5,0,9,1,5,5,0,1,0,2,2,0,1,0,0,0,0,1,5,2,2,13,3,0,0,2,0,1,11
165,0,0,6,0,4,0,2,8,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,7,0,4,9,4,0,0,0,1,3,1,1,10,4,13,15,9,0,1,1,1,10,0,2,0,0,0,6,21,26,16,4,6,0,2,4,14,4,6,0,6,1,1,6,6,0,0,6,2,1,4,0,0,2,1,8,7,0,4,2,5,0,6,6,6,12,2,4,4,0,0,2,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,10,1,0,0,2,0,1
166,0,2,0,3,0,0,0,0,7,10,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,5,0,1,6,1,0,0,0,0,0,0,0,6,3,11,12,6,0,0,16,6,7,0,0,2,0,0,11,16,24,14,2,3,0,0,4,11,1,3,0,3,0,0,3,3,0,2,1,0,0,1,0,0,0,16,6,4,0,2,0,0,0,5,3,3,9,0,3,1,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,12,2,0,0,0,0
167,0,0,1,0,2,0,0,0,0,4,8,9,3,5,5,5,0,0,0,0,0,0,5,0,0,7,22,12,5,0,0,5,0,0,4,0,1,6,1,0,5,0,0,5,0,1,11,1,10,17,7,5,6,15,6,6,0,0,0,0,1,9,14,24,14,2,1,0,0,3,11,1,3,0,2,0,0,3,3,0,0,2,0,0,0,0,0,6,15,5,5,0,0,0,0,0,3,1,3,7,0,3,2,0,1,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,12,2,0,0,1
168,0,0,6,0,1,1,2,6,2,0,1,5,9,2,4,4,2,0,0,0,0,0,0,2,2,0,12,23,13,2,0,0,6,0,0,1,0,0,3,0,0,7,1,0,7,0,1,8,2,9,14,6,2,8,12,2,6,0,0,6,6,3,6,14,30,20,8,2,6,0,2,8,0,4,1,0,0,0,0,1,2,0,0,0,0,2,0,0,12,15,5,2,2,0,0,2,0,3,0,0,5,0,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,11,2,0,0
169,0,0,0,3,0,0,3,2,6,0,0,0,6,8,1,3,4,2,0,0,0,0,0,0,2,0,2,12,22,12,2,0,0,2,0,0,1,0,0,3,0,0,7,0,0,8,0,0,8,1,9,13,3,2,5,9,9,4,0,0,6,8,0,4,18,29,19,8,2,3,0,2,8,0,4,0,0,0,0,0,3,3,0,0,0,2,2,0,2,11,16,6,4,0,0,0,1,0,3,0,0,2,1,0,0,7,2,1,0,2,0,3,0,0,7,0,0,0,0,7,0,2,1,1,0,0,0,2,10,0,1
170,0,0,2,0,2,0,8,5,2,1,0,0,0,4,6,0,2,3,0,0,0,0,0,0,0,0,0,2,10,18,11,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,6,0,0,6,0,7,8,3,0,1,11,6,2,2,2,14,4,0,8,17,25,18,10,0,2,0,1,7,0,0,0,0,0,0,8,3,0,0,0,8,1,0,2,1,11,12,14,4,0,0,0,0,0,0,0,0,2,0,0,2,7,2,0,0,0,0,2,0,2,3,0,0,0,2,7,0,1,1,0,0,0,0,0,9,0
171,0,0,0,7,0,0,0,4,2,2,3,0,0,0,3,5,0,0,7,0,2,5,0,0,0,0,0,0,1,12,14,10,0,2,5,0,0,4,0,0,0,0,0,0,2,0,0,8,0,0,2,0,4,5,7,5,1,10,2,0,0,4,16,8,0,7,19,22,14,15,5,0,0,0,4,4,0,4,4,0,0,5,7,0,0,0,7,0,0,0,1,13,8,12,6,0,0,0,0,2,2,4,0,2,0,0,0,4,0,0,4,0,0,6,0,4,0,5,2,0,0,4,0,0,3,0,4,0,0,0,6
172,0,0,1,0,13,3,0,1,6,0,0,0,0,0,0,2,3,0,0,5,0,0,4,0,2,0,0,6,0,2,10,13,16,6,0,3,0,0,2,0,0,2,6,0,2,2,0,0,14,4,0,1,0,6,2,4,5,0,13,3,1,0,6,13,9,3,9,25,23,13,14,4,0,6,6,1,7,0,1,2,0,0,2,5,3,0,0,4,1,3,0,3,12,5,9,8,3,3,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,6,0,2,0,2,2,2,6,2,0,0,1,0,3,3,0,0
173,0,0,0,0,3,11,2,0,0,2,0,0,0,0,0,0,10,11,1,8,1,0,0,1,0,0,0,0,6,0,10,10,11,12,2,8,1,0,8,0,0,0,0,6,0,2,2,0,4,14,12,2,0,0,2,0,4,2,3,10,0,0,0,3,10,6,0,15,22,19,11,22,12,0,4,2,0,3,0,0,1,0,0,10,2,2,0,0,1,0,3,0,2,9,1,7,5,0,11,1,0,0,0,0,8,0,0,0,8,2,0,0,11,1,0,2,8,0,0,2,0,0,14,4,0,0,0,0,0,1,0
174,0,0,0,5,0,1,7,0,0,0,4,0,0,0,0,0,0,6,15,5,10,6,0,0,0,0,0,0,0,8,0,9,7,13,17,7,7,5,0,7,0,0,0,0,3,0,1,4,0,4,10,11,1,0,4,7,0,3,0,0,6,0,2,4,0,6,8,5,11,27,18,12,18,9,0,8,0,4,7,0,0,0,4,0,6,0,1,0,0,0,0,5,0,0,11,1,3,1,1,13,3,4,0,0,0,5,0,0,0,7,6,0,1,15,5,2,0,13,3,0,0,0,4,11,6,0,4,0,0,0,0
175,0,8,0,0,3,0,0,5,0,4,0,8,2,0,0,0,0,0,5,12,4,9,4,0,0,2,0,0,0,0,5,0,7,6,12,14,5,6,2,0,5,0,0,0,0,1,0,0,2,0,1,8,13,3,0,3,5,8,2,0,0,3,0,1,2,0,5,6,3,17,25,15,9,16,7,0,7,0,3,15,5,0,0,1,0,3,0,3,0,0,0,0,2,0,1,10,0,2,0,3,13,3,2,4,0,0,3,0,0,0,6,4,0,5,13,4,0,3,12,2,0,0,0,2,10,14,4,2,0,0,0
176,0,0,5,2,0,0,0,0,3,1,9,1,5,0,0,0,0,0,1,2,17,7,7,2,0,0,0,0,0,5,0,3,0,12,8,8,13,6,2,1,0,3,0,0,0,0,0,5,0,0,0,0,6,11,4,2,0,4,5,0,0,0,8,1,0,0,5,2,3,7,16,21,11,6,13,8,0,8,1,5,11,2,1,0,0,0,2,0,0,0,0,5,0,0,5,0,7,0,0,5,6,14,4,3,0,0,0,0,0,0,1,5,0,1,3,18,8,2,8,8,0,0,0,0,7,9,15,5,0,0,0
177,0,0,0,10,0,0,0,0,0,3,3,9,0,4,0,0,0,0,4,0,7,22,12,5,0,0,0,0,0,2,1,0,0,2,17,7,7,17,7,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,15,9,0,0,0,1,0,0,2,12,2,0,2,2,0,8,6,12,17,8,3,17,7,4,12,2,1,8,6,0,0,0,0,0,0,0,0,2,1,0,2,2,0,3,0,2,7,10,11,4,0,0,0,0,0,0,4,0,1,4,0,8,14,13,4,5,5,0,0,0,2,6,13,14,4,0,0
178,0,0,0,0,8,0,0,0,0,0,0,0,7,0,4,0,8,8,0,12,2,12,22,12,3,0,0,0,0,0,10,1,0,0,7,25,15,7,25,15,3,0,0,0,0,0,0,0,0,2,8,0,0,0,5,11,9,0,0,0,0,0,0,2,9,0,0,0,0,0,6,14,20,15,6,7,14,4,2,9,1,1,4,14,4,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,3,10,7,12,2,0,0,8,0,0,2,8,0,4,0,16,10,9,4,3,3,8,0,0,0,3,11,11,2,0
179,0,0,2,0,0,7,8,2,0,0,0,0,0,5,0,2,0,7,4,2,8,2,10,18,12,2,0,0,0,0,0,8,0,0,0,15,24,14,15,24,14,3,0,0,0,0,0,0,0,0,1,6,0,0,0,1,13,6,0,2,2,8,0,0,4,7,0,0,2,0,0,5,13,19,14,4,5,10,0,0,17,7,0,4,12,12,2,0,2,0,0,0,8,0,0,0,0,0,1,7,0,0,3,5,6,14,4,0,0,6,0,0,1,4,2,0,6,12,6,11,4,2,2,8,0,0,0,2,9,10,2
180,0,0,0,1,0,0,5,7,1,0,0,0,0,5,10,5,2,0,7,4,0,7,7,9,17,9,7,0,5,0,0,5,7,0,0,5,15,24,14,15,29,19,7,5,0,1,5,0,0,5,0,6,3,0,0,0,3,11,4,0,1,0,6,0,0,2,5,0,0,1,0,0,5,12,18,14,4,5,10,0,7,18,8,0,2,10,12,2,0,0,1,0,0,7,0,0,0,0,0,0,6,0,1,0,5,5,15,5,0,5,6,0,0,1,3,0,0,5,10,5,10,3,2,3,6,0,0,0,0,8,11
181,0,0,6,0,2,0,2,11,9,0,0,0,0,0,4,9,2,0,0,4,1,0,6,4,11,14,8,8,0,2,0,0,6,4,0,0,5,12,21,13,19,31,21,9,7,0,0,2,1,0,2,0,3,5,0,0,0,1,11,10,6,3,0,3,6,0,0,6,6,0,0,0,0,6,13,15,14,4,2,8,2,8,15,5,0,4,9,9,8,0,0,0,2,0,4,2,0,0,0,0,0,3,0,0,0,5,5,14,4,0,2,5,0,0,1,0,0,0,2,10,7,11,1,1,0,4,0,0,0,0,7
182,0,0,0,5,0,1,0,1,10,6,0,0,0,5,5,9,9,2,0,0,2,0,5,5,3,8,19,9,13,3,2,5,0,4,3,0,0,5,12,21,18,21,30,26,16,8,5,0,1,6,0,7,0,2,5,0,0,0,1,10,9,4,1,0,2,4,0,0,5,5,0,0,0,0,5,13,13,14,4,0,6,3,8,15,5,0,4,6,8,6,1,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,6,6,14,9,0,2,5,0,0,0,0,0,0,1,9,6,11,2,0,0,4,0,0,0,1
183,0,0,0,0,4,10,0,0,0,6,2,0,0,0,4,4,7,7,0,0,0,0,0,1,4,0,9,18,8,9,1,1,4,0,1,1,0,0,3,11,20,17,20,29,25,15,7,1,0,0,4,0,3,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,2,4,0,0,0,0,3,10,10,11,1,0,5,0,6,12,4,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,6,0,0,2,0,0,0,0,0,0,0,8,4,10,0,0,0,3,0,10,0
184,0,0,0,0,3,1,8,0,1,0,3,0,0,0,0,2,1,4,4,0,0,0,0,0,2,1,0,12,16,6,6,0,4,1,0,0,0,0,0,2,10,21,20,19,30,24,14,4,4,0,0,2,0,4,0,0,1,0,7,0,0,7,5,0,0,7,0,3,0,0,1,1,0,3,3,0,10,7,7,10,0,0,2,0,13,10,3,0,0,12,4,2,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,2,3,10,5,0,0,1,0,0,0,0,0,1,3,5,3,7,0,0,0,10,0,9
185,0,0,0,2,0,0,0,5,0,2,5,4,0,0,0,0,0,0,5,0,5,2,0,0,0,0,0,2,10,21,11,4,0,9,3,0,0,1,0,0,0,9,18,18,20,27,22,19,9,2,0,0,0,0,5,2,0,0,0,4,0,0,12,6,0,0,12,2,0,2,0,0,0,0,0,4,0,11,8,6,6,0,1,0,3,9,9,1,0,2,9,9,0,0,5,0,0,4,3,5,3,1,0,1,0,0,0,0,0,0,4,9,1,1,0,6,0,2,5,0,0,0,0,2,8,6,1,0,0,6,0
186,0,0,0,5,0,0,0,0,2,0,4,5,0,0,0,0,0,0,4,1,2,10,1,0,0,0,0,0,1,12,17,10,1,2,14,4,0,4,0,0,0,0,8,17,15,17,26,24,16,8,0,0,0,0,4,10,0,0,0,0,0,0,2,16,6,0,2,9,0,5,1,0,0,0,0,4,0,4,15,7,2,3,4,0,0,0,8,6,0,0,0,11,5,0,2,2,0,0,0,5,7,7,0,0,0,0,0,0,0,0,4,3,5,5,0,2,2,5,4,2,0,0,0,0,4,7,10,0,0,0,3
187,0,0,0,0,4,0,0,0,0,0,0,1,3,5,5,5,0,0,0,4,0,1,15,5,0,0,5,0,5,2,12,22,12,0,4,14,4,0,4,0,5,0,0,13,16,16,22,24,23,21,11,5,0,0,0,3,9,0,0,0,0,0,0,6,15,5,0,1,8,0,5,1,0,0,0,0,2,0,5,13,5,3,3,4,0,0,0,5,5,0,1,1,9,4,0,1,0,0,0,0,4,7,8,0,0,0,1,1,0,5,0,4,3,5,4,0,2,1,3,3,1,0,0,1,0,2,7,10,0,0,1
188,0,0,2,0,0,3,8,2,0,0,0,0,0,1,3,3,4,0,0,0,0,0,5,11,5,0,0,4,0,1,2,10,21,11,0,4,13,3,0,3,0,5,0,3,13,16,14,18,23,21,20,10,0,0,0,0,5,6,0,2,2,8,0,0,8,13,3,0,3,4,0,4,0,0,0,0,0,0,0,3,21,11,0,2,2,8,0,0,7,3,0,0,9,5,0,0,0,0,0,0,0,0,7,3,0,2,0,1,0,0,1,0,3,0,7,0,0,0,0,5,3,0,0,0,0,0,0,6,8,0,0
189,0,0,0,1,0,0,1,7,1,0,0,0,0,5,6,8,3,4,0,0,0,0,5,4,10,2,5,0,9,0,1,7,11,19,10,0,4,13,3,0,8,0,4,5,3,14,21,12,17,28,21,25,15,3,0,0,0,3,4,0,1,0,6,0,0,6,11,2,0,2,4,0,4,0,0,0,0,0,0,0,11,22,12,0,0,0,8,0,0,5,4,0,0,8,3,0,0,0,0,0,0,0,1,4,3,0,3,1,1,5,0,1,0,3,0,5,0,0,0,0,4,2,0,1,0,0,0,0,4,7,1
190,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,6,1,4,0,0,0,0,4,3,7,2,4,0,8,0,1,6,10,18,8,5,4,11,8,0,7,0,4,4,5,14,20,11,18,26,21,22,14,4,0,0,0,2,3,0,0,0,6,0,0,5,10,1,0,7,2,0,3,0,0,0,0,0,0,1,13,22,12,0,0,5,5,0,0,7,3,0,0,7,2,0,0,0,0,0,0,2,0,2,3,2,5,0,1,5,5,0,0,3,0,3,0,0,0,0,3,0,2,0,0,0,5,0,3,9
191,0,4,0,0,0,0,0,0,0,14,4,8,0,0,0,2,2,2,0,0,1,0,0,0,0,4,4,0,1,1,4,0,0,7,10,14,6,4,1,9,5,0,3,0,0,1,4,15,16,8,14,23,22,18,13,4,0,4,0,0,0,0,1,0,3,0,1,1,7,1,0,3,0,0,0,0,0,0,0,4,0,3,12,18,9,0,0,6,2,0,0,8,0,0,1,3,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,3,1,0,0,4,0,3,1,0,0,0,0,0,3,4,0,0,2,0,0
192,0,0,3,0,0,0,0,0,0,4,13,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,6,8,19,9,2,6,9,4,0,3,0,2,1,5,14,16,6,14,20,21,18,12,4,0,3,0,0,0,0,1,0,2,0,0,0,6,6,0,1,0,0,0,0,0,0,0,3,2,3,10,17,8,5,0,5,1,2,0,7,0,0,0,2,0,0,0,0,0,2,0,8,0,2,2,0,1,0,5,1,1,0,0,2,0,2,1,0,0,0,2,0,1,4,5,0,1,2
193,0,0,0,0,0,0,0,0,0,0,3,9,1,6,0,0,8,8,0,10,0,0,0,0,0,0,0,2,3,0,8,0,2,0,0,14,9,15,17,7,6,7,2,0,1,0,2,0,4,14,24,14,11,18,17,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,0,0,0,0,0,0,0,0,3,0,11,7,16,6,2,0,2,1,0,0,4,0,0,0,0,8,0,0,0,0,0,8,8,0,2,10,0,0,0,13,3,1,0,8,0,0,2,0,0,8,0,0,0,0,2,2,0,1
194,0,2,0,0,0,0,0,0,1,0,0,2,19,9,4,0,0,6,4,0,7,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,12,5,13,15,5,7,7,0,1,0,0,0,0,4,12,22,12,12,14,13,15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,0,0,0,0,0,2,0,0,0,1,11,6,14,4,2,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,9,7,0,0,8,0,0,3,9,4,0,0,4,0,1,3,0,0,7,0,2,0,0,2,0,0
195,0,0,2,0,3,0,0,0,1,0,0,0,9,17,7,2,0,0,3,1,0,3,0,0,1,0,0,3,0,0,0,0,9,0,0,0,3,9,3,12,13,6,10,5,1,0,0,0,3,0,2,10,19,13,9,10,12,14,21,11,0,0,0,0,0,7,0,3,0,0,0,0,2,15,11,1,7,0,0,0,0,0,0,0,8,9,5,11,4,9,0,0,0,0,0,2,8,7,0,0,3,0,0,0,0,0,8,6,0,0,5,0,0,0,8,1,0,0,1,0,2,6,0,0,4,0,0,0,7,0,0
196,0,0,0,6,0,0,0,0,0,0,1,0,0,9,17,7,0,0,5,0,2,4,3,0,0,0,0,0,3,1,0,0,0,10,4,0,0,8,5,3,12,10,3,10,2,0,0,1,0,3,0,2,9,16,18,13,7,11,11,18,8,0,1,5,0,0,8,0,0,4,0,0,0,5,12,16,6,12,5,0,0,0,5,0,0,4,9,2,8,1,7,1,0,0,1,0,0,5,3,1,1,8,0,0,0,0,0,6,2,0,5,5,0,5,0,9,0,4,1,0,0,0,2,0,1,3,5,0,0,4,0
197,0,0,0,0,5,0,0,0,0,0,0,0,0,5,14,22,12,0,0,5,0,1,9,2,0,0,5,0,5,1,1,5,0,0,9,4,0,0,8,5,8,11,9,8,9,3,5,0,0,5,3,5,0,8,16,17,12,5,9,10,17,7,0,1,4,0,0,7,0,0,4,0,0,0,4,12,14,6,12,3,0,1,0,5,0,0,4,6,1,6,2,5,0,0,0,0,0,0,5,1,0,1,9,0,0,0,1,1,6,7,0,5,5,0,4,0,9,0,2,0,0,0,0,3,0,0,3,5,0,0,5
198,0,0,0,0,3,2,0,0,1,0,0,0,0,0,4,12,19,9,0,0,2,0,0,5,3,0,0,8,0,2,0,0,8,0,0,6,3,0,0,7,3,9,14,7,9,8,1,2,3,0,2,1,2,1,6,12,16,11,12,9,10,15,5,0,1,11,1,3,7,0,0,1,0,3,3,2,19,11,3,11,1,0,0,0,12,2,0,1,6,8,5,0,3,0,0,1,7,7,0,2,0,0,0,6,0,0,0,0,0,4,4,0,2,2,0,1,0,5,0,1,1,3,0,0,0,0,0,2,12,2,0
199,0,0,6,0,1,2,4,6,2,0,0,0,0,0,0,3,9,16,6,0,0,0,0,0,7,0,0,1,7,0,0,0,1,5,0,0,5,0,0,0,6,5,10,13,9,8,7,0,3,2,0,1,0,4,0,2,12,14,11,18,15,12,12,2,6,1,8,2,9,3,0,0,0,1,4,0,9,16,8,1,13,3,0,0,2,14,4,0,7,6,7,2,2,0,0,2,1,7,4,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,2,0,0,0,2,0,3,2,0,0,0,0,0,0,2,11,1
200,0,0,0,11,1,0,0,0,3,2,2,0,0,0,0,0,0,6,20,10,2,5,0,0,0,4,0,0,0,9,0,0,0,3,10,0,0,9,0,0,0,3,2,9,10,6,7,9,0,2,0,0,0,0,8,5,2,11,10,8,14,11,14,16,6,2,3,5,0,14,4,0,0,0,0,8,0,13,20,10,3,10,7,0,0,4,13,3,0,3,3,9,0,0,2,0,0,0,3,6,2,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,5,2,0,0,0,0,0,2,0,4,0,0,1,8
201,0,0,6,1,12,2,2,6,2,0,0,0,0,0,0,0,0,0,10,17,7,0,4,0,2,0,3,1,0,0,6,0,1,0,0,7,0,0,6,0,0,2,4,1,11,9,5,4,10,0,0,0,0,2,0,4,5,1,11,16,14,16,8,11,22,12,0,4,11,4,13,3,0,1,1,0,8,3,10,18,12,2,7,4,0,2,3,10,9,0,2,0,11,1,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,2,2,2,1,0,0,0,0,0,3,0,0,0
202,0,0,6,2,2,11,4,8,8,0,0,0,0,0,0,0,0,0,0,7,14,4,0,1,2,0,0,4,0,0,0,5,1,0,0,0,6,0,0,5,0,2,3,3,3,10,8,2,5,9,0,0,0,2,0,0,4,3,1,17,22,16,13,5,17,22,12,1,10,7,3,10,0,1,2,0,0,5,0,8,20,11,1,4,4,2,1,0,16,9,0,0,2,8,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,0,0,0,0,0,0,3,0,0
203,0,0,0,5,1,1,9,3,7,5,0,0,0,5,5,5,0,0,0,0,5,13,9,0,0,0,5,0,9,0,0,5,4,0,0,0,0,6,0,0,10,0,1,8,2,4,15,6,1,10,9,5,0,0,2,0,0,2,1,7,16,20,14,13,7,15,20,11,1,9,7,3,10,0,0,2,0,0,5,0,10,21,11,1,2,2,2,0,6,14,10,0,0,1,6,0,0,2,0,0,0,0,2,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,1,3,3,1,0,0,0,0,0,2,1
204,0,0,0,0,5,0,3,9,3,3,1,0,1,0,4,4,5,0,0,0,0,3,12,7,0,0,0,5,0,5,0,0,5,0,0,0,0,0,6,0,0,10,0,0,8,3,5,11,6,0,10,8,1,0,0,0,7,0,1,1,7,18,16,11,13,6,11,20,11,1,9,7,3,10,0,0,1,0,0,3,2,11,18,11,1,4,2,0,0,5,15,6,2,0,0,6,0,0,2,0,0,0,1,0,0,7,1,2,1,0,2,0,0,0,7,0,0,0,0,7,0,1,3,4,0,0,0,0,0,0,3
205,0,0,0,0,0,15,5,2,8,0,0,0,0,0,0,3,2,3,0,0,0,0,2,8,6,0,0,0,4,0,3,0,0,1,0,0,0,0,0,5,0,0,9,0,0,7,2,1,10,5,0,9,4,0,0,0,0,4,0,0,0,8,14,13,10,10,2,10,19,9,0,7,5,2,9,0,0,0,0,0,2,1,8,16,8,0,3,0,0,0,5,11,5,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,2,0,0,0,0,0,10,0
206,0,0,2,0,2,5,15,7,9,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,5,0,2,0,2,0,2,2,0,0,0,0,0,0,0,4,7,2,8,7,0,6,0,3,9,3,0,8,11,1,0,0,0,5,2,2,0,6,11,15,11,8,4,12,16,8,0,5,7,4,6,1,0,0,0,0,2,0,6,17,8,0,2,2,1,0,3,11,2,0,7,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,7,8,0,0,0,0,0,0,1,0,10
