,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
272,0,0,0,2,4,0,0,2,0,0,0,2,10,5,0,0,0,0,0,0,0,5,0,0,0,6,7,0,0,0,0,0,0,0,6,11,5,3,0,2,10,5,0,0,0,0,0,2,2,0,0,0,9,13,6,3,1,10,6,5,2,2,0,0,0,1,0,2,0,2,0,0,0,0,0
273,0,0,0,0,2,2,0,0,7,0,0,0,0,8,10,1,0,0,0,0,0,0,2,1,0,0,6,6,0,5,0,0,0,0,1,5,10,5,1,0,0,8,4,0,0,5,0,0,1,1,0,0,0,8,12,4,1,0,11,5,4,7,1,0,0,0,0,0,0,0,2,0,0,0,0
274,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,9,0,0,0,8,0,0,2,0,0,8,3,4,0,1,0,0,0,0,0,3,18,8,1,0,0,5,1,0,0,3,0,0,0,0,0,0,0,8,9,1,0,1,8,3,4,4,0,0,0,0,0,0,0,0,10,0,0,0
275,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,5,0,0,0,1,0,5,9,3,0,0,6,3,0,0,2,8,18,8,0,0,0,2,0,0,0,3,2,0,0,0,0,6,0,11,12,7,0,0,10,2,1,7,0,3,6,0,0,1,0,0,8,0,6
276,0,0,0,3,0,0,7,0,0,0,0,0,0,4,0,0,4,12,6,4,0,0,6,0,0,0,0,0,1,6,11,8,0,3,0,0,0,0,8,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,4,0,0,7,0,0,8,0,0,4,4,0,0,0,0,8,0
277,0,3,0,0,2,0,0,5,0,1,0,0,0,0,2,0,0,3,9,5,0,1,0,3,0,0,0,0,0,0,7,12,5,0,0,2,0,0,0,4,10,3,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,2,0,0,5,0,5,5,0,0,3,1,1,0,3,3,5
278,0,0,2,2,0,0,0,0,3,0,0,2,8,0,0,2,0,0,2,6,4,0,0,0,0,2,0,0,0,0,0,2,11,3,0,0,2,0,0,2,12,7,0,3,0,0,0,2,0,0,0,0,10,0,2,0,0,0,5,1,2,0,0,3,0,3,4,0,0,5,0,0,0,0,2
279,0,0,0,1,4,0,0,0,1,1,0,1,2,6,1,5,2,0,0,0,6,2,0,5,0,0,2,0,0,1,0,0,2,10,8,0,0,2,0,1,2,10,5,0,2,1,2,1,2,0,2,0,0,10,1,1,0,0,5,4,1,3,0,0,0,0,3,3,0,0,3,0,0,0,0
280,0,0,0,0,0,3,8,0,0,0,0,0,0,10,4,0,2,10,2,8,0,5,4,0,2,0,0,0,0,0,5,4,0,1,8,7,0,0,4,0,0,10,10,2,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,2,3,0,0,0,0,0,0,0,11,1,0,0,0,0,0
281,0,0,0,0,0,0,11,5,0,0,0,0,0,8,8,2,0,10,12,10,5,0,7,2,0,0,0,0,0,0,4,9,2,0,0,7,6,0,2,2,0,8,10,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,8,9,0,0,0,0,0
282,0,0,6,1,0,3,1,8,4,0,0,0,0,0,7,8,0,0,10,10,8,2,0,7,0,1,0,0,6,0,0,0,15,5,0,0,9,4,0,2,1,0,6,7,6,0,0,0,2,0,0,0,0,6,0,3,10,6,0,0,2,0,0,3,0,3,6,0,0,9,6,0,0,0,6
283,0,0,0,5,1,0,1,0,13,4,0,0,0,0,5,8,8,0,0,8,10,8,0,1,6,0,1,0,0,11,1,0,5,13,6,0,0,9,2,0,0,0,0,5,6,11,1,0,0,1,0,0,0,0,5,0,1,9,7,0,0,7,0,0,1,0,2,5,0,0,9,6,0,0,0
284,0,0,6,1,4,4,0,0,3,10,1,0,0,0,0,5,6,6,0,0,6,7,5,0,0,7,0,0,6,1,7,0,6,8,13,3,2,0,9,2,0,0,0,0,4,5,10,1,2,0,0,0,0,6,0,8,3,7,9,4,2,0,4,3,0,4,6,0,3,1,0,7,4,0,6
285,0,2,0,2,0,0,3,0,0,7,8,0,0,0,0,0,1,5,2,0,0,10,4,2,0,0,3,0,0,5,1,7,0,2,5,18,8,0,0,6,0,0,2,0,0,3,4,7,0,0,0,5,0,0,3,0,4,0,4,7,1,1,0,0,5,0,1,4,0,0,5,0,9,6,0
286,0,0,0,0,0,0,8,0,0,0,4,6,0,8,0,0,0,9,7,10,0,0,12,2,0,0,0,0,0,0,9,5,5,0,0,8,17,7,2,0,3,8,0,0,0,0,1,2,6,0,0,0,2,0,0,2,0,2,0,1,6,0,0,0,0,4,0,0,12,2,0,2,0,9,4
287,0,0,1,6,0,0,0,5,0,0,0,4,8,0,7,0,0,0,9,5,7,0,2,11,1,6,0,0,1,0,0,6,6,5,0,0,10,14,7,2,2,1,6,0,0,0,0,1,4,3,0,0,2,3,0,0,2,1,1,0,3,5,0,0,0,0,5,0,2,18,8,0,0,0,10
288,0,0,0,0,8,0,0,0,6,0,0,1,4,6,1,12,2,0,0,7,5,5,0,7,10,0,6,0,0,2,0,0,6,5,10,0,0,10,13,8,2,0,0,5,0,1,2,1,1,3,5,0,0,2,4,0,0,2,6,0,0,4,4,0,0,0,0,4,0,8,16,8,0,0,0
289,0,0,0,2,0,6,0,0,0,2,0,2,9,1,4,2,11,1,0,0,6,1,0,0,3,12,2,2,0,0,0,0,0,4,5,6,0,0,9,15,16,6,0,0,4,0,0,4,1,0,2,1,8,0,4,2,0,0,2,2,0,0,0,2,0,0,0,0,1,2,6,15,5,0,0
290,0,0,0,0,1,0,3,0,0,0,0,0,1,6,0,3,1,8,0,0,0,3,0,0,0,2,10,0,1,0,0,0,0,0,3,2,5,0,0,7,14,13,3,0,10,3,0,0,3,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,2,0
291,0,0,0,0,0,0,4,1,0,0,0,0,0,5,3,0,0,5,7,4,0,0,4,0,0,0,0,8,0,0,8,8,0,0,0,3,0,1,0,0,4,18,13,3,0,7,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,5,12,2
292,0,0,0,0,0,0,0,3,6,0,0,0,0,0,10,4,0,0,3,5,4,0,0,5,0,0,0,0,7,5,0,5,7,0,1,0,2,0,0,0,0,8,17,12,2,5,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,11
293,0,0,3,0,0,7,0,0,1,3,0,0,0,0,0,9,1,0,0,2,2,1,0,0,1,0,0,0,3,5,2,0,8,14,4,0,1,0,0,0,0,0,7,13,9,0,4,6,1,0,0,0,0,3,0,7,8,3,0,0,1,0,1,7,0,7,3,0,0,0,0,0,0,0,7
294,0,3,0,0,0,0,6,0,0,2,1,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,6,3,0,5,11,6,0,0,0,0,0,0,3,5,9,7,0,0,4,0,0,2,0,0,0,0,4,5,0,0,0,0,0,0,12,2,4,1,0,0,1,0,3,3,0
295,0,0,2,2,0,0,0,2,0,0,0,3,8,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,5,7,6,0,0,2,8,0,0,0,4,7,6,2,0,0,0,0,10,0,2,0,0,3,5,0,0,0,0,0,2,10,1,0,0,2,0,0,0,0,2
296,0,0,2,4,1,1,0,0,1,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,3,3,0,2,14,4,1,0,2,7,0,0,0,3,6,6,9,0,0,0,0,12,2,3,1,2,3,2,7,0,0,1,0,3,12,2,0,2,0,0,0,0,2
297,0,0,0,1,9,0,0,0,0,1,0,0,0,1,7,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,5,0,4,12,2,1,0,0,6,0,0,0,8,6,5,8,5,0,0,2,12,2,2,0,4,2,1,7,0,0,0,0,2,11,1,0,2,0,0,0,0
298,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,7,10,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,2,1,0,12,10,2,0,0,0,3,0,0,0,8,4,2,6,1,0,0,2,9,0,0,0,1,0,1,4,0,0,0,0,1,8,0,0,10,0,0,0
299,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,9,0,0,0,14,4,0,0,0,0,7,0,0,0,0,0,0,0,6,0,2,8,7,0,0,1,0,0,0,0,0,5,3,2,10,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,11,1,0
300,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,7,0,8,4,11,4,0,0,8,0,5,0,0,0,0,0,0,0,4,8,0,8,6,0,0,0,0,0,0,0,0,2,1,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,8,0
301,0,0,2,2,0,1,0,0,1,0,0,2,0,0,0,0,0,7,1,6,0,5,3,11,1,2,0,5,2,4,0,0,2,1,0,0,7,2,9,0,8,5,0,0,0,0,0,0,7,0,1,0,0,11,1,1,1,2,4,0,7,0,0,1,0,1,2,0,0,2,0,3,13,3,10
302,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,1,3,1,9,0,0,0,2,0,5,1,0,0,0,2,0,3,0,5,0,7,8,0,0,0,0,0,0,5,0,3,0,1,7,0,0,0,0,2,0,5,0,0,6,0,0,0,0,0,3,0,6,16,6
303,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,7,0,1,0,6,0,0,0,2,0,4,0,0,0,4,0,0,0,0,1,0,8,7,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,4,0,1,3,0,0,0,0,5,0,1,7,13
304,0,0,2,6,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,1,0,0,0,5,0,0,0,6,0,0,0,2,0,0,5,6,0,0,0,2,0,0,1,6,1,0,0,4,1,0,0,2,0,0,4,0,1,4,0,0,6,0,2,0,0,8
305,0,7,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,3,0,2,0,3,0,0,0,2,7,0,2,5,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,1,0,0,7,0,0,2,0,0,7,0,9,7,0
306,0,0,6,0,0,3,0,0,5,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,0,2,0,5,0,0,0,0,4,0,1,0,1,0,0,0,1,6,0,7,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,7,0,8,6
307,0,1,0,3,0,0,2,0,0,10,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,1,0,3,0,7,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,4,0,1,0,2,0,0,0,5,0,8,1,5
308,0,0,7,1,2,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,2,0,7,4,0,0,0,3,6,0,3,3,6,0,0,4,0,0,7,0,4,6,0,0,1,0,3,0,6,7
309,0,0,6,8,0,5,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,6,5,0,0,6,9,3,0,2,8,0,0,0,0,0,0,0,0,1,0,9,1,0,0,0,9,6,3,6,9,6,0,2,3,0,3,4,3,10,3,0,1,0,0,1,0,12
310,0,0,0,3,6,0,2,0,0,0,0,0,6,0,0,0,8,0,0,0,8,0,0,0,0,0,9,0,0,6,1,0,0,3,9,0,0,10,6,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,9,3,0,4,9,3,0,2,0,0,0,1,1,7,0,0,0,8,0,0,2
311,0,0,3,0,2,13,3,0,0,0,0,0,0,5,0,0,0,7,0,0,0,5,0,0,0,0,0,5,3,0,3,0,3,7,2,5,1,0,10,5,0,0,0,0,0,0,0,0,2,0,5,0,0,3,0,16,10,3,3,5,4,0,0,7,0,7,4,0,6,0,0,0,6,0,3
312,0,0,2,5,0,3,12,2,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,2,0,0,7,2,0,0,2,4,7,0,12,2,1,10,5,0,0,0,0,0,0,0,7,0,0,2,0,2,3,6,17,12,3,0,12,3,0,1,5,1,9,1,0,8,0,0,0,6,2
313,0,0,0,1,10,0,2,11,2,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,7,0,0,0,1,6,6,2,10,0,1,9,3,0,0,0,0,5,0,0,6,5,0,1,0,2,2,7,16,14,4,2,12,2,0,0,4,0,8,0,0,8,0,0,0,5
314,0,0,3,0,0,17,7,1,9,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,3,0,4,0,3,7,0,2,7,0,10,0,0,8,1,0,0,0,0,4,1,0,5,1,0,4,0,9,9,10,15,10,5,2,8,9,0,7,7,0,7,0,0,5,0,0,3
315,0,0,0,2,0,7,14,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,1,5,0,8,0,0,5,0,10,0,0,0,3,0,0,2,0,0,2,0,6,8,9,11,9,4,0,5,5,0,6,3,0,6,0,0,2,0,0
316,0,0,0,0,0,0,4,11,4,0,3,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,9,3,0,7,0,0,2,0,10,0,0,0,0,0,0,1,0,0,0,0,4,8,6,9,9,1,0,1,2,0,3,0,0,2,8,0,0,0
317,0,3,0,0,0,0,0,2,9,5,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,7,0,0,1,1,0,0,0,2,0,0,6,0,0,6,3,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,1,6,4,7,7,0,5,0,0,0,2,0,1,0,11,3,0
318,0,0,9,1,0,3,0,0,1,6,2,0,0,0,0,0,0,0,7,0,0,0,6,0,0,1,0,0,13,3,0,0,7,3,0,0,4,0,0,6,0,0,4,0,0,0,0,9,2,0,0,0,1,6,0,3,3,6,0,0,8,3,4,10,0,8,6,0,0,3,0,0,1,9,9
319,0,0,0,6,0,0,0,13,3,0,19,9,0,0,0,0,0,0,0,4,0,0,0,5,13,3,0,13,3,12,2,0,0,3,2,0,0,1,0,0,2,0,0,17,7,0,0,0,6,15,5,0,0,0,4,0,0,0,5,13,3,7,16,6,8,0,5,19,9,0,2,0,0,0,6
320,0,0,0,0,4,0,0,3,13,3,9,19,9,0,0,0,8,0,0,0,12,2,0,0,3,10,11,3,11,3,8,0,0,0,3,0,0,8,0,0,0,0,0,7,15,7,0,0,0,5,13,3,0,0,0,1,0,0,0,3,11,3,6,13,3,5,0,9,16,6,0,10,0,0,0
321,0,2,0,0,0,0,0,0,3,17,7,9,15,8,0,0,0,7,0,0,2,16,6,0,0,0,6,9,1,10,3,8,0,0,0,8,0,0,4,0,0,0,2,0,5,14,6,0,0,0,4,18,8,0,0,0,0,0,0,0,1,10,1,3,15,5,2,0,8,12,10,0,12,2,0
322,0,0,0,0,0,0,0,13,3,7,30,20,8,12,7,0,0,0,4,0,0,6,11,5,13,3,0,19,9,0,8,1,5,0,0,0,5,0,0,2,0,0,0,15,5,4,13,4,0,13,3,8,14,5,0,0,0,0,0,13,3,0,23,13,5,11,2,15,5,5,11,7,2,10,0
323,0,0,0,0,0,0,0,3,13,3,20,30,20,8,12,7,8,0,0,1,8,0,3,11,3,10,11,9,17,9,0,4,0,2,0,0,0,13,3,0,1,0,0,5,13,5,3,13,3,3,11,1,7,12,5,0,0,0,0,3,11,3,13,20,10,2,9,5,12,2,1,19,9,0,8
324,0,0,1,6,0,0,0,0,3,10,10,20,32,22,10,11,4,6,0,0,0,5,0,2,8,9,7,8,10,16,6,0,5,0,1,0,2,3,13,3,2,0,0,0,4,12,4,3,15,5,2,7,3,8,12,5,0,1,0,0,5,10,3,13,17,10,3,6,3,18,8,9,17,7,1
325,0,0,0,1,4,0,2,0,0,0,7,11,22,34,24,12,9,6,16,6,0,0,2,0,0,8,7,4,8,8,15,5,0,5,0,0,1,0,13,14,4,4,0,0,0,2,10,5,5,12,3,0,6,3,9,12,5,0,0,0,1,3,7,3,10,17,10,0,8,8,14,6,8,16,7
326,0,0,0,0,0,1,0,0,0,0,0,7,12,22,34,24,20,10,6,13,14,4,0,2,0,0,16,6,2,8,5,11,3,0,5,0,0,9,3,13,13,3,1,0,0,0,0,10,3,2,10,0,0,4,3,6,9,3,0,0,0,1,0,4,0,7,15,7,0,5,4,22,12,6,14
327,0,0,0,0,0,0,0,0,0,0,0,0,6,12,22,34,32,22,10,3,21,11,1,0,0,0,8,13,4,2,4,1,9,0,0,1,0,8,7,3,12,10,0,0,0,0,0,0,8,0,0,6,0,0,4,0,3,7,3,0,0,0,0,0,0,0,5,12,4,0,1,12,19,9,4
328,0,0,0,2,0,0,0,0,0,0,0,2,8,3,12,22,33,29,21,11,11,17,7,1,0,2,0,4,12,2,0,0,0,7,0,0,1,0,7,9,11,9,6,0,0,0,0,2,0,4,0,0,14,4,2,2,0,2,7,0,0,0,0,0,0,0,0,2,9,6,0,2,8,15,8
329,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,11,23,30,27,18,9,8,13,6,0,0,0,0,3,11,1,0,0,0,6,0,0,0,0,5,8,8,6,2,10,0,0,0,1,0,3,0,4,13,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8,3,0,0,5,14
330,0,0,0,0,2,0,0,0,1,0,0,1,0,0,6,7,13,21,29,25,18,8,4,18,8,0,0,0,0,4,8,0,0,0,5,3,0,0,0,1,5,6,6,5,1,11,2,1,0,0,2,0,0,4,14,4,0,0,5,0,3,1,0,0,0,0,0,0,0,0,6,3,0,0,5
331,0,0,0,0,2,1,0,0,1,0,0,1,1,0,1,11,7,11,20,27,25,16,6,9,17,7,0,0,0,1,1,5,0,0,5,2,3,0,0,1,1,3,4,5,4,2,13,3,1,0,2,0,0,0,5,13,3,0,5,4,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0
332,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,7,6,10,19,23,30,20,8,8,14,4,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,4,3,2,4,3,10,0,0,0,6,0,0,0,3,10,0,0,4,1,0,3,0,1,0,0,0,0,0,5,0,7,2,0
333,0,0,2,6,0,0,0,0,0,0,3,0,2,0,0,0,0,5,6,9,16,20,27,19,9,14,11,1,1,0,0,0,1,2,0,0,11,1,0,0,2,0,0,1,2,1,3,3,12,2,0,0,8,1,0,0,3,11,1,0,6,0,0,3,0,1,1,0,0,6,0,2,0,5,3
334,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,4,4,10,6,15,21,24,17,7,10,9,0,0,8,8,0,0,0,0,1,7,0,0,0,6,0,0,0,0,0,0,2,10,0,0,0,4,0,0,0,1,8,0,0,3,0,0,4,0,0,0,4,0,5,0,2,0,1
335,0,0,0,0,0,0,0,17,7,0,13,3,0,0,5,0,0,0,1,1,7,5,10,20,37,27,15,23,13,1,0,6,5,0,0,0,0,0,4,0,0,0,4,13,3,0,0,0,0,15,9,0,0,0,2,0,0,0,0,21,11,0,16,6,0,0,0,13,3,1,0,2,0,0,0
336,0,0,0,0,0,0,2,7,15,5,3,14,4,2,0,4,0,2,10,3,0,3,2,10,25,37,27,15,23,13,1,0,6,5,0,0,1,0,10,5,0,2,0,3,11,1,0,1,1,5,13,5,0,0,1,2,0,0,0,11,22,12,6,16,6,0,0,3,15,5,0,0,1,0,0
337,0,0,6,1,0,3,0,0,6,12,2,4,13,3,1,0,2,0,2,8,1,0,0,2,15,26,35,25,21,22,12,0,6,9,5,0,2,0,0,10,4,0,0,0,2,10,0,0,3,0,4,10,4,6,0,4,5,6,0,1,13,21,11,9,13,9,6,0,5,16,6,0,0,0,6
338,0,1,0,3,1,0,2,0,0,11,11,1,3,12,3,0,0,1,0,1,4,6,0,0,5,14,22,34,24,21,21,11,0,3,7,9,0,0,0,0,6,3,1,0,0,2,10,0,0,2,0,8,6,1,3,0,1,2,4,0,3,13,20,10,10,10,6,5,0,6,21,11,1,1,0
339,0,0,0,0,1,0,0,0,0,1,8,11,1,2,12,3,8,0,0,0,9,0,3,0,0,4,22,24,32,24,17,17,9,0,3,3,7,8,0,0,0,3,0,0,0,0,0,10,0,0,0,0,7,4,1,0,0,0,2,1,0,3,10,17,7,7,8,3,2,0,11,29,19,7,0
340,0,3,0,0,0,0,0,0,0,1,0,4,7,0,2,9,0,7,0,0,0,10,0,0,0,0,12,20,22,30,25,18,14,6,0,5,1,3,5,0,0,0,6,0,0,0,0,0,8,0,0,2,0,4,0,0,0,0,0,0,0,0,1,7,22,12,4,6,2,0,1,17,32,22,10
341,0,0,3,0,0,0,0,0,0,0,0,7,6,5,0,3,9,0,8,0,0,0,6,1,0,0,2,10,20,21,26,21,18,13,7,0,5,1,4,12,2,0,0,4,0,0,0,7,0,6,0,0,4,0,11,1,0,0,1,0,0,0,0,0,12,21,12,2,4,2,0,7,20,30,22
342,0,0,0,1,0,0,8,0,0,0,0,0,4,14,4,0,0,17,7,16,6,0,2,4,0,0,0,0,8,18,25,30,20,17,11,6,0,2,3,2,9,10,0,0,1,0,0,0,6,0,4,0,0,2,1,10,0,0,0,0,0,0,0,0,2,11,19,9,10,2,1,0,10,20,28
343,0,1,0,0,1,0,0,7,0,5,0,0,0,4,14,4,0,7,13,6,12,11,1,0,3,0,0,0,0,8,17,24,27,17,15,15,5,0,0,0,0,8,11,1,0,1,0,0,0,5,0,8,0,0,0,0,7,0,0,0,0,0,0,0,1,1,8,18,8,7,7,0,1,11,18
344,0,0,1,0,2,0,0,0,8,0,4,1,0,0,5,19,9,0,6,11,6,10,7,6,0,2,0,0,0,1,7,14,24,26,22,12,15,5,0,1,0,0,6,10,0,1,3,1,0,0,7,0,8,0,1,0,0,7,5,0,0,1,0,0,0,0,1,8,16,7,5,7,0,1,11
345,0,0,0,0,0,0,0,13,3,7,13,3,0,0,0,9,16,6,0,3,8,5,5,6,19,9,0,13,3,0,0,5,14,20,25,20,10,12,2,0,0,0,0,19,9,0,0,1,0,13,3,5,0,5,0,0,0,0,6,18,8,0,14,4,0,0,0,14,6,13,6,2,5,0,1
346,0,0,0,0,2,0,0,3,14,4,6,14,4,0,1,5,9,14,5,0,3,6,1,10,9,18,9,3,13,4,0,0,5,13,25,22,20,10,11,3,0,0,0,9,18,10,2,1,1,3,15,5,5,0,6,0,0,0,5,8,18,9,4,13,3,0,0,4,12,5,11,6,0,3,0
347,0,0,0,0,0,0,0,0,4,11,1,4,13,3,0,0,3,6,12,2,0,0,2,0,6,8,16,6,3,12,2,0,0,3,13,22,21,18,8,9,2,0,0,0,19,17,9,0,0,0,5,12,4,4,0,3,0,0,0,1,8,17,7,3,9,0,0,0,2,11,2,9,3,0,2
348,0,0,0,0,0,0,4,0,0,3,9,0,3,17,7,0,0,7,5,16,6,0,1,0,0,3,6,14,4,2,20,10,0,0,3,13,18,17,17,7,4,6,0,0,9,16,15,5,0,0,0,5,7,0,0,0,0,0,0,0,0,7,15,5,4,6,0,0,4,1,10,0,9,3,0
349,0,0,3,0,0,7,0,0,0,0,0,8,0,7,15,6,0,0,7,6,13,3,0,0,0,0,0,4,17,7,10,17,13,7,0,3,14,15,17,16,6,3,4,0,0,7,15,14,6,0,0,0,3,10,0,7,7,3,0,0,1,0,5,22,12,11,9,0,0,4,0,7,0,7,6
350,0,1,0,0,0,0,6,0,0,5,0,0,4,0,7,13,3,0,0,6,3,18,8,0,0,0,0,0,7,17,7,9,14,10,5,4,4,10,11,14,12,5,4,3,0,0,7,12,11,5,0,4,0,0,7,0,4,4,1,0,0,1,0,12,23,13,8,8,0,0,9,0,8,1,4
351,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,6,11,1,0,0,4,8,14,7,0,0,0,0,0,7,13,3,8,11,9,2,3,2,8,9,13,9,2,0,13,3,0,5,11,7,4,0,3,0,0,4,0,3,3,0,0,0,0,2,11,20,12,4,5,0,0,7,0,5,0
352,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,10,0,0,0,8,5,11,5,0,0,0,0,0,7,13,3,4,8,14,4,0,0,5,5,12,11,1,3,12,2,0,2,9,6,9,0,0,0,0,0,0,0,1,0,0,0,0,4,10,17,10,3,1,4,0,9,2,2
353,0,0,1,0,0,0,0,0,5,1,3,0,0,0,5,1,0,0,8,0,0,0,5,6,10,4,0,0,0,5,0,4,12,2,5,7,13,4,0,0,3,3,11,10,0,8,12,2,0,1,9,5,7,0,0,0,0,0,1,0,0,5,0,0,0,2,9,16,8,2,1,4,0,8,1
354,0,0,3,1,0,7,0,0,0,2,0,2,0,0,0,4,0,0,0,7,0,0,0,4,2,10,1,0,3,0,2,0,7,19,9,1,8,10,4,0,0,2,1,7,7,0,7,11,3,0,0,5,3,10,0,7,7,3,0,0,1,0,1,7,0,7,5,6,15,8,0,0,2,0,11
355,0,3,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,6,0,0,1,1,3,0,9,16,11,1,4,7,0,0,0,5,0,3,5,0,3,9,1,0,2,1,0,6,0,4,4,0,0,0,0,0,0,12,2,4,3,5,12,9,0,3,5,1
356,0,0,2,0,0,0,0,5,5,0,0,0,0,0,5,1,0,0,0,0,0,3,0,1,0,1,0,5,0,5,0,0,2,0,10,15,10,1,2,6,0,0,0,4,0,8,5,0,2,8,1,0,0,0,0,4,0,3,5,0,0,5,0,0,2,10,1,3,1,4,12,9,0,2,4
357,0,0,0,1,0,0,0,0,10,5,0,0,0,0,5,6,1,0,0,0,0,0,0,1,0,0,1,0,4,5,2,0,0,0,1,9,14,10,0,1,4,0,0,0,3,5,8,4,0,1,8,0,0,0,0,0,2,0,4,4,0,5,4,0,0,0,9,0,1,0,4,12,8,0,1
358,0,0,0,0,1,0,0,0,5,10,4,0,0,0,5,6,6,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,1,0,8,14,8,0,0,2,0,0,0,8,5,7,3,0,1,7,0,0,0,0,0,1,1,3,3,5,4,2,0,0,0,8,0,0,0,4,11,7,0
359,0,0,2,2,0,2,0,0,0,2,7,4,0,0,0,5,4,5,1,0,0,0,0,0,0,2,0,0,2,0,5,0,2,1,0,0,7,6,15,8,0,0,2,0,0,0,7,5,14,4,0,0,7,2,0,1,1,2,1,0,10,2,2,5,0,1,2,0,7,2,0,0,4,11,9
360,0,0,0,1,2,0,0,0,5,0,1,6,2,0,5,1,5,2,3,0,0,0,0,1,0,0,2,0,0,7,0,2,0,0,2,0,0,7,5,14,6,0,0,1,0,5,0,6,4,13,4,0,0,6,1,0,0,0,3,0,0,15,5,0,3,0,0,1,0,6,2,0,0,3,10
361,0,0,0,0,1,0,0,0,5,5,0,0,4,0,5,6,1,3,0,1,0,0,0,1,0,0,0,1,0,5,4,0,1,0,1,1,0,0,5,4,12,4,0,0,0,5,5,0,5,3,13,3,0,0,5,0,0,0,1,2,0,5,14,4,0,1,0,0,0,0,6,2,0,0,2
362,0,3,0,0,0,0,0,0,0,6,3,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,1,2,11,7,0,0,0,4,1,0,3,3,15,5,0,0,2,0,0,0,0,0,0,4,11,9,0,0,0,0,0,1,2,5,3,0
