,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
107,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,4,4,16,10,5,11,1,5,2,0,0,0,3,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,5,2,1,0,3,1,0,4,14,9,0,6,3,0,8,3,0,3,12,3,0,8,9,1,0,2,4,0,0,5,9,0,0,0,0,0,2,0,0,9,16,6,2,12,2,0,0,0,0,5,0,4,8,5,3,0,0,1,4,10,10,12,16,15,22,18,19,16,6,3,0,2,3,0,0,6,5,14,8,1,10,7,0,5,13,3,0,2,0,0,5,3,0,0,8,0,0,2,1,0,0,2,9,0,0,6,0,0,1,7,0,0,0,3,10,0,0,6,6,0,0,0,0,0,0,6,15,5,6,0,0,0,0,6,8,6,9,4,16,32,22,18,12
108,0,0,0,3,9,3,0,0,0,1,0,0,0,0,0,0,0,0,3,10,14,7,11,8,0,4,1,0,0,1,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,7,20,10,1,6,0,6,8,1,0,2,10,0,3,7,9,0,0,4,1,0,0,4,9,0,0,0,0,0,1,0,6,15,13,3,8,11,1,0,0,0,1,1,0,2,7,8,0,0,0,0,3,8,7,13,13,12,20,17,25,15,7,2,2,5,2,0,6,3,4,16,6,0,8,4,0,5,12,2,0,0,0,0,2,2,0,6,7,0,1,2,1,0,0,8,7,0,0,3,0,0,0,6,0,0,0,3,9,0,0,12,6,0,0,0,0,0,0,8,13,11,3,0,0,0,0,3,5,3,6,6,22,30,23,19
109,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,7,8,6,0,2,0,0,0,0,0,0,0,0,3,8,0,0,2,2,0,0,2,0,0,1,5,0,0,0,0,0,0,10,17,10,0,2,0,16,6,3,0,0,7,0,1,17,7,0,1,0,0,10,0,3,7,0,0,0,0,0,0,0,6,12,9,3,6,9,0,0,0,0,0,0,2,1,7,5,0,0,0,0,1,4,7,10,9,14,19,17,21,15,6,3,2,3,0,0,2,1,6,12,4,0,5,2,1,4,10,0,0,0,0,0,1,0,0,4,6,0,0,1,0,10,0,6,3,10,0,0,0,0,0,5,0,0,1,1,8,0,2,11,4,2,0,0,1,0,1,6,13,7,1,0,0,0,0,0,1,0,3,12,20,30,23
110,0,0,8,0,0,0,1,0,0,8,8,8,0,8,8,0,0,0,0,0,2,8,8,3,8,5,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,0,0,6,14,10,0,0,6,24,14,2,8,0,4,0,7,25,15,3,0,0,0,9,0,3,5,8,0,0,0,0,0,0,2,8,7,1,6,17,8,0,0,0,8,0,1,0,4,1,0,0,0,8,0,1,3,6,6,13,17,13,18,13,4,0,2,11,1,0,2,0,2,12,12,2,3,2,0,4,18,8,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,2,1,6,0,8,0,0,0,1,0,0,0,0,6,0,2,19,9,2,0,0,1,0,9,4,9,7,1,0,0,0,0,0,0,0,2,20,20,27
111,0,0,0,5,0,5,5,6,5,0,4,4,8,0,4,8,0,0,0,0,0,6,5,9,3,4,2,0,6,0,5,0,1,4,0,0,0,3,2,0,0,0,0,0,1,0,0,0,5,5,0,4,4,0,0,1,4,12,14,4,0,14,23,13,1,9,0,4,0,15,29,19,8,5,0,0,7,0,3,1,12,2,0,0,0,0,1,7,5,7,1,7,13,8,0,0,0,7,0,0,0,9,6,0,0,0,12,2,2,7,5,3,10,21,11,17,10,1,0,1,8,5,0,0,4,2,8,13,3,0,0,0,8,15,7,0,5,0,4,0,0,0,0,1,0,4,0,0,4,12,2,6,10,0,4,0,0,4,1,0,0,1,0,3,0,9,18,8,2,0,0,0,0,6,9,9,7,1,0,5,5,5,1,1,0,10,17,17
112,0,0,0,3,11,1,2,2,3,3,0,2,3,6,0,3,7,0,0,6,0,0,12,2,8,2,3,2,0,7,0,4,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,3,0,3,7,6,0,2,4,9,20,10,4,12,22,12,0,12,2,4,5,17,31,21,9,5,0,0,6,0,1,2,11,1,0,6,6,0,0,13,4,6,0,5,12,9,0,0,0,6,3,0,0,6,5,0,0,2,13,3,0,5,4,9,11,22,12,19,13,3,0,7,5,4,2,0,3,0,5,12,3,0,0,0,5,12,6,0,4,0,10,0,0,1,0,1,0,4,6,0,2,12,2,3,8,0,3,0,0,3,1,0,0,0,6,3,0,8,18,8,2,0,2,0,6,3,8,8,6,0,0,2,2,2,0,7,0,11,18
113,0,0,0,0,1,16,6,7,7,0,0,0,2,0,2,0,3,7,0,0,5,4,2,13,3,4,0,1,6,0,12,2,5,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,6,4,0,0,0,0,4,7,0,0,8,10,16,6,3,12,18,13,3,12,2,0,9,21,36,26,14,1,0,0,6,0,5,1,8,0,0,3,7,5,3,13,4,2,0,5,9,8,0,0,0,3,2,5,5,6,2,0,4,3,14,7,0,1,1,13,12,21,11,16,13,3,0,11,5,1,6,0,0,1,5,9,0,0,0,0,4,9,11,1,8,0,10,0,0,0,0,5,0,1,2,4,2,17,7,0,4,0,1,4,0,0,0,1,0,0,4,0,0,8,18,8,0,0,0,0,11,3,8,8,6,5,5,7,3,3,0,3,1,8
114,0,0,0,0,0,6,21,11,12,3,0,0,0,0,0,2,0,3,7,0,0,9,1,3,13,3,1,0,5,3,5,12,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,0,0,0,0,0,5,4,0,4,5,6,12,5,2,8,19,10,3,8,0,4,11,26,41,31,19,5,0,0,2,4,1,0,4,0,0,4,12,2,3,13,3,0,0,2,8,4,0,0,0,2,7,10,5,3,0,4,1,4,18,8,0,0,5,10,11,18,8,16,9,0,4,11,2,5,6,0,1,1,2,5,0,0,0,0,1,14,7,5,5,0,9,0,0,0,4,1,0,0,6,0,7,21,11,0,4,0,5,4,0,0,1,0,0,0,0,0,0,8,15,6,0,0,0,5,11,3,8,8,11,10,10,8,4,0,0,0,0
115,0,0,0,0,0,0,11,17,7,10,1,0,0,0,0,0,0,0,1,7,2,0,9,0,3,12,2,0,0,5,0,3,9,0,9,0,1,0,0,2,2,0,0,2,0,0,1,0,0,1,8,0,0,0,0,0,5,3,0,4,15,5,14,4,0,9,19,9,13,6,0,5,16,29,51,41,29,15,0,0,0,3,0,0,4,0,0,2,12,2,3,11,1,0,0,1,6,6,0,0,0,0,3,8,3,1,0,4,0,8,20,10,0,0,5,9,12,18,8,14,9,0,2,12,2,3,4,0,0,2,1,3,0,0,0,0,4,13,3,5,3,0,9,0,0,0,14,4,0,0,16,6,11,19,10,0,3,0,3,5,0,0,0,0,0,0,2,0,0,9,14,7,0,0,0,3,9,1,6,4,7,6,7,5,4,0,0,0
116,0,0,8,0,0,0,1,7,13,15,18,9,0,8,8,0,0,0,0,0,4,0,0,5,0,2,10,2,0,0,1,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,6,0,0,0,0,5,0,0,5,23,13,13,12,2,9,19,9,21,11,0,6,17,37,50,41,31,19,8,0,0,1,0,0,2,0,0,2,10,2,11,19,9,0,0,9,3,5,0,0,0,0,3,6,11,1,0,0,0,10,19,9,0,0,3,7,9,18,16,12,5,0,2,8,2,11,1,0,0,1,1,11,1,0,0,0,3,9,1,3,0,0,9,0,0,4,12,12,2,6,12,2,19,18,10,0,0,0,3,3,0,0,0,0,8,0,2,0,0,9,12,15,5,0,0,3,9,1,2,0,3,2,3,3,12,2,0
117,0,0,0,5,0,0,0,0,4,10,12,15,6,0,5,5,0,0,0,0,2,1,0,0,2,0,0,6,0,0,0,0,0,0,2,0,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,6,11,3,0,0,0,0,2,0,0,13,25,15,10,10,0,9,16,11,18,10,0,7,25,36,46,38,28,16,5,0,0,0,0,0,0,0,0,0,7,1,8,16,6,1,0,11,1,2,0,0,0,0,0,3,8,0,0,0,2,9,16,6,0,0,2,4,8,15,13,9,2,0,0,5,1,9,0,0,0,0,1,26,16,4,0,0,0,6,0,4,0,0,5,0,0,2,9,9,0,3,9,9,14,15,6,0,0,0,0,2,0,0,0,0,10,0,0,0,0,8,9,12,2,0,0,0,6,0,0,0,1,0,0,2,9,0
118,0,5,0,0,4,0,0,0,0,4,10,12,15,6,0,10,5,5,5,0,0,1,0,0,5,0,0,1,5,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,9,2,0,0,1,0,1,0,3,13,23,15,8,8,5,7,16,10,17,10,0,15,24,37,51,41,29,15,3,0,0,0,0,0,0,0,0,5,7,1,13,15,5,1,1,9,0,1,0,0,5,0,0,2,7,0,0,0,0,8,15,5,0,0,0,9,8,14,12,14,4,0,5,5,0,9,0,0,5,0,16,25,15,4,0,0,0,6,0,3,1,1,4,0,0,2,8,7,0,2,9,7,19,16,6,5,0,0,0,1,0,1,0,0,11,5,0,1,0,8,8,12,7,5,5,5,6,0,0,0,0,0,0,1,8
119,0,0,3,3,6,1,0,0,0,0,2,8,11,13,4,0,9,4,4,11,1,0,7,0,0,4,0,0,0,6,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,15,5,1,0,0,6,1,0,3,12,21,12,11,7,5,6,13,12,14,7,5,14,27,39,50,40,28,14,2,0,6,6,0,0,6,0,0,3,5,3,14,11,3,0,0,12,2,0,0,0,4,0,0,3,4,0,0,0,6,5,16,6,2,3,0,7,14,11,11,16,6,0,3,2,0,9,0,0,3,6,13,24,14,3,0,6,0,2,1,3,1,0,4,6,0,0,8,4,0,0,8,9,19,13,5,5,0,0,0,7,0,0,0,1,10,5,0,3,0,14,5,11,6,4,4,2,3,0,0,0,6,0,1,2
120,0,0,0,0,0,11,6,5,5,0,0,0,8,7,9,4,0,9,4,1,10,5,0,8,0,0,1,0,4,0,11,1,1,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,4,0,0,0,0,5,16,6,0,4,0,2,0,0,2,9,22,12,11,3,1,10,10,17,19,9,4,15,27,40,46,44,34,22,8,0,3,7,5,0,6,0,0,0,5,4,13,7,2,0,2,11,7,5,0,0,0,4,0,4,8,0,0,0,10,6,15,5,0,3,0,4,18,11,8,20,10,0,4,2,0,5,0,0,0,5,14,29,19,7,0,6,0,0,0,1,5,0,1,2,4,0,13,8,0,0,8,9,23,13,2,2,1,0,0,5,0,0,0,1,7,3,0,0,4,19,9,11,6,4,9,7,8,1,1,0,2,0,0
121,0,0,0,0,0,1,12,7,6,1,0,0,0,4,3,7,3,0,7,1,0,12,2,5,6,0,0,0,2,1,1,10,6,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,8,0,0,0,0,0,10,13,3,2,1,0,0,0,0,0,14,19,10,8,0,3,8,11,18,16,6,5,15,26,36,48,40,30,18,5,0,8,8,2,0,4,0,0,0,2,5,9,6,0,0,1,12,8,3,0,0,2,1,5,6,7,0,0,2,7,5,13,3,0,0,0,8,16,9,10,18,8,5,3,0,0,3,0,0,0,4,17,25,21,11,0,7,0,0,0,3,2,0,0,4,1,3,15,5,0,0,5,13,21,11,0,5,0,0,0,1,0,0,0,0,4,1,0,0,9,17,7,9,4,5,10,8,13,6,0,0,0,0
122,0,0,0,0,0,0,2,8,3,5,0,0,0,0,3,1,6,1,0,6,0,2,11,1,3,14,4,0,0,4,0,0,6,2,5,0,2,0,8,0,0,0,0,0,0,5,2,2,0,0,7,0,8,0,0,0,12,13,3,1,0,0,0,8,0,4,12,17,9,7,0,3,4,8,17,24,14,5,14,25,38,56,46,38,28,16,2,4,7,1,0,3,0,0,2,0,4,6,14,4,0,2,8,6,2,0,0,4,0,1,3,15,5,0,4,6,5,11,1,0,0,0,6,16,6,8,17,7,4,5,8,0,2,0,0,0,7,25,21,20,10,0,9,0,0,0,2,1,0,0,3,0,5,14,13,3,0,3,11,23,13,1,4,0,0,0,0,0,0,2,0,4,0,0,0,7,15,5,7,0,1,6,4,9,5,0,2,2
123,0,0,8,0,0,0,0,0,4,11,13,8,0,8,8,3,0,6,1,0,3,0,1,7,1,4,12,4,0,0,0,0,0,2,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,8,15,5,5,0,0,2,12,9,1,0,8,0,0,16,6,2,12,15,17,7,0,0,0,7,16,24,14,4,22,28,44,54,45,36,26,14,0,2,5,1,8,11,1,0,0,8,1,5,11,1,0,0,8,4,10,0,0,0,0,0,5,13,3,0,2,4,2,11,9,0,0,0,6,12,6,16,13,5,4,4,8,8,0,0,0,0,15,21,19,18,8,0,9,0,0,0,0,9,0,0,0,0,13,13,13,3,0,3,13,21,11,0,2,0,8,0,0,0,0,2,0,12,2,0,0,7,15,5,3,0,0,2,0,7,13,3,0
124,0,0,0,11,6,0,0,0,0,2,9,11,7,0,6,7,2,0,5,7,0,0,6,0,6,0,3,12,2,1,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,6,14,8,11,1,1,2,9,15,5,0,6,0,6,13,9,2,12,13,14,9,0,0,0,6,16,23,13,12,19,34,43,53,51,42,32,20,6,1,4,0,6,10,2,0,0,6,0,8,8,0,0,0,7,2,7,1,0,0,0,0,11,10,4,0,4,7,1,9,15,5,0,2,3,11,6,13,12,5,3,3,6,5,0,0,0,5,12,27,18,14,9,0,9,0,0,6,0,6,0,0,0,3,12,12,13,3,0,3,12,19,10,6,2,0,6,0,0,0,0,4,2,18,8,0,0,6,14,4,0,0,0,0,6,5,14,4
125,0,0,0,1,13,3,0,0,0,0,0,7,10,5,0,5,6,1,0,7,6,0,2,4,0,6,0,3,9,4,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,2,3,0,0,0,6,15,10,9,3,1,0,11,16,6,0,6,0,4,14,8,3,10,10,21,11,0,1,0,6,15,22,12,9,22,33,43,55,53,43,31,22,12,0,2,0,5,12,2,0,0,6,1,5,5,0,0,0,5,0,9,0,0,0,0,2,8,12,3,7,5,6,0,11,12,4,7,0,2,9,4,12,12,5,2,1,5,2,0,0,0,2,15,26,16,16,9,0,6,1,2,4,0,7,0,0,0,3,11,12,10,2,0,2,12,18,12,6,0,0,6,0,0,0,7,2,8,15,7,0,0,5,11,1,0,0,0,2,4,7,16
126,0,0,0,0,3,18,8,5,5,0,0,0,7,6,1,0,5,6,1,0,6,10,0,3,4,0,3,0,7,6,9,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,0,5,12,11,6,1,5,1,7,12,5,0,2,1,4,14,4,0,14,11,26,16,4,0,0,6,15,18,16,12,21,29,40,52,54,48,38,26,12,0,0,0,2,11,1,0,0,3,0,10,10,0,0,0,9,0,10,4,0,0,0,6,5,11,1,4,5,2,1,15,12,2,11,1,0,10,4,9,8,5,0,0,4,0,5,0,4,5,15,25,15,14,7,4,2,0,0,8,0,12,4,0,0,3,9,16,10,0,0,3,9,15,10,2,0,0,6,0,0,0,3,0,13,15,7,0,0,10,16,6,1,1,0,0,1,6
127,0,0,0,0,1,8,15,5,2,2,0,0,0,4,3,0,0,4,5,2,0,2,11,1,2,6,0,2,0,13,3,8,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,6,0,3,4,0,2,0,6,9,17,7,0,6,1,4,10,7,0,0,1,4,14,4,4,16,16,23,16,6,0,0,5,12,14,18,11,23,30,41,49,51,49,39,27,13,0,0,6,1,8,0,2,0,0,0,7,9,0,0,0,15,5,6,2,2,1,0,12,4,13,3,3,2,3,5,14,14,4,10,0,0,9,4,11,7,2,0,0,3,0,7,0,5,5,13,31,21,13,3,4,3,0,0,8,2,8,1,2,0,2,6,15,10,0,0,2,10,14,7,0,0,0,6,0,2,0,4,3,12,14,6,0,0,7,13,3,0,2,0,6,7
128,0,0,0,0,0,6,13,20,10,0,0,0,0,0,0,3,0,0,4,2,1,4,1,12,2,0,3,0,6,3,18,8,9,4,0,7,0,0,0,1,0,0,0,0,1,0,0,0,11,4,0,0,0,0,0,7,7,15,11,1,2,0,3,6,3,1,0,1,4,10,8,6,21,21,19,12,4,0,0,2,16,10,15,13,20,31,42,54,48,49,39,27,13,0,0,5,0,7,0,0,0,5,5,7,6,0,4,5,16,9,5,0,0,5,2,11,3,10,3,0,0,7,5,11,18,8,6,1,0,6,1,11,3,0,0,0,8,0,11,1,5,4,21,29,19,17,7,1,0,4,0,13,6,4,0,2,0,6,6,12,7,1,0,0,8,10,6,0,0,0,4,0,0,0,9,3,12,14,6,5,5,12,14,4,0,0,0,3
129,0,0,0,0,0,0,3,9,16,9,0,0,0,0,0,0,2,0,0,3,0,0,3,2,10,10,0,3,0,8,8,17,7,5,6,0,9,0,8,0,0,0,0,0,0,1,2,2,1,7,3,0,8,0,0,0,9,7,11,10,0,1,0,11,5,0,0,0,0,3,6,8,11,17,20,27,17,5,0,0,6,24,14,23,13,21,30,40,53,47,47,38,28,16,2,0,4,0,15,5,0,0,1,3,6,5,0,6,6,12,6,13,3,0,7,1,11,1,8,2,0,0,5,5,8,16,7,2,0,2,14,4,10,0,0,0,0,16,6,10,0,0,11,21,29,19,16,6,0,0,3,3,9,5,12,2,2,0,4,8,11,3,0,0,0,7,7,6,0,2,0,4,0,0,0,7,2,10,12,2,1,2,8,10,3,0,2,2
130,0,0,8,0,0,0,0,0,6,24,17,8,0,8,8,0,0,2,0,0,0,0,0,0,2,9,8,0,0,0,4,7,13,3,2,4,0,7,0,5,0,0,0,0,0,0,1,0,0,0,15,11,1,5,0,0,0,9,3,9,8,8,0,1,19,9,0,0,0,8,0,4,4,7,15,19,27,17,5,8,0,14,22,13,21,11,18,26,38,51,47,55,46,36,24,10,8,1,5,12,2,0,0,1,1,14,4,0,2,2,9,5,11,1,0,5,1,8,1,16,6,0,0,3,1,8,24,14,2,0,4,14,12,7,0,0,0,6,12,4,8,0,1,11,21,25,17,14,14,4,0,0,0,17,7,12,2,0,0,4,6,8,1,0,0,8,4,7,6,0,2,0,12,2,0,0,7,2,10,8,0,0,0,4,8,11,1,0
131,0,0,0,9,2,0,0,0,0,14,22,15,7,0,6,7,0,0,1,2,0,0,2,0,0,2,8,8,0,2,0,3,5,10,5,1,4,0,7,0,4,0,0,0,0,0,0,3,0,0,5,13,11,2,7,0,2,0,6,5,10,6,7,0,9,17,10,0,1,0,5,7,1,1,8,15,19,26,16,4,5,4,13,22,15,23,13,16,28,41,50,45,53,45,38,28,16,7,1,6,9,0,0,0,0,4,11,6,0,0,1,9,7,8,3,0,12,2,7,6,18,8,0,7,0,0,14,22,13,3,0,4,12,11,4,0,0,0,3,14,4,4,2,1,11,18,26,19,12,11,5,0,0,7,17,7,12,2,0,0,3,6,7,3,0,0,7,4,6,6,0,9,2,14,4,0,0,6,1,7,5,0,0,0,6,6,13,3
132,0,0,0,7,12,2,0,0,0,4,11,19,14,4,0,4,6,0,0,4,1,0,3,0,0,0,0,7,4,0,0,0,0,1,10,2,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,3,11,18,8,4,0,1,0,9,5,7,5,5,0,7,24,14,2,0,0,6,4,0,1,6,14,17,25,15,3,3,3,11,25,18,20,10,19,31,39,47,43,51,45,35,25,15,5,8,2,6,0,0,0,0,1,11,3,0,0,0,12,3,8,2,2,19,9,4,9,14,6,1,3,0,4,11,21,12,2,0,2,9,7,1,0,0,0,6,13,3,4,1,1,7,18,29,19,8,11,2,0,0,7,15,6,8,0,0,0,1,3,10,2,0,0,6,2,5,5,1,6,5,11,2,0,0,4,0,4,2,0,0,3,3,6,13
133,0,0,0,0,4,16,6,4,4,0,1,7,18,10,0,0,3,5,0,0,3,6,0,5,0,0,0,0,12,2,4,0,2,5,0,7,0,0,0,0,5,0,1,0,2,0,0,0,4,5,0,0,1,7,15,10,0,0,6,0,5,1,6,1,1,2,14,23,13,1,5,0,10,8,0,0,4,13,16,21,20,10,0,1,13,22,20,24,14,21,30,37,43,42,47,45,35,24,14,2,6,6,10,0,0,0,5,1,13,8,0,0,2,17,7,7,0,9,18,8,1,14,13,3,6,2,0,6,11,18,8,1,0,0,7,4,5,0,5,0,5,13,3,1,0,6,8,17,25,24,14,15,7,0,0,6,12,11,7,0,0,2,0,0,7,0,0,0,5,0,2,2,0,3,9,10,1,0,0,8,4,8,4,2,0,0,0,3
134,0,0,0,1,2,6,13,3,1,2,0,0,8,16,8,0,0,2,4,2,0,0,8,0,4,0,0,0,2,14,4,3,0,0,7,0,7,0,0,0,0,4,0,0,0,2,0,2,0,1,3,0,0,2,9,13,12,2,0,8,1,3,0,6,0,0,4,13,24,14,2,12,2,7,9,0,0,3,12,14,18,20,10,0,3,15,20,17,26,16,20,28,35,42,44,43,43,34,24,15,5,3,3,9,0,0,0,7,3,10,7,0,2,7,19,9,14,4,8,16,10,4,13,20,10,5,0,0,5,11,18,8,0,0,0,6,1,5,0,7,0,3,15,5,1,0,7,10,15,22,25,15,12,5,0,0,6,9,10,7,0,0,1,2,0,5,0,0,0,5,0,9,0,2,0,8,9,0,0,0,5,1,6,2,4,0,2,2
135,0,0,0,0,0,1,5,12,2,0,0,0,0,6,13,7,0,0,1,1,0,0,0,6,0,0,0,0,0,4,13,3,1,0,0,3,0,6,0,0,0,0,17,7,0,0,0,0,1,0,0,0,0,0,0,7,10,11,1,0,5,0,0,0,3,0,0,3,12,21,12,2,11,1,4,5,0,0,2,9,12,14,16,6,0,5,13,19,16,25,15,18,25,34,39,42,40,40,30,20,28,18,6,2,5,0,0,0,5,1,7,3,0,0,9,17,7,10,3,6,13,8,3,10,18,9,2,0,0,3,8,17,7,0,13,3,5,0,3,0,6,0,5,14,4,0,0,4,7,13,19,24,14,9,1,0,0,4,8,8,3,0,0,0,1,0,2,0,0,0,4,0,6,0,1,0,7,8,0,0,0,4,0,4,0,1,0,0
136,0,0,0,0,1,0,0,2,9,0,0,0,0,0,3,12,6,0,0,2,0,0,1,0,5,2,0,0,0,6,3,12,2,0,6,0,3,0,8,0,0,0,7,15,5,0,0,6,0,0,0,0,2,0,1,0,13,9,7,2,0,2,0,2,0,0,0,0,3,11,17,14,4,8,1,6,4,0,0,0,5,14,13,18,8,1,3,10,20,15,24,14,15,24,40,36,39,38,42,32,20,25,15,5,1,2,0,6,0,1,0,9,4,0,6,8,19,9,9,0,7,9,7,5,8,17,7,0,0,0,5,7,14,4,3,12,2,7,0,4,0,3,6,4,13,3,0,1,1,3,13,16,20,11,11,1,0,0,3,8,7,1,0,1,0,0,0,1,0,0,0,6,0,7,0,0,0,6,7,0,0,0,1,0,5,0,7,6
137,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,10,4,0,0,4,0,0,0,0,4,0,0,0,0,2,2,9,0,0,4,1,1,0,10,2,0,0,9,12,4,1,0,2,0,0,0,0,2,0,0,3,12,5,7,12,2,4,0,0,0,0,0,10,1,7,18,10,0,18,8,5,2,0,0,0,4,12,12,18,8,0,0,10,18,14,22,12,14,28,39,34,41,37,42,32,20,21,13,3,0,0,0,3,0,3,0,9,0,0,5,9,19,9,7,0,3,7,8,1,7,15,5,0,1,0,3,5,11,1,2,8,1,3,0,2,0,3,5,3,9,13,3,0,0,13,9,12,18,10,9,0,0,0,4,6,6,0,0,0,0,2,0,0,1,0,1,4,0,3,0,0,0,4,3,0,0,0,0,0,3,0,7
138,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,1,8,2,0,0,6,0,5,0,0,0,0,2,0,1,1,7,11,1,0,0,0,0,0,9,1,0,0,14,9,0,0,1,4,0,0,0,0,0,5,0,2,14,4,4,8,1,0,0,5,0,0,0,6,3,8,19,11,8,14,5,3,1,0,2,0,2,8,9,15,13,3,0,9,16,12,18,10,18,29,35,33,37,34,40,33,23,19,9,0,2,0,5,5,0,0,0,11,1,0,3,9,17,7,4,2,1,5,10,0,5,20,10,0,0,0,0,3,9,0,3,4,3,0,0,3,0,0,2,5,6,10,0,2,3,14,11,8,14,8,6,2,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,4,1,5,5,0,0,0,0
139,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,6,0,0,2,3,5,3,0,0,0,2,0,1,0,6,9,8,0,0,0,0,0,0,8,0,0,5,11,5,0,1,3,0,0,0,0,0,5,2,0,4,11,1,0,7,0,0,5,2,0,0,0,8,1,9,20,10,4,11,3,2,0,2,0,0,0,5,6,20,14,4,0,7,12,8,16,8,19,25,34,29,34,32,41,34,24,15,5,2,0,5,7,4,0,0,2,8,0,0,0,7,13,4,6,0,0,7,8,0,10,19,9,0,0,0,0,1,5,1,0,6,0,0,1,0,0,0,4,2,3,6,2,0,4,16,7,4,12,5,8,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,5,6,10,2,0,0,0
140,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,3,0,0,0,2,0,1,0,5,8,6,4,0,0,0,0,0,0,6,0,5,2,7,2,1,3,0,0,0,0,0,5,2,0,2,1,8,0,0,3,0,5,2,0,0,0,2,6,2,10,17,7,1,9,2,0,2,0,0,0,0,2,11,21,11,3,0,3,8,6,13,9,15,24,30,26,32,33,42,32,20,11,7,0,5,7,6,0,0,2,0,7,0,0,0,3,10,6,4,0,2,5,4,5,9,15,5,0,0,0,0,0,6,0,2,3,0,1,0,0,0,2,1,0,0,8,0,1,6,12,3,2,9,7,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,10,11,7,0,0,0
141,0,5,0,0,0,0,1,2,3,3,0,0,0,0,0,5,0,5,5,0,1,0,1,0,13,3,0,1,0,1,0,1,0,4,7,5,3,0,0,0,0,0,0,4,0,6,1,6,2,0,3,0,0,0,0,0,4,3,0,1,0,8,0,0,3,0,3,7,0,0,0,1,6,2,8,15,8,6,9,2,0,0,0,0,0,0,1,11,20,11,8,0,3,13,5,10,9,14,22,28,25,32,33,47,37,25,11,6,0,4,5,4,0,0,1,0,6,0,5,0,2,9,11,3,0,7,5,2,5,8,13,10,0,0,0,0,0,4,0,1,3,0,0,1,1,0,0,0,0,0,6,0,0,6,10,8,3,8,12,5,0,0,2,0,3,0,0,1,5,0,1,0,0,0,0,6,5,5,5,0,1,2,5,8,10,7,0,0
142,0,0,3,0,0,0,0,1,2,1,1,0,5,0,0,0,10,0,5,4,0,0,0,0,3,12,2,2,0,0,1,5,0,0,3,6,5,8,0,0,0,5,0,0,3,2,6,0,6,1,0,1,0,0,0,0,0,6,2,0,0,0,6,0,0,2,0,3,5,0,0,0,1,6,0,7,17,8,11,7,1,0,0,0,0,0,0,1,10,25,15,6,0,3,12,3,8,7,13,21,27,25,32,37,46,36,24,10,5,0,2,4,3,0,0,1,0,5,0,3,0,1,9,10,2,0,5,4,7,5,7,13,8,0,0,0,0,0,3,0,6,1,0,2,3,0,0,0,0,0,0,6,0,0,5,10,10,2,8,12,4,0,0,1,2,1,0,2,1,5,2,0,0,0,0,0,6,5,5,5,0,1,1,4,7,8,6,0
