,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
113,0,5,0,8,0,5,5,0,0,0,6,5,0,0,1,7,0,0,0,0,0,1,0,2,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,5,5,14,15,6,0,0,6,13,4,9,0,0,0,5,13,10,3,0,0,0,1,8,2,0,0,0,0,0,0,5,12,21,17,7,1,0,0,2,0,0,0,3,0,0,0,0,0,4,12,3,0,0,0,0,8,11,3,0,0,0,0,0,0,0,0,0,0,0,8,14,15,8,16,17,7,0,0,0,11,1,9,1,0,9,7,0,2,17,7,0,0,7,1,8,15,6,0,10,9,0,0,5,0,7,0,0,0,5,11,15,7,0,9,5,5,4,4,0,9,2,11,3,0,1,0,0,0,0,6,0
114,0,0,7,0,7,0,4,2,0,0,0,5,2,0,0,3,7,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,3,0,0,0,7,0,0,0,0,0,0,5,1,5,11,4,13,21,11,0,0,5,13,4,6,1,1,0,3,13,16,6,6,6,0,4,11,1,0,0,0,0,6,0,3,14,20,14,6,1,0,0,3,6,0,0,2,0,0,0,0,0,3,9,0,0,0,0,0,8,11,4,0,3,0,0,0,3,3,0,3,0,0,14,13,21,11,13,14,4,0,0,1,9,0,9,0,0,10,6,0,7,20,10,0,0,7,0,6,14,4,0,10,15,5,0,2,0,7,0,6,0,2,7,17,7,0,8,4,11,1,2,0,7,3,10,0,0,0,0,0,0,0,5
115,0,0,2,6,0,4,0,1,0,0,0,0,2,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,6,4,0,0,0,0,0,0,6,0,11,9,3,19,18,8,0,0,5,13,3,7,2,0,0,3,19,13,12,12,5,3,7,8,0,0,0,0,6,5,0,5,13,17,13,6,0,0,1,9,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,12,2,3,2,0,0,3,6,0,3,2,0,6,13,19,19,9,10,10,1,0,0,0,6,0,7,0,1,9,4,0,10,18,8,0,0,4,0,5,12,2,0,16,16,6,0,1,0,4,6,5,0,0,9,15,5,0,7,10,8,0,1,0,8,2,7,0,0,0,0,0,0,0
116,0,0,0,2,2,4,4,1,5,0,1,0,5,3,0,0,0,4,8,1,0,1,0,0,0,0,0,5,5,0,0,0,0,0,3,7,0,0,11,1,0,0,1,0,0,0,6,1,7,9,9,24,19,9,0,0,3,14,4,4,3,5,0,9,20,10,9,9,2,0,11,12,2,1,5,0,6,1,0,5,18,13,10,5,4,0,0,10,8,0,1,1,0,4,0,0,4,4,10,0,0,0,0,0,5,11,1,0,2,1,0,0,5,0,0,3,0,3,10,15,23,13,9,15,5,0,0,5,4,0,3,0,0,5,4,0,9,14,5,0,1,5,0,2,8,0,6,13,16,6,0,0,4,1,6,9,0,0,5,19,9,0,4,15,5,0,0,0,5,1,6,0,0,5,0,0,0
117,0,0,0,0,0,7,3,6,6,1,2,0,4,7,0,0,0,2,9,10,0,2,0,0,0,0,0,4,9,3,0,0,0,0,0,7,4,0,4,7,0,0,2,0,0,0,0,3,0,6,6,14,26,16,8,0,0,5,10,0,6,7,2,0,11,17,7,6,5,0,5,16,14,4,5,2,0,2,0,0,9,14,10,10,10,0,0,2,14,5,2,3,0,5,0,0,5,9,9,6,0,0,0,0,0,4,7,0,0,4,0,0,0,1,0,2,0,0,0,6,20,25,15,13,11,2,0,4,2,0,0,0,0,0,4,0,0,5,11,2,2,3,2,0,0,5,0,3,12,13,3,0,5,1,0,11,9,0,0,10,18,8,0,8,11,4,0,0,0,3,0,2,0,4,1,0,0
118,0,0,0,0,0,5,6,5,11,2,3,1,4,6,3,0,0,2,7,11,7,2,0,0,0,0,0,4,8,7,2,0,0,0,0,4,4,1,4,0,3,0,2,1,0,0,0,0,0,0,3,10,16,22,15,5,0,2,1,6,2,10,4,0,2,8,14,4,2,1,5,10,18,16,8,2,1,0,0,0,4,5,11,10,15,6,0,2,6,11,7,4,0,5,1,0,5,10,14,5,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,11,22,25,19,9,8,0,4,1,0,0,0,0,0,0,0,0,0,2,8,4,4,0,0,0,0,2,0,2,9,10,0,5,2,0,5,11,6,0,5,9,17,7,4,4,10,0,0,0,0,1,0,0,4,0,0,0
119,0,1,0,1,0,0,6,3,2,11,1,4,0,2,6,3,1,0,0,4,12,5,3,0,0,0,0,0,2,7,8,0,1,0,2,0,9,4,0,4,0,0,0,3,2,0,1,0,0,2,0,1,7,16,23,14,10,0,1,0,4,0,15,5,0,2,8,13,3,1,0,2,8,15,14,8,3,1,0,1,0,4,6,8,7,14,6,0,0,5,8,4,4,0,5,1,0,2,7,14,5,2,1,5,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,1,10,19,23,19,14,8,0,9,1,0,0,0,0,1,0,0,0,0,7,5,2,3,0,0,1,0,1,1,0,8,9,0,5,3,0,2,11,6,0,6,10,17,7,4,6,10,0,0,0,0,1,0,0,4,0,0
120,0,5,0,5,0,0,5,4,2,2,9,6,4,0,2,5,2,0,0,0,3,11,4,1,0,0,0,0,0,1,12,5,0,0,0,2,1,8,4,0,2,0,0,5,2,1,5,0,0,0,1,0,0,7,21,21,15,8,0,0,0,4,5,14,4,0,1,7,11,1,0,0,0,6,15,13,13,3,0,5,1,0,3,3,7,6,13,4,0,0,3,6,2,3,0,3,0,0,1,5,14,5,1,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,19,23,20,14,8,1,9,1,0,0,0,5,0,0,0,0,1,5,4,1,3,0,0,0,0,6,0,0,6,8,0,10,2,0,1,11,5,5,11,9,17,7,4,6,9,0,0,0,0,0,0,0,2,0
121,0,0,4,0,4,0,0,1,1,0,0,8,3,1,0,1,3,0,0,0,0,1,9,3,0,0,0,0,0,0,2,8,3,0,0,0,1,0,5,3,0,0,0,0,3,1,0,4,0,0,0,0,0,0,11,19,20,11,7,0,0,0,3,4,10,3,0,11,4,8,0,0,0,0,5,14,12,11,2,0,2,0,0,0,0,6,5,9,1,10,0,0,5,0,1,0,0,0,0,0,4,12,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,17,22,18,11,7,0,7,0,0,0,0,2,0,0,10,0,0,2,14,4,1,0,0,0,0,2,10,0,3,7,0,7,0,0,1,8,4,4,10,7,15,6,2,5,19,9,0,0,0,0,0,0,1
122,0,5,0,9,0,3,5,0,0,1,0,5,8,2,1,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,5,0,7,1,0,0,1,0,0,3,1,0,0,5,0,2,6,0,4,0,0,0,0,0,5,9,20,18,10,6,0,0,1,2,2,9,2,1,9,2,7,0,0,0,0,4,19,12,10,7,0,0,0,0,0,0,5,3,9,0,8,0,0,4,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,22,18,12,7,0,6,0,0,5,0,0,0,0,11,1,0,4,14,4,0,0,0,5,0,1,8,0,2,12,2,4,0,0,0,13,9,3,10,7,15,6,1,9,18,8,0,0,0,0,0,0
123,0,0,7,0,8,0,2,2,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,10,0,0,0,7,0,0,2,0,0,0,5,1,1,12,2,3,6,0,0,0,0,5,10,17,19,11,4,0,0,7,0,8,15,5,4,12,2,4,0,0,0,6,9,17,14,9,4,0,0,0,0,1,6,2,0,8,0,5,0,0,2,0,0,0,0,0,0,0,4,11,5,0,3,0,0,0,3,3,0,3,0,0,6,0,6,0,0,0,0,0,0,9,16,19,18,10,5,1,5,0,0,8,0,0,0,1,8,0,0,4,12,4,6,1,0,2,0,1,5,6,2,9,0,6,0,0,3,12,15,5,8,6,13,7,0,8,15,7,0,0,0,0,0
124,0,0,0,6,2,5,0,0,0,0,0,0,0,0,6,0,10,0,0,0,7,0,7,2,1,7,0,0,0,0,0,0,8,0,10,0,1,0,4,2,2,0,0,0,7,5,0,2,12,2,3,3,0,0,0,1,6,7,17,19,9,1,1,0,3,0,8,13,4,3,9,0,0,0,0,0,5,9,17,13,6,6,7,0,0,0,1,2,0,0,4,0,7,0,0,4,0,0,0,2,0,0,7,5,11,3,0,5,0,0,0,2,1,0,5,0,0,8,0,6,0,0,0,0,0,1,9,13,20,18,10,5,3,5,0,0,6,0,0,1,0,6,0,0,4,19,9,6,0,0,0,1,0,5,5,0,5,0,6,0,0,2,12,12,5,8,6,13,5,0,6,17,7,0,0,2,2
125,0,0,2,0,8,0,4,0,0,0,0,0,0,0,0,8,0,7,0,0,0,5,0,9,2,0,4,0,0,0,0,0,0,8,0,7,0,2,0,6,4,0,0,0,0,13,4,1,2,11,3,0,0,0,0,0,0,3,13,23,17,7,0,2,0,4,1,7,13,4,0,5,0,0,0,1,0,2,11,16,10,8,6,4,0,6,1,0,0,0,0,1,2,3,0,2,0,0,0,2,0,0,0,6,11,9,3,2,4,0,0,0,0,1,2,2,1,2,9,0,2,0,0,0,0,0,0,6,12,17,15,16,7,0,4,0,0,3,0,0,0,0,5,0,0,9,20,15,5,0,0,0,0,1,4,1,0,7,0,2,0,0,3,9,9,4,5,12,12,2,0,8,14,4,0,2,4
126,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,10,0,3,0,2,0,7,8,8,1,0,0,0,0,0,0,2,0,7,0,7,0,0,8,14,4,0,0,2,3,11,3,0,1,10,0,0,0,0,0,0,0,5,15,19,13,7,0,0,0,3,0,5,11,1,0,1,0,0,0,0,0,2,9,12,18,10,1,0,2,5,0,0,0,0,0,9,0,2,8,0,0,0,8,1,0,2,0,8,8,7,11,1,0,0,0,0,0,9,0,1,9,1,8,0,0,0,0,0,0,0,0,6,11,16,17,24,14,2,2,0,0,2,0,0,0,0,4,0,2,10,22,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,8,3,7,11,8,0,8,4,10,3,8,10
127,0,0,0,0,0,13,3,2,5,0,2,0,4,2,0,0,0,12,5,5,0,4,0,3,4,4,1,4,4,0,0,0,0,0,0,11,1,4,4,0,4,14,6,0,0,0,2,8,0,0,0,14,4,0,0,0,0,2,0,5,17,23,13,4,2,0,0,0,0,1,16,6,2,3,4,0,0,0,0,1,13,8,15,10,6,0,0,7,4,0,2,2,0,14,4,0,13,5,5,0,4,0,0,0,0,7,4,3,10,3,0,0,0,0,0,11,1,0,6,0,13,3,0,4,0,0,0,4,0,2,7,12,14,20,13,3,1,0,0,0,2,2,0,0,0,0,0,10,21,11,0,0,5,0,0,5,0,0,0,11,1,0,0,4,0,7,4,0,4,9,6,0,5,8,6,0,4
128,0,0,0,0,0,3,13,3,1,3,0,2,0,3,0,0,0,2,11,4,5,0,4,0,1,2,2,1,4,3,0,0,0,0,5,1,13,3,4,3,0,4,13,6,0,0,0,1,6,5,0,4,13,3,0,0,2,0,1,0,7,17,25,15,3,1,0,0,0,0,6,15,5,1,3,3,0,0,0,0,3,12,8,13,9,5,0,0,7,3,0,1,1,4,12,3,3,12,4,4,0,2,0,2,0,0,6,3,8,9,2,0,0,0,0,1,10,0,0,4,3,12,2,0,2,2,0,0,6,0,0,6,11,12,20,12,2,0,0,2,0,1,1,0,0,0,0,0,10,18,10,0,0,4,0,0,3,0,0,1,11,1,0,0,2,5,5,3,0,3,8,5,0,5,6,5,0
129,0,0,0,0,0,5,3,15,8,0,5,0,6,2,0,0,0,2,7,13,3,7,0,0,0,0,2,6,5,2,2,0,0,0,0,9,3,10,7,0,0,0,6,12,3,0,0,0,0,5,2,4,6,9,2,0,0,4,0,0,2,11,15,22,17,7,0,0,0,0,5,11,17,7,5,0,2,0,0,0,4,2,9,8,18,8,2,2,4,4,5,2,0,6,2,8,8,8,17,7,0,0,0,0,0,0,0,2,2,10,5,0,0,0,0,2,0,6,0,0,9,5,12,6,0,0,0,4,0,2,0,0,2,7,11,16,11,1,0,0,4,2,0,0,0,0,0,0,0,7,15,6,5,0,3,5,0,0,0,5,1,10,0,4,0,1,1,1,0,0,1,4,2,4,1,2,1
130,0,0,0,0,0,4,5,5,19,9,1,5,5,7,0,0,0,1,6,8,10,4,4,0,0,0,0,7,11,4,2,1,0,0,0,5,7,0,15,5,0,0,1,6,9,0,0,0,0,0,2,7,5,2,9,0,0,1,1,0,1,7,9,12,23,14,4,0,0,0,4,9,12,18,12,2,0,0,0,0,5,0,0,8,12,15,5,3,7,1,5,6,0,4,2,0,12,12,12,13,3,0,0,0,0,0,0,0,2,3,7,2,0,0,0,1,0,0,3,0,4,10,4,17,7,0,0,5,2,0,0,0,0,0,7,8,15,7,0,0,1,5,0,0,0,0,0,0,0,0,5,11,10,2,0,7,4,0,0,4,5,1,7,5,0,0,0,0,0,0,0,0,1,7,0,0,0
131,0,0,0,0,0,2,3,8,9,16,12,2,6,12,4,0,0,3,3,9,6,17,7,0,0,0,0,1,8,9,3,2,0,0,0,1,3,5,5,11,1,0,3,0,4,7,0,0,0,0,0,3,10,2,1,8,0,3,0,0,7,2,5,7,15,21,12,2,0,0,2,6,12,15,19,10,1,0,0,0,1,1,0,0,10,10,13,8,4,4,4,8,2,2,1,0,2,14,14,8,10,0,0,0,0,0,0,0,0,9,1,5,0,0,0,3,0,0,0,0,2,7,10,7,14,5,0,1,3,0,0,0,0,0,0,5,8,12,4,0,3,8,2,0,0,0,0,0,0,0,0,4,13,8,1,2,7,4,0,2,3,4,0,8,2,0,0,0,0,0,0,0,0,2,4,0,0
132,0,0,0,0,0,0,2,0,4,17,12,12,2,3,20,10,0,0,0,0,9,7,17,7,0,8,0,0,0,5,9,0,2,0,0,0,1,1,1,4,10,0,0,3,0,1,7,0,8,0,0,0,0,18,8,0,8,0,0,0,0,3,2,3,5,13,19,10,0,0,0,0,2,8,11,17,10,9,0,0,0,0,1,0,0,7,8,9,4,2,0,0,7,0,10,0,0,4,10,13,16,18,8,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,8,0,0,3,6,15,14,13,3,1,11,8,0,0,8,0,0,2,16,10,4,0,0,6,10,8,0,0,0,0,0,0,0,3,11,8,0,0,5,12,2,2,3,2,0,16,6,8,0,0,0,0,0,0,0,10,3,0
133,0,0,0,0,0,4,0,3,4,7,18,12,17,7,10,17,7,1,4,1,0,10,7,13,3,0,7,5,5,0,5,8,0,0,0,5,0,0,6,0,0,9,1,0,0,0,1,4,0,8,0,5,1,8,18,8,0,9,0,0,1,5,1,0,4,3,10,16,7,0,4,4,1,3,13,8,17,7,6,0,5,0,0,0,4,0,4,9,14,4,3,1,0,11,1,6,4,4,8,6,9,12,15,6,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,12,2,0,8,5,13,10,18,8,1,7,5,0,0,8,0,0,6,13,8,5,1,0,2,6,5,0,0,0,0,0,0,4,1,11,12,2,0,2,16,6,2,0,7,6,16,6,5,0,0,0,0,0,5,0,6,0
134,0,0,0,0,2,0,3,0,0,4,8,17,9,15,7,10,24,14,2,0,8,0,17,9,14,4,0,4,2,3,0,1,15,5,0,0,6,0,0,8,2,0,5,0,7,0,0,1,4,0,8,0,1,1,8,19,9,0,9,0,0,0,6,1,0,4,3,8,15,6,0,1,0,0,3,13,7,17,7,5,0,7,7,0,0,4,0,0,6,12,2,0,3,1,11,3,3,1,1,10,6,9,19,16,6,0,0,2,0,0,0,0,1,0,2,0,1,2,0,0,2,8,0,0,8,6,13,8,19,9,1,7,7,0,0,7,0,0,4,14,4,3,0,0,2,13,5,0,0,0,0,1,0,4,1,8,8,2,0,6,15,5,2,0,7,6,16,6,3,0,0,2,0,0,5,2,8
135,0,0,7,0,0,0,0,1,0,0,2,7,14,9,13,14,14,22,12,0,0,8,7,17,10,12,2,0,1,0,2,0,5,16,6,0,0,8,0,0,8,0,0,4,0,9,0,2,0,3,2,5,0,0,0,9,19,9,2,11,1,0,0,8,0,2,6,2,9,16,6,0,0,0,0,5,12,7,24,14,2,0,7,3,0,2,6,0,0,5,10,0,0,0,1,11,1,0,0,1,8,4,9,19,18,8,1,0,1,0,1,1,0,2,0,0,2,1,4,0,0,0,4,0,0,8,4,10,9,17,7,3,7,5,0,1,6,0,0,4,12,4,2,0,0,3,15,7,0,0,0,1,0,2,3,0,4,15,5,0,5,14,7,0,0,6,6,18,8,0,0,0,1,0,0,5,2
136,0,0,0,5,8,0,0,0,0,0,0,0,4,10,8,13,16,12,18,8,2,0,10,15,16,9,7,0,0,0,0,0,2,6,15,5,0,0,4,8,8,3,0,0,6,2,7,0,1,0,2,0,1,0,0,0,9,15,11,4,7,0,0,0,4,0,1,5,0,7,12,2,0,0,0,0,3,11,14,22,12,10,2,2,0,2,1,2,0,0,1,6,8,0,0,9,7,0,0,8,0,7,6,9,21,15,6,9,0,0,0,0,0,0,10,0,0,10,0,3,0,0,0,0,0,0,7,0,10,8,16,9,11,6,3,0,0,5,0,0,2,8,3,1,0,2,5,17,7,0,0,0,0,0,0,0,0,5,14,4,0,4,13,3,0,0,5,8,17,7,0,8,0,0,0,8,13
137,0,0,2,0,4,5,0,0,0,0,0,0,0,2,8,10,13,13,9,15,8,0,0,9,15,14,5,4,0,0,0,0,0,5,5,12,5,6,0,3,7,4,0,0,0,7,1,13,3,0,6,0,0,0,0,0,0,6,16,12,2,4,0,6,0,10,6,0,8,3,4,9,0,0,0,6,0,1,13,13,19,11,10,0,0,1,8,0,0,0,0,0,5,5,0,0,6,4,0,0,6,0,7,6,11,19,18,8,8,0,3,3,0,3,0,7,6,0,16,6,0,0,0,0,0,0,0,4,0,8,6,17,8,9,5,6,0,0,4,0,0,0,7,1,0,0,8,7,16,6,0,0,0,6,0,0,0,2,4,11,3,0,10,10,1,0,0,6,7,14,4,0,5,0,0,0,7
138,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,8,12,12,8,13,8,0,0,11,12,18,8,3,0,0,4,0,0,3,4,10,3,5,0,0,11,3,0,0,0,5,3,10,1,0,5,0,0,0,2,0,0,6,14,12,2,2,0,5,0,8,3,0,7,2,3,8,0,0,0,4,0,3,11,12,16,9,14,4,0,0,7,0,0,0,0,0,4,2,0,0,5,3,0,0,3,0,5,4,19,18,15,6,8,0,2,0,0,0,0,5,3,6,13,5,0,4,0,0,0,0,0,2,0,5,7,14,5,7,4,14,4,0,2,0,0,0,4,0,0,0,6,6,18,8,2,0,0,4,0,4,0,0,3,9,1,0,9,7,0,0,0,3,4,11,1,2,4,0,0,0
139,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9,4,8,8,10,9,10,8,1,10,8,14,4,0,0,0,6,0,0,0,4,9,0,13,8,1,7,1,2,2,0,4,2,9,0,0,1,0,0,0,2,0,2,8,10,8,2,1,0,4,0,7,1,0,3,0,0,4,0,0,0,3,0,1,7,20,18,8,10,6,0,0,3,0,0,0,8,0,3,10,0,0,1,11,1,0,5,0,7,9,17,26,16,4,6,0,0,0,8,0,0,13,3,5,9,1,0,0,0,0,0,0,0,1,0,7,15,13,3,5,4,13,3,0,0,0,0,0,3,2,0,2,4,8,17,7,0,0,0,0,0,4,0,0,1,7,0,0,8,6,0,2,0,0,1,19,9,0,3,8,8
140,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,4,6,7,7,9,6,0,6,5,11,1,0,0,0,3,0,0,0,3,6,3,12,4,0,6,0,1,1,0,2,1,8,0,0,0,0,0,0,0,0,1,5,7,7,1,0,0,3,10,4,0,0,0,0,0,1,0,0,0,2,0,0,10,18,14,5,9,5,0,0,13,3,0,0,5,0,2,7,0,0,1,9,0,0,4,0,4,7,16,25,15,3,3,0,0,0,4,0,3,12,2,2,5,0,0,0,0,0,0,0,0,0,0,6,13,12,2,2,3,23,13,1,0,10,0,0,1,1,0,1,0,18,15,5,0,0,0,0,0,2,0,0,0,6,0,0,7,4,0,12,2,0,9,15,6,0,2,7
141,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,4,4,7,6,9,4,0,3,2,8,0,0,0,3,2,0,0,6,0,5,2,8,1,0,6,1,0,7,0,1,7,5,0,0,0,0,0,0,1,1,0,2,7,13,3,6,6,2,13,7,0,0,0,0,0,7,0,0,2,1,0,0,10,14,11,6,15,5,0,3,10,0,0,0,3,0,0,4,0,0,0,7,0,0,5,0,7,6,15,23,18,8,0,3,0,0,10,0,9,10,0,0,1,0,0,0,0,0,0,0,0,1,0,4,12,15,5,0,13,23,13,1,0,8,0,0,7,2,0,0,8,18,12,11,1,0,0,2,0,0,0,0,6,3,0,0,5,5,2,9,0,0,6,12,4,0,1
142,0,5,0,7,0,0,5,2,0,0,0,5,0,0,0,0,1,0,0,0,0,3,3,5,4,9,1,0,3,1,13,3,0,0,3,2,1,0,6,0,3,0,6,6,0,5,6,0,7,0,0,7,3,0,5,0,1,0,0,0,0,0,3,6,11,2,5,5,3,11,6,0,0,0,0,0,12,2,0,7,1,0,0,7,13,10,5,13,5,0,1,8,0,0,0,1,0,0,3,0,0,0,6,1,0,3,0,5,6,14,21,16,7,0,1,0,0,8,0,9,9,0,0,1,0,1,0,0,1,0,0,0,0,0,9,10,13,5,3,14,21,12,2,0,8,0,0,6,7,0,0,8,17,11,16,6,0,0,2,0,5,5,0,6,3,0,0,4,4,1,8,0,0,6,12,2,0
143,0,0,6,0,6,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4,2,15,5,8,0,0,0,3,12,4,0,0,0,1,1,0,5,0,2,0,4,7,0,3,6,0,5,0,0,4,1,0,15,5,0,0,0,0,0,0,3,3,11,2,3,5,3,7,2,0,0,0,0,2,10,3,0,3,0,1,0,3,13,10,3,9,3,0,0,7,0,0,0,0,0,0,2,0,0,1,5,1,2,3,0,3,5,14,21,13,7,0,0,0,0,8,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,11,3,4,11,20,10,0,0,9,0,0,4,4,0,10,7,17,9,12,5,1,0,0,0,3,5,0,4,1,0,0,2,1,0,7,0,0,4,11,1
144,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,3,12,13,4,4,0,0,0,2,13,4,0,0,0,1,0,0,4,0,0,0,5,7,0,3,4,0,5,0,0,2,0,10,14,4,0,0,0,0,0,0,0,3,11,1,3,5,0,3,0,0,0,0,0,0,11,1,0,2,1,0,0,3,13,7,0,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,5,3,2,2,0,2,5,14,18,13,6,0,0,0,0,6,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,2,1,10,18,8,0,1,9,0,0,1,2,10,6,7,15,5,11,6,0,0,0,0,3,1,0,2,0,0,0,0,0,0,4,0,0,3,10
145,0,0,0,1,0,4,2,1,4,0,1,0,5,1,0,0,0,3,4,1,0,2,0,0,2,8,12,9,9,0,0,0,3,10,4,5,0,0,6,0,0,3,1,0,0,2,7,0,0,4,0,10,1,0,2,0,8,15,5,0,1,5,0,0,1,0,1,8,0,0,9,4,4,1,5,0,0,0,1,11,6,0,0,0,4,0,3,14,12,2,8,1,0,4,0,0,4,4,4,0,0,0,0,0,0,4,0,0,2,1,0,4,13,15,9,7,0,0,0,0,10,1,1,10,0,0,0,5,0,0,0,0,0,0,0,0,1,7,7,7,3,2,8,14,4,0,0,6,0,0,0,0,14,4,7,19,9,8,2,4,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0
146,0,0,0,0,0,5,3,4,6,0,2,0,4,7,0,0,0,2,8,6,0,2,0,0,0,0,8,16,13,7,0,0,0,0,9,8,2,0,4,2,0,0,5,0,0,0,1,4,0,0,1,4,12,2,0,0,0,10,11,1,2,5,2,0,2,0,0,0,4,0,5,14,6,6,5,2,0,0,0,1,15,5,0,0,5,0,0,5,18,9,4,10,0,5,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,11,11,4,0,0,0,5,12,2,5,6,0,0,4,2,0,0,0,0,0,0,0,0,0,4,4,9,5,0,4,10,1,0,0,5,0,0,0,5,11,3,12,19,9,4,7,3,0,0,4,4,0,0,0,0,0,0,0,0,4,5,0,0
147,0,1,0,1,0,0,6,0,1,6,0,3,0,2,7,0,1,0,0,5,7,0,3,0,0,0,0,6,14,12,8,0,1,0,2,7,13,3,0,4,2,0,0,6,1,0,1,1,4,2,0,0,2,12,3,0,5,0,9,10,0,0,10,2,0,2,0,0,0,3,0,4,11,3,4,5,3,0,0,1,5,15,6,0,0,4,0,0,8,17,7,1,10,0,5,0,0,2,6,9,0,0,1,5,0,0,0,0,2,0,3,0,0,2,9,8,11,4,0,0,0,2,9,0,5,11,1,0,9,2,0,0,0,0,1,0,0,0,0,9,1,7,4,0,4,11,1,0,1,1,0,0,0,5,12,2,9,19,9,1,8,4,0,0,4,6,0,0,0,0,0,0,0,0,4,5,0
148,0,0,1,0,3,0,0,2,0,1,2,0,0,0,2,7,7,0,0,0,12,5,7,5,1,0,0,0,4,12,11,4,7,0,0,0,8,13,3,2,6,0,0,0,13,3,0,1,1,4,2,0,0,2,11,4,1,1,0,9,8,0,1,10,0,0,2,0,0,0,0,0,1,7,0,4,4,3,0,0,0,7,22,12,0,0,4,0,0,7,13,3,3,7,0,7,0,0,0,8,9,0,7,2,5,0,0,2,0,0,0,2,0,0,4,5,8,13,4,0,0,0,0,6,0,6,11,1,1,9,2,0,2,0,0,0,0,0,0,1,5,0,5,4,0,11,11,1,0,0,0,1,0,0,4,9,0,9,19,9,0,7,4,0,0,4,6,0,0,0,0,2,0,0,0,6,7
149,0,5,0,6,0,2,5,0,1,0,0,7,0,0,0,1,6,5,0,0,2,11,4,5,3,1,0,0,0,3,17,8,3,5,0,0,1,7,13,3,0,3,0,5,3,12,8,0,1,1,3,2,0,0,7,9,5,0,0,0,8,8,1,0,8,0,0,1,0,0,0,0,0,0,7,0,9,4,2,5,0,0,12,19,11,1,0,2,0,0,5,11,1,2,7,0,6,0,0,0,8,9,0,8,1,3,0,0,2,0,0,0,1,0,0,2,4,6,12,4,0,0,0,0,6,1,6,11,2,1,9,1,0,2,5,0,0,0,0,1,0,4,0,5,4,1,10,10,6,0,0,0,0,0,5,3,6,0,9,18,14,5,6,4,0,0,4,5,0,0,0,0,0,0,0,0,4
150,0,1,5,1,6,0,3,2,0,1,0,1,5,0,0,0,2,3,2,0,1,1,12,4,4,3,0,0,0,0,7,14,9,2,7,0,5,1,5,13,3,0,0,1,6,2,13,8,0,3,1,1,0,0,1,6,14,4,0,0,0,6,13,3,0,8,0,0,0,0,0,0,0,0,0,7,1,9,4,3,3,0,2,9,16,10,1,0,0,0,0,2,11,1,2,7,0,3,0,0,0,8,10,5,7,0,2,0,2,0,0,0,0,0,0,0,2,4,6,12,2,0,0,0,0,11,1,4,16,6,1,8,1,0,3,4,0,0,0,5,0,0,3,0,5,5,1,9,11,2,0,0,0,0,1,2,0,6,0,8,19,15,5,4,4,2,0,3,4,0,0,0,0,0,0,0,0
