,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,9,0,0,0,5,0,2,12,2,0,5,13,5,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,3,0,0,0,0,1,7,14,4,0,4,3,0,8,0,10,5,0,5,11,13,3,0,8,2,0,5,3,2,3,6,2,3,9,0,0,0,2,10,21,11,11,10,0,0,0,2,2,0,2,0,0,13,8,4,0,8,0,0,8,0,0,0,0,0,1,2,8,8,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0,0,0,0,0,5,5,13,4,0,0,0,0,0,8,0,0,8,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
105,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,13,6,0,5,0,0,0,0,0,0,0,0,5,5,2,1,5,7,0,1,6,0,0,5,2,0,7,14,4,0,4,14,5,0,0,0,1,2,0,0,0,0,8,8,0,7,0,0,0,0,0,4,0,0,0,0,0,6,11,5,1,5,4,0,5,0,9,2,0,2,11,13,4,0,5,0,5,7,2,3,1,11,1,0,6,0,0,0,2,11,18,11,11,7,0,0,2,3,7,0,3,0,3,13,7,5,0,8,0,0,5,0,0,1,0,5,2,2,8,7,1,0,0,1,0,2,0,0,0,0,2,7,5,0,3,0,0,0,0,1,0,4,4,13,3,0,0,0,0,0,6,0,0,8,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,14,4,2,0,0,0,0,0,0,0,0,5,3,2,0,5,4,0,0,2,0,0,1,0,0,5,10,1,0,4,12,2,0,0,0,0,0,0,0,8,8,7,16,6,3,0,0,0,0,0,0,0,0,0,0,0,2,11,5,1,5,12,2,13,3,5,0,0,10,9,13,12,2,1,0,3,5,2,0,1,8,0,0,3,0,0,0,2,8,26,19,9,3,0,0,2,3,5,0,1,8,11,11,7,13,3,4,8,0,3,0,0,0,0,5,10,10,6,7,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,2,3,9,1,0,0,0,8,0,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,4,13,12,2,1,0,0,0,0,0,0,1,1,5,2,0,5,4,3,0,0,1,1,0,0,1,0,5,9,0,5,3,10,1,0,5,0,0,0,0,0,8,6,7,14,4,1,0,0,0,5,0,0,0,0,0,0,0,7,16,10,0,5,11,3,11,1,5,0,0,9,8,13,11,1,2,0,2,10,2,1,0,7,0,0,2,0,0,5,1,16,26,18,8,1,0,5,3,1,4,0,1,8,10,10,7,11,1,4,7,0,0,0,0,1,0,5,10,9,11,6,0,5,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,5,0,0,0,0,1,8,1,0,0,0,8,0,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,4,11,10,1,0,0,0,0,0,0,1,2,1,4,0,5,4,3,0,0,0,2,0,0,1,1,0,4,8,5,4,1,9,0,5,5,0,0,0,0,0,6,6,5,11,2,0,0,0,5,4,0,0,0,0,0,0,5,12,21,11,0,4,11,1,9,1,4,0,0,8,8,12,9,2,2,0,7,10,3,0,0,6,0,0,1,0,5,4,6,16,25,17,7,1,5,6,1,0,3,0,1,7,9,10,5,8,1,3,6,0,0,0,1,0,0,5,9,14,10,5,5,4,0,0,0,0,0,0,0,1,0,6,2,0,0,0,5,4,0,0,0,0,0,8,0,0,0,0,6,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,1,9,2,9,9,0,0,0,0,0,0,1,2,2,0,2,5,4,3,0,0,0,1,1,0,1,1,1,0,3,13,4,2,0,8,5,5,3,0,0,0,0,0,6,4,2,9,1,0,0,5,4,3,0,0,0,0,0,5,10,17,20,11,1,4,9,0,9,0,4,0,0,8,7,10,10,2,1,5,7,11,2,0,0,4,0,0,0,5,4,4,6,15,24,15,7,6,6,4,0,0,3,0,0,6,9,8,2,8,0,2,3,0,0,1,0,0,0,4,14,13,9,10,4,4,0,0,0,0,0,0,1,0,0,5,1,0,0,5,4,3,0,0,0,0,0,6,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8,0,0,9,5,0,7,6,0,0,0,0,0,0,1,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,8,3,1,0,0,8,8,0,8,3,0,0,6,0,0,0,1,2,0,0,0,0,0,0,5,10,17,28,18,9,1,5,0,5,8,2,0,8,4,3,10,8,0,1,1,7,8,0,0,0,2,0,0,0,1,12,12,5,12,20,13,7,6,4,4,0,8,11,1,0,14,8,4,10,4,0,0,3,0,0,1,8,8,0,4,12,10,9,6,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,2,8,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0,0,13,3,0,8,4,0,6,6,0,0,0,0,2,2,6,0,0,0,1,2,2,0,0,2,0,0,2,5,0,0,0,0,2,10,0,0,0,13,3,1,0,0,6,7,0,7,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,10,18,27,17,8,0,5,0,3,7,2,0,7,3,5,15,7,0,1,3,6,7,0,0,0,1,0,0,0,2,10,11,4,11,25,15,9,4,4,3,0,6,10,1,4,13,6,2,9,3,0,0,2,2,0,0,6,7,0,3,11,10,8,11,1,2,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2
112,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,8,3,13,11,1,5,2,0,2,4,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,9,0,0,8,8,5,15,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,18,17,35,25,13,0,1,8,1,7,10,0,3,3,5,13,7,0,1,0,2,3,0,0,0,0,0,0,8,10,6,7,1,13,25,15,7,4,2,11,8,4,10,9,3,9,14,4,7,0,0,0,2,2,8,8,4,7,0,1,11,6,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,13,5,11,10,0,4,1,0,1,4,0,0,2,2,7,0,4,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,7,0,5,2,9,0,0,6,7,5,14,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,17,25,34,24,13,3,0,7,1,5,9,0,5,8,4,13,7,2,0,0,1,2,0,0,0,0,0,0,6,9,5,6,6,15,27,17,7,3,1,9,7,4,8,8,1,7,13,3,5,0,0,2,2,0,6,7,4,6,0,1,10,11,5,9,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,7,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2
114,0,0,0,0,0,5,5,0,5,4,0,1,0,0,0,0,0,0,5,15,5,10,9,0,3,1,0,1,2,0,2,4,7,7,0,4,0,0,0,0,0,2,1,0,2,7,5,0,0,0,0,0,0,0,7,5,4,2,9,0,0,5,5,4,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,15,24,33,24,14,2,0,7,0,4,8,2,10,7,4,13,9,1,0,0,0,1,0,0,0,0,0,0,5,8,4,11,6,17,25,17,7,1,0,8,7,2,7,6,0,6,12,2,5,0,2,2,0,0,5,7,3,5,0,0,15,10,4,8,0,0,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2
115,0,0,0,0,0,0,4,2,0,2,3,0,0,0,0,0,0,0,0,5,12,3,6,6,0,2,0,0,0,0,0,1,3,5,4,0,1,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,6,3,3,1,6,0,0,2,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,32,22,11,1,0,4,0,2,7,1,6,6,3,12,22,12,0,0,0,0,0,0,0,0,0,0,3,6,3,10,7,14,23,13,4,0,0,6,4,0,5,3,0,3,10,0,3,0,0,0,0,0,4,3,0,4,0,5,11,7,2,6,0,0,0,0,0,3,1,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
116,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,8,0,0,13,8,0,4,3,0,0,0,0,0,0,0,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,9,14,4,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,2,10,18,28,30,20,8,8,0,0,2,5,0,6,2,3,12,18,8,0,0,0,0,0,0,8,8,0,0,0,4,3,10,5,14,21,21,12,2,0,14,4,0,13,3,0,0,10,0,3,0,8,8,0,0,2,0,0,0,0,4,9,3,0,4,0,0,0,0,0,0,0,0,0,0,3,11,2,0,0,0,0,0,8,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,10,5,3,10,7,0,3,1,0,0,0,0,5,5,2,1,1,3,3,1,0,0,0,5,0,0,5,2,0,0,2,1,0,0,0,0,1,2,0,0,0,0,9,14,4,7,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,5,0,7,0,8,18,28,30,21,11,5,0,5,4,4,1,4,7,2,9,15,7,0,0,0,1,0,0,8,5,0,0,2,5,8,9,6,13,21,21,11,3,4,14,4,3,10,3,0,1,7,5,4,0,8,7,1,0,1,1,0,2,0,4,6,0,0,1,5,0,2,0,0,0,0,1,0,0,2,11,1,0,0,0,0,0,6,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5
118,0,0,0,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0,0,8,2,2,9,5,0,2,0,0,4,0,0,3,3,0,9,0,1,1,5,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,3,11,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,8,16,27,28,18,10,4,0,3,1,2,0,2,4,1,8,14,5,0,0,0,0,0,0,7,4,0,0,0,3,10,7,3,10,18,18,9,0,4,18,8,2,8,7,0,0,5,3,1,0,5,5,0,0,0,0,0,0,0,3,10,0,0,0,3,0,1,0,0,8,0,0,0,0,1,10,0,0,0,0,0,0,5,0,0,7,1,4,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,6,1,0,0,0,0,1,0,0,2,1,0,8,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,8,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,15,25,25,16,8,3,0,0,0,1,0,15,5,0,4,11,3,0,0,0,0,0,0,5,2,0,0,0,0,8,3,0,7,14,16,6,0,8,15,6,0,6,5,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0,0,0,7,0,13,3,0,0,7,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,2,1,0,9,0,0,8,7,0,0,3,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,6,22,25,22,12,9,3,0,0,0,2,5,12,2,0,4,8,3,0,0,0,0,0,0,1,2,0,1,1,7,6,3,0,5,21,16,8,0,8,12,6,0,13,3,1,7,3,0,0,0,2,1,0,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,4,3,11,5,0,0,4,2,0,0,0,0,0,2,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1
121,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,6,3,0,0,2,0,0,0,2,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,20,22,18,11,8,13,3,0,0,0,2,9,0,0,1,7,2,0,0,0,0,0,0,0,1,0,0,0,17,7,1,10,11,19,15,5,0,5,11,2,3,10,2,0,5,1,10,0,10,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,10,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,1
122,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,18,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,8,1,8,0,0,0,0,8,0,2,20,16,18,18,9,6,13,3,0,0,0,0,6,0,0,0,7,0,8,8,0,0,0,0,0,1,0,0,7,25,15,3,10,19,18,11,13,3,3,7,2,0,10,2,8,13,3,10,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,6,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
123,0,0,0,0,0,2,0,0,2,0,1,0,0,0,9,0,3,8,20,13,3,5,0,0,0,0,0,0,0,0,5,5,2,1,0,1,5,1,0,0,0,5,0,0,5,2,0,0,0,3,12,2,0,0,1,2,0,0,0,0,8,8,0,7,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,1,1,0,5,1,7,0,0,0,0,8,1,10,17,13,23,20,10,7,11,8,0,0,0,0,6,0,0,1,4,0,8,5,0,0,2,1,5,0,1,0,15,25,15,4,10,19,15,11,10,3,0,8,0,5,11,2,8,12,4,9,0,8,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,3,9,6,0,0,0,0,6,0,0,8,0,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,5
124,0,0,3,0,0,0,0,3,0,5,0,0,0,0,1,12,2,0,10,19,10,0,12,3,7,0,3,0,0,1,0,4,4,1,0,0,1,4,0,0,1,0,1,0,0,4,0,0,0,0,4,19,9,0,0,0,0,0,0,0,0,6,5,7,4,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,2,8,4,0,0,0,1,7,0,6,14,13,22,17,8,4,10,4,0,0,7,3,2,3,0,0,1,0,4,1,0,0,0,0,5,0,0,5,13,22,14,4,9,16,12,7,13,3,0,4,0,4,8,0,5,10,1,9,0,4,0,0,3,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,3,0,3,9,1,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0
125,0,0,1,0,0,0,0,1,2,1,4,0,0,2,2,2,11,1,0,9,16,7,2,13,3,4,1,0,0,2,0,0,3,4,0,0,6,1,1,0,2,0,0,0,0,0,1,6,0,0,2,9,21,15,5,0,0,0,0,0,0,2,3,5,4,2,0,1,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,5,1,0,0,2,1,4,0,4,13,12,21,16,6,3,7,0,0,0,8,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,3,12,22,12,6,6,13,8,8,10,3,0,3,0,1,5,0,4,9,7,8,0,3,2,1,0,0,2,0,0,1,7,0,6,6,0,0,0,0,0,2,0,2,9,5,0,0,0,0,0,1,5,11,1,2,0,6,0,1,1,1,2,0,0,0,11,1,0,2,0
126,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,7,0,0,6,17,7,3,10,2,0,0,8,0,0,0,0,0,8,0,0,2,9,1,0,0,0,0,0,0,0,0,2,0,0,0,11,18,12,3,1,0,0,0,0,0,0,0,13,8,2,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,4,1,3,11,11,18,15,5,1,7,0,0,0,8,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,10,18,8,14,4,13,4,16,6,3,0,0,0,0,1,0,0,6,4,8,0,0,0,1,8,0,2,0,0,0,7,0,3,10,0,0,0,0,0,3,0,1,4,6,0,0,1,0,0,0,1,19,9,3,0,2,0,9,0,0,10,0,0,1,11,1,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,10,0,6,0,0,7,14,6,0,7,1,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,10,1,0,0,1,10,17,11,1,0,0,0,0,0,0,0,3,10,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,21,11,15,14,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,8,17,7,12,3,12,6,14,4,2,0,0,0,10,0,10,0,5,1,7,0,0,0,0,7,0,1,0,0,0,6,0,0,9,0,0,10,0,0,2,0,0,0,4,0,0,0,0,0,0,9,18,8,2,0,1,0,8,10,0,9,0,0,1,8,0,0
128,0,0,0,0,0,0,0,0,0,0,5,0,8,16,7,0,0,10,0,7,0,0,5,13,4,0,6,1,0,0,8,1,0,0,0,5,6,0,0,0,5,1,0,0,1,0,0,0,0,15,5,0,0,0,15,17,9,1,0,0,0,0,0,0,0,1,9,4,0,5,0,2,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,26,16,16,13,3,0,2,0,0,0,12,2,0,0,0,0,0,0,5,1,0,0,0,10,0,0,9,0,7,14,7,11,2,9,5,13,5,1,0,0,0,15,5,9,5,4,1,5,0,0,0,0,6,1,0,0,0,0,5,0,5,8,0,0,8,0,0,2,0,0,0,4,0,0,0,0,0,0,8,16,7,1,0,0,0,7,7,0,9,0,0,1,6,1
129,0,5,0,4,5,0,5,0,0,0,0,4,0,6,13,4,0,0,10,0,3,1,0,3,10,9,0,11,1,0,0,6,1,0,0,0,2,3,0,4,0,3,5,4,0,1,5,0,0,5,12,2,0,0,5,15,18,14,6,0,0,0,0,0,0,0,2,6,1,0,9,0,3,4,5,0,4,0,5,5,2,0,4,0,0,1,5,4,0,0,0,0,4,1,0,1,1,14,31,21,15,17,7,0,0,4,0,2,16,6,0,4,4,1,0,0,3,0,0,0,0,6,0,0,5,0,6,10,11,8,1,6,9,11,2,0,0,0,5,12,2,9,9,4,0,2,4,0,0,4,4,0,0,4,0,0,4,0,9,7,0,0,9,0,5,0,1,0,5,5,0,0,0,0,0,0,9,13,4,0,0,0,0,6,7,5,6,4,5,0,4
130,0,0,4,0,1,4,0,4,0,0,0,0,14,4,5,12,14,4,0,9,0,0,0,0,0,7,8,1,7,0,0,0,5,0,0,0,0,0,0,0,3,0,0,2,3,0,0,4,10,0,4,9,1,0,0,5,11,15,11,4,0,0,0,0,0,0,0,1,5,0,0,8,0,0,1,2,0,3,0,4,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,11,4,19,30,20,12,14,4,0,0,3,0,6,14,4,0,1,0,0,0,0,1,0,10,0,0,16,6,0,4,0,4,7,10,4,0,3,8,9,0,0,10,0,15,11,1,6,8,3,0,0,0,0,0,3,3,0,0,3,0,0,3,0,5,17,7,0,8,0,4,0,0,0,1,3,0,0,0,0,0,0,8,11,3,0,0,10,0,5,4,4,3,1,4,0
131,0,0,0,3,0,0,3,0,2,0,0,8,4,11,3,3,9,11,2,0,6,0,0,0,0,0,5,7,5,6,0,0,0,3,8,0,0,0,4,0,0,1,0,0,0,1,0,0,1,8,0,3,8,0,0,0,4,10,14,8,1,0,0,0,4,8,0,0,0,3,0,0,7,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,9,18,27,19,11,13,3,0,0,1,0,4,11,3,0,0,0,0,0,2,0,0,7,0,6,14,4,0,8,0,3,5,14,4,0,1,6,6,0,0,8,5,13,9,0,4,5,1,0,4,0,0,0,1,1,0,0,1,8,0,2,0,7,14,6,0,7,0,3,0,0,0,0,1,0,0,4,0,0,0,6,9,7,0,0,14,4,4,2,3,2,0,2
132,0,0,0,0,1,2,0,3,2,2,1,0,7,4,11,3,2,9,13,7,0,3,0,0,0,0,0,3,4,5,11,5,2,1,1,9,0,1,0,1,0,5,0,0,5,2,0,0,0,2,8,0,3,7,1,2,0,2,8,14,8,1,0,0,0,2,6,0,0,1,0,0,0,4,0,0,0,2,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,2,7,14,17,24,16,10,13,3,0,1,0,0,4,8,0,0,2,1,5,0,3,0,0,7,0,7,14,4,0,8,0,3,4,15,5,5,2,6,6,0,1,7,4,14,6,2,4,5,0,0,4,0,5,0,3,0,0,0,0,9,0,1,0,7,11,6,0,7,0,3,0,0,0,0,1,0,0,4,0,0,1,6,6,7,0,4,16,6,3,0,1,2,5
133,0,0,0,0,0,1,2,0,3,1,7,0,0,5,3,10,2,2,9,14,7,0,1,0,0,0,0,0,0,3,6,12,5,1,0,6,8,0,0,0,0,1,4,0,1,5,2,0,0,5,1,6,0,2,12,2,0,0,2,8,14,6,1,0,0,0,1,5,0,5,0,0,0,0,4,0,0,5,7,6,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,5,1,5,2,8,13,16,23,14,9,12,2,5,0,0,0,3,7,0,0,7,2,3,0,2,0,0,6,0,7,12,2,0,7,0,0,5,14,6,4,2,6,5,5,0,6,9,13,6,0,3,4,0,0,3,1,4,0,2,0,0,0,5,8,0,0,0,5,10,6,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,3,5,6,0,6,16,6,2,0,0,3
134,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,6,0,0,5,11,5,0,0,0,0,0,0,1,0,0,2,9,1,3,0,3,4,1,0,0,0,0,1,0,0,2,0,0,0,4,0,5,0,2,9,0,0,0,0,5,9,3,0,1,2,0,0,2,0,2,0,0,0,0,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,10,13,20,11,6,9,0,2,0,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,2,13,3,0,4,1,0,4,10,2,1,0,2,2,1,0,3,6,10,1,0,0,5,0,0,0,0,1,0,0,0,2,0,2,3,0,0,0,2,7,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,6,13,3,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,5,0,0,4,7,3,0,0,0,0,0,0,1,0,0,1,11,1,1,2,5,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,7,0,1,5,0,0,0,0,13,8,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,11,19,9,5,7,0,1,0,0,0,0,4,0,0,2,2,0,0,0,0,2,1,8,3,12,2,0,0,3,0,4,12,2,0,0,0,1,3,0,0,5,18,8,0,0,5,0,0,0,0,0,2,2,0,0,0,0,2,8,0,0,0,15,5,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,0,0,6,0,8,9,0,8,0
136,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,3,0,0,5,4,0,0,0,0,0,8,0,0,0,0,1,15,5,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,3,9,5,9,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9,19,9,2,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,6,12,2,8,0,3,0,2,8,0,0,0,0,0,0,0,0,8,14,8,8,0,5,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,5,16,6,0,1,0,0,0,0,8,0,10,0,0,0,8,0,0,8,0,5,0,8,8,0,5
137,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,4,0,0,4,4,0,0,0,0,0,8,1,1,0,7,5,14,5,7,3,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,3,8,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,1,0,0,0,0,3,9,19,9,0,7,0,0,0,0,1,0,2,1,7,0,0,0,0,7,0,2,6,16,6,12,2,15,5,4,7,2,8,0,0,0,0,0,0,0,2,8,11,4,8,0,6,0,0,0,0,0,0,5,0,0,0,2,0,9,0,2,6,16,6,0,1,0,0,0,0,10,0,10,7,0,0,8,0,0,8,0,5,0,5,10,1
138,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,3,0,0,0,3,0,0,3,2,0,0,0,0,0,8,1,0,2,4,4,16,7,2,0,10,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,1,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,7,0,6,0,0,0,0,0,0,1,3,6,0,0,0,2,6,8,0,6,12,5,7,5,11,5,6,6,1,7,0,0,2,0,0,0,8,1,4,6,4,4,0,5,0,0,2,2,0,0,1,0,0,8,0,0,5,8,0,6,12,2,0,0,0,0,0,8,6,2,12,6,0,0,7,0,0,4,2,1,0,13,10
