,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
158,0,0,0,2,9,0,0,0,2,2,0,3,1,11,7,0,0,0,2,2,3,1,3,13,3,0,0,0,0,7,10,4,5,9,7,6,2,2,0,0,3,0,0,1,3,8,15,11,1,2,3,5,10,18,12,2,3,1,2,11,4,3,15,7,6,7,12,2,0,0,0,0,3,13,9,0,2,10,6,7,3,0,0,0,6,0,0,1,6,12,3,0,2,3,12,22,30,21,12,2,0,6,3,16,27,17,6,2,6,2,0,0,0,0,0,0,0,0,6,7,0,10,0,0,0,4,8,0
159,0,0,0,0,0,9,4,0,0,7,0,0,2,1,7,9,0,2,0,1,0,0,0,3,17,7,2,0,0,0,3,7,1,2,6,3,3,0,0,0,2,2,0,0,0,0,13,11,8,5,0,0,4,8,15,10,4,2,0,1,7,0,5,12,3,3,6,17,7,2,2,0,0,3,10,5,0,1,7,3,3,0,4,0,0,3,0,0,0,11,11,1,2,1,2,10,24,34,24,12,6,0,2,6,15,24,14,8,0,3,7,5,2,0,0,0,0,0,0,3,4,0,15,5,2,0,6,8
160,0,0,0,0,0,8,8,2,0,0,4,0,4,0,0,8,7,0,0,0,0,0,0,0,7,18,8,0,0,0,0,0,3,0,0,3,0,0,1,0,1,6,0,0,0,0,3,10,8,7,1,0,0,0,5,13,11,2,0,0,0,6,0,2,8,0,1,7,18,8,2,0,0,0,0,6,6,0,0,3,0,4,0,12,2,0,0,0,0,1,15,8,2,6,0,0,12,23,34,24,12,2,0,0,5,12,21,15,5,0,3,7,6,3,0,4,0,0,0,0,0,0,5,16,6,0,1,14
161,0,0,0,0,0,0,12,7,0,5,0,0,0,1,0,2,6,9,0,0,0,0,0,0,4,8,20,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,5,0,7,12,4,0,0,0,0,3,15,10,0,0,0,0,3,0,0,5,0,6,9,20,10,0,0,0,0,0,3,5,0,0,0,0,8,2,9,0,0,0,0,5,5,12,10,1,2,0,2,16,25,30,28,18,6,0,0,2,9,23,13,2,5,8,9,3,0,0,3,0,0,0,0,0,5,6,18,8,2,4
162,0,0,5,2,0,0,2,17,9,0,7,0,0,2,0,0,1,5,8,0,0,0,2,0,0,1,10,20,10,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,0,2,0,4,2,7,11,4,5,0,0,0,5,20,12,2,0,0,0,2,0,2,10,0,5,10,19,9,0,2,0,0,0,3,7,0,0,0,0,6,1,9,0,0,2,0,3,7,11,8,0,1,0,6,15,24,30,27,17,8,0,0,4,13,22,12,1,4,7,6,2,0,5,1,0,0,0,0,0,2,8,23,13,1
163,0,7,0,6,0,0,0,7,18,8,1,7,0,1,4,0,0,0,5,7,0,0,1,9,0,0,0,9,22,12,2,1,9,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,5,0,7,18,8,12,7,0,0,10,21,12,4,1,0,0,2,1,2,7,0,1,9,19,9,1,9,0,0,0,4,7,0,0,0,0,6,8,11,1,1,0,0,4,3,9,10,2,0,0,5,17,21,30,27,18,10,0,1,3,13,22,12,0,0,3,4,0,0,5,1,0,7,0,0,0,0,13,19,9
164,0,0,5,0,4,0,0,0,8,14,8,9,4,0,0,0,0,0,0,5,5,8,0,1,5,0,0,0,12,19,11,2,1,7,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1,0,8,16,8,12,4,0,0,10,19,11,2,0,0,8,2,0,0,3,0,0,17,16,9,1,17,7,0,0,2,4,0,0,0,0,6,7,19,9,0,0,0,0,0,8,9,0,0,0,7,13,20,38,28,17,8,0,0,3,11,18,8,0,0,1,1,0,8,3,0,0,5,0,0,0,3,9,15
165,0,0,0,5,0,0,0,0,0,4,14,16,6,4,0,0,0,0,0,0,3,13,8,0,0,2,0,0,2,9,18,11,2,0,5,0,0,0,0,0,0,0,0,0,8,15,5,0,0,0,0,0,6,16,8,9,0,0,0,8,18,9,0,0,8,8,0,0,0,0,0,8,14,16,9,9,14,7,0,0,0,1,0,0,0,0,5,15,19,9,0,0,0,0,0,7,6,0,0,0,3,11,28,38,28,16,8,0,0,1,7,14,4,0,0,0,0,8,6,1,0,0,1,0,0,0,0,5
166,0,0,0,1,4,0,0,0,1,0,5,14,14,7,2,0,0,0,0,5,0,3,14,7,0,0,1,5,0,1,8,19,10,1,0,4,0,0,0,5,0,0,0,0,0,9,14,4,1,0,0,0,0,6,15,7,7,0,1,0,8,16,8,0,0,9,8,0,0,0,0,0,7,15,15,9,6,19,9,0,0,0,1,0,0,0,0,5,16,18,8,1,0,0,0,0,6,6,0,0,0,2,18,29,36,27,17,6,0,0,0,6,12,2,0,0,0,0,7,5,0,0,0,0,0,0,0,0
167,0,0,0,1,0,1,0,0,1,0,1,5,12,15,5,0,0,0,0,5,4,0,4,13,7,0,0,6,3,0,0,9,18,9,0,0,3,0,0,5,3,0,0,0,0,1,8,12,5,1,0,0,0,0,5,14,5,7,1,0,0,6,15,7,0,1,9,7,0,0,0,0,0,8,14,15,6,11,20,10,0,0,0,0,0,0,0,0,6,15,16,9,0,0,0,0,0,6,5,0,0,0,8,19,27,35,28,18,6,0,0,0,4,9,1,0,0,0,0,6,4,0,0,0,0,0,0,0
168,0,2,0,0,0,0,0,0,0,0,0,0,2,12,23,13,1,0,0,0,5,3,0,6,9,2,0,0,14,4,8,0,11,17,8,2,0,3,0,0,1,0,0,8,0,0,0,6,12,2,1,2,0,2,2,4,10,4,7,0,8,0,5,15,6,0,0,5,3,0,0,0,0,0,10,13,10,4,11,20,10,0,0,0,0,2,8,0,0,5,12,16,6,0,8,8,0,0,2,13,3,0,0,9,27,26,35,25,17,7,0,0,0,0,8,0,0,0,0,0,8,4,0,0,0,0,0,0
169,0,0,1,0,0,0,4,0,0,5,0,0,0,2,11,25,15,3,0,0,0,1,0,0,10,6,4,0,4,12,2,5,1,8,14,4,0,0,0,0,2,0,0,0,4,0,5,0,3,16,6,0,1,0,0,0,6,9,1,4,0,4,0,5,11,3,0,5,7,5,2,0,0,0,0,6,10,9,1,8,16,7,4,0,0,0,0,4,0,5,4,9,18,8,0,4,10,4,2,3,17,7,0,0,17,24,25,37,27,15,12,5,2,0,0,7,0,0,0,0,0,5,9,0,2,0,2,0
170,0,0,0,0,0,4,0,2,0,0,3,0,8,0,1,13,22,15,5,0,0,0,0,0,0,12,6,2,0,2,9,0,3,0,6,12,3,0,2,0,0,10,0,0,0,2,0,4,0,6,15,5,0,0,0,0,0,4,7,0,1,2,2,0,2,9,1,0,4,6,5,0,0,0,0,0,8,8,7,0,7,18,8,8,0,0,0,0,2,0,13,3,8,26,16,4,4,9,4,0,7,15,5,0,7,14,22,27,35,26,16,11,4,4,0,8,5,0,0,0,0,0,4,11,1,0,0,6
171,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,3,11,24,14,4,0,0,0,0,4,2,14,5,0,0,0,6,0,0,0,2,9,0,0,1,2,0,9,0,0,0,7,0,1,4,5,12,4,0,0,0,2,0,1,4,0,0,0,0,0,0,8,6,2,6,8,1,0,0,0,0,0,7,5,4,0,8,22,12,5,0,0,0,0,7,3,10,5,16,22,12,6,8,11,1,4,5,11,2,0,4,11,24,25,32,31,21,13,3,1,0,7,1,0,0,0,0,5,1,13,3,2,0
172,0,0,0,0,0,0,5,8,0,4,3,0,0,0,1,1,2,14,21,14,4,0,0,0,5,1,4,14,4,0,0,0,3,0,0,0,0,6,0,0,2,1,0,5,0,0,4,4,0,6,1,2,12,2,0,0,1,2,0,0,0,0,0,0,0,0,0,12,7,3,7,4,0,0,0,0,0,0,5,2,1,0,13,21,11,2,0,0,0,4,6,1,11,6,12,18,13,11,9,7,6,1,1,9,0,0,2,14,21,22,36,35,25,13,0,0,0,3,0,0,0,0,4,2,3,13,4,1
173,0,0,0,0,0,8,0,3,5,0,1,0,4,0,0,2,0,4,10,18,10,0,0,0,0,6,1,4,9,2,0,0,0,0,0,0,0,0,7,0,1,6,0,0,1,0,0,1,1,0,2,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,8,3,3,2,0,0,0,1,0,0,1,0,2,3,21,17,7,0,0,0,0,8,3,2,15,5,8,18,12,11,4,6,2,0,0,4,0,0,4,10,17,26,36,36,26,14,4,0,0,0,0,0,0,0,5,3,3,14,12
174,0,0,0,1,0,0,8,0,4,4,1,1,0,5,0,0,1,0,3,15,17,10,1,0,0,0,5,6,2,8,0,1,0,0,0,0,0,0,0,12,2,0,6,0,0,2,0,0,2,1,0,1,0,1,7,0,0,1,1,0,0,0,0,0,0,1,0,0,3,11,7,3,2,3,0,0,0,6,1,0,0,0,2,11,20,16,6,0,1,0,0,9,1,5,13,3,8,18,11,9,4,5,2,1,0,3,1,0,3,9,16,25,34,33,25,15,4,0,0,0,0,0,0,0,3,3,4,11
175,0,0,0,0,0,0,1,7,0,6,2,0,1,0,1,3,0,8,0,5,15,14,8,0,1,0,7,4,2,0,4,0,0,0,0,0,0,0,0,2,15,5,0,2,0,0,4,0,0,3,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,3,6,18,8,1,0,1,0,0,0,4,1,0,0,1,2,10,18,12,3,0,3,0,0,12,2,3,9,10,9,25,15,10,2,2,0,0,0,1,4,0,3,11,18,28,33,30,25,15,3,0,0,0,0,2,0,3,2,6,4
176,0,0,5,2,0,0,0,6,9,0,8,0,0,3,0,0,2,0,7,0,5,13,16,8,0,0,0,7,3,1,0,6,0,0,0,0,0,0,0,0,5,13,10,0,0,2,0,3,2,0,2,1,5,0,0,0,4,8,2,0,0,0,0,0,0,2,5,0,1,2,8,16,7,3,0,0,0,0,2,3,0,0,0,0,1,10,17,10,5,0,1,2,2,10,1,2,8,10,15,24,15,9,0,4,0,0,2,0,3,0,2,10,18,25,32,28,30,20,8,0,0,0,0,0,0,8,1,4
177,0,2,0,5,1,0,0,0,6,5,0,7,0,0,11,1,0,0,0,5,0,4,13,18,8,0,0,0,15,5,9,0,8,0,0,2,0,0,0,0,0,3,12,18,8,0,0,0,3,0,0,4,0,7,2,0,0,3,8,1,8,0,0,0,0,0,1,1,0,0,0,7,12,7,5,0,0,0,0,2,1,0,0,0,0,3,18,16,10,1,0,1,0,0,18,9,0,4,6,23,20,14,8,0,12,2,0,0,0,3,0,0,6,13,24,29,27,29,19,7,2,0,0,0,0,0,4,0
178,0,0,1,0,4,0,0,0,0,3,5,0,5,0,1,8,0,0,2,0,7,0,4,13,15,5,0,0,5,12,4,9,0,14,6,1,4,2,0,0,0,0,2,11,16,8,0,3,0,0,2,0,3,0,7,0,0,0,3,14,4,8,6,2,0,0,0,0,0,0,0,0,4,12,7,3,0,0,0,2,5,0,0,0,6,0,8,16,16,7,0,0,0,0,8,17,7,0,2,13,20,26,16,8,2,11,2,0,6,2,0,0,0,3,12,22,28,25,35,25,13,4,0,0,0,0,0,0
179,0,1,2,6,0,1,0,2,5,0,8,5,0,10,0,0,7,0,0,3,0,7,5,5,11,11,3,1,0,4,12,9,10,4,14,5,1,4,0,1,0,0,2,2,11,21,11,0,8,0,0,3,2,4,1,6,0,2,5,4,14,4,8,6,2,5,2,0,0,0,0,0,0,9,13,7,0,1,5,0,1,1,0,0,0,7,0,8,21,13,5,5,0,0,0,8,15,5,0,3,11,20,26,21,11,1,16,6,0,6,0,0,0,0,2,10,24,28,25,34,26,16,4,0,0,2,0,0
180,0,0,0,2,5,0,0,0,2,2,0,6,3,0,9,0,0,5,2,0,5,0,7,5,2,8,9,2,0,0,3,12,9,16,10,15,7,3,1,0,0,0,0,1,1,11,18,14,4,5,2,0,2,2,4,0,3,0,2,11,4,14,10,10,4,2,4,0,0,0,0,0,0,0,9,11,4,0,1,7,3,0,0,0,6,0,6,0,11,18,11,5,2,0,0,0,6,12,3,0,1,17,18,26,20,10,6,13,12,2,3,0,0,0,0,0,12,22,34,24,34,28,18,6,0,0,0,0
181,0,0,0,0,0,1,0,0,0,0,2,8,3,3,0,5,0,0,3,2,0,13,3,7,1,0,5,9,1,0,0,3,12,7,14,7,13,5,0,1,0,0,0,0,9,1,7,15,14,4,3,2,0,2,2,1,0,1,0,1,10,4,12,8,18,8,0,0,0,0,0,8,0,0,0,17,8,4,0,0,4,0,0,0,0,6,0,14,4,8,15,11,1,0,0,0,0,2,9,2,0,7,25,18,25,18,10,3,11,10,0,0,0,0,0,0,2,20,24,32,24,32,24,15,5,0,0,0
182,0,7,0,1,0,0,0,0,1,0,1,2,6,4,5,0,3,0,0,2,2,3,14,10,4,0,0,4,11,1,2,1,10,12,7,14,7,13,3,0,0,0,0,2,0,10,0,6,16,11,4,10,2,7,9,0,0,0,2,0,3,11,4,12,8,19,9,0,0,0,0,0,6,1,7,7,13,7,5,0,0,0,0,0,0,7,8,4,15,5,6,16,7,0,2,2,0,0,0,11,1,0,15,26,20,23,19,9,3,11,7,0,0,0,0,0,0,10,20,22,39,29,29,20,11,5,0,0
183,0,1,5,0,0,0,0,0,0,0,0,0,4,5,3,2,0,2,1,0,3,0,4,15,6,1,0,0,3,8,0,1,2,10,12,7,15,8,10,1,0,2,0,0,0,0,6,0,6,12,12,5,8,3,8,6,0,0,0,2,0,13,11,5,10,9,17,7,0,0,0,0,0,5,2,5,4,11,6,6,0,0,0,0,0,1,6,6,5,11,7,6,13,9,0,1,1,0,0,1,7,1,5,14,25,18,22,16,9,4,7,3,0,0,0,2,0,0,10,18,29,40,30,26,17,9,2,0
184,0,0,0,5,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,1,0,11,1,5,11,3,0,0,0,0,7,0,1,0,8,9,5,13,5,10,0,0,0,0,8,0,0,3,0,2,10,12,3,8,3,5,2,0,0,0,1,3,11,9,13,10,7,13,3,0,0,8,0,0,5,10,2,4,11,4,3,0,0,0,0,0,0,14,6,1,8,7,3,10,8,0,0,0,0,0,0,5,9,5,15,23,18,18,14,7,0,3,0,0,0,0,0,8,0,8,19,28,36,27,22,15,5,0
185,0,0,0,0,2,0,4,0,0,5,0,0,7,0,0,6,0,2,0,0,0,1,8,0,9,8,5,0,0,0,0,4,0,0,0,4,6,3,10,4,12,2,0,0,0,5,5,0,0,4,0,7,11,1,5,1,7,1,0,0,0,0,1,8,5,10,9,12,15,5,2,0,6,0,0,1,7,1,1,8,0,0,4,0,0,0,0,4,11,11,1,5,9,2,6,4,2,4,2,0,4,0,1,6,5,12,20,20,15,11,12,5,5,0,0,0,0,0,5,0,9,16,33,33,29,21,17,7
186,0,0,5,2,0,0,0,9,2,0,7,0,0,9,0,0,5,0,1,0,0,0,3,8,0,6,7,5,0,0,0,2,4,0,0,0,3,5,0,10,3,10,7,0,0,2,4,4,2,0,3,0,12,11,1,4,0,12,3,0,0,0,0,0,6,7,15,8,11,14,4,0,0,8,0,0,0,7,3,0,7,0,0,2,0,0,0,0,6,10,9,3,4,7,1,5,3,2,3,1,0,3,0,3,5,4,14,19,19,14,10,11,4,2,0,0,5,0,0,4,0,8,23,30,32,34,24,15
187,0,0,0,6,1,0,0,0,10,1,1,7,0,1,7,0,0,4,0,6,0,0,1,2,8,0,5,12,3,0,0,1,1,3,0,0,0,2,2,5,8,1,10,5,0,1,1,2,5,2,0,2,2,11,10,0,2,2,13,3,0,0,0,0,0,7,7,14,6,9,13,4,0,1,7,0,0,5,8,2,0,4,0,0,1,0,0,0,1,5,8,10,1,2,5,0,4,3,1,1,1,0,3,1,1,4,5,12,18,18,13,9,9,1,1,0,0,5,0,0,3,0,13,20,28,32,32,22
188,0,0,0,0,2,9,0,0,0,10,0,0,11,1,0,8,0,0,0,0,2,0,0,0,1,9,0,2,7,1,0,0,0,0,0,0,0,0,3,0,6,12,2,5,1,0,1,0,0,4,0,0,0,1,7,8,1,0,3,9,0,0,0,0,0,0,5,7,15,7,9,9,2,0,0,3,1,0,2,4,0,1,3,8,0,0,0,0,0,1,9,5,11,5,0,0,0,3,3,0,0,0,0,0,0,0,1,6,8,14,18,13,10,10,0,5,0,0,1,0,0,0,3,14,21,26,33,40
189,0,0,0,0,0,2,13,3,0,5,7,0,1,8,0,2,6,2,0,0,0,0,0,0,4,0,11,1,0,5,0,0,0,0,0,0,0,0,0,2,2,5,11,1,1,0,5,0,0,4,1,0,0,0,0,5,10,0,0,0,5,0,0,0,0,0,0,10,9,17,9,5,7,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,5,0,6,7,10,1,0,2,4,5,0,4,0,0,0,0,0,0,3,3,5,19,23,15,7,7,0,4,0,0,0,0,0,5,4,16,20,28,33
190,0,0,0,0,0,1,3,12,2,2,2,3,0,0,4,5,0,9,0,0,0,0,0,0,1,2,3,9,0,0,1,0,0,0,0,0,0,0,0,0,7,1,4,7,0,0,2,2,0,1,2,0,0,0,0,0,10,9,0,0,0,2,0,0,0,0,0,2,15,14,20,10,3,4,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,2,4,0,11,6,6,0,3,3,7,1,1,1,0,0,0,0,0,5,0,1,9,21,28,18,6,6,0,0,0,0,0,0,2,3,9,15,25,29
191,0,0,0,0,0,0,0,2,11,1,1,0,1,0,2,1,2,0,11,1,2,0,0,0,0,0,0,2,11,1,2,0,0,1,1,6,2,2,0,0,0,5,0,6,4,0,0,2,1,0,3,2,0,0,0,0,0,9,8,1,2,0,3,2,0,0,0,0,5,12,12,17,7,2,4,0,0,0,0,2,0,0,0,0,7,0,3,0,0,0,0,3,1,9,8,8,0,0,1,9,0,2,0,0,2,0,0,0,6,2,0,11,18,25,17,7,5,0,1,0,0,2,0,0,0,8,15,22
192,0,2,0,0,0,0,0,0,2,7,1,0,0,1,8,0,0,0,1,9,1,1,0,2,0,0,0,0,10,7,9,2,2,0,0,3,6,2,0,0,0,0,4,8,5,4,0,0,2,0,0,5,1,2,2,0,0,0,9,7,9,1,0,3,1,0,0,0,0,2,8,11,13,7,4,3,0,0,0,0,0,0,0,0,0,9,8,2,0,0,0,0,0,0,17,16,6,0,0,9,5,0,1,0,8,1,0,0,0,6,0,1,7,15,24,14,6,4,0,0,2,0,0,0,0,0,5,10
193,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,4,0,0,0,1,7,9,1,0,0,0,0,0,0,7,6,9,2,0,0,0,1,4,0,0,0,0,0,3,16,6,0,0,0,0,0,0,3,1,2,0,0,0,0,7,6,7,0,0,11,1,0,0,0,0,0,16,8,13,7,12,2,0,0,0,0,0,0,0,0,0,8,16,6,0,0,0,0,0,7,16,13,3,0,0,5,3,8,1,0,6,1,0,0,0,2,0,0,5,13,21,12,14,4,0,0,0,0,0,0,0,0,1
194,0,0,5,2,0,0,0,5,2,0,2,5,7,2,0,0,3,0,0,0,0,5,11,1,0,0,0,0,0,0,6,8,9,1,0,0,0,0,1,0,0,0,5,0,6,18,8,0,2,0,0,0,5,3,1,1,0,5,2,0,6,4,6,0,1,13,6,0,0,0,0,6,15,10,13,5,9,2,2,0,0,0,0,0,0,0,0,6,18,8,0,2,0,0,0,6,15,13,3,0,0,4,1,10,0,0,8,0,0,0,0,1,0,0,4,11,26,16,13,3,0,0,0,0,0,5,0,0
195,0,0,0,4,12,2,0,0,4,0,0,0,2,6,1,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,4,0,8,15,5,0,0,0,0,0,3,1,0,0,0,4,1,0,4,3,5,0,3,12,3,0,0,0,0,5,14,8,11,1,8,1,1,0,0,0,0,0,0,0,0,8,15,5,0,0,0,0,0,5,12,10,2,0,0,2,0,9,10,0,4,0,0,0,0,0,0,10,1,14,24,15,23,13,1,0,0,0,0,1,0
196,0,0,0,0,2,8,0,0,0,0,0,8,0,2,5,0,0,0,0,0,0,8,0,4,5,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,12,2,5,12,5,0,0,0,0,0,3,0,0,0,0,2,0,0,2,1,13,3,2,8,0,0,0,8,0,5,14,16,8,1,8,0,0,0,0,0,0,0,0,8,0,5,12,5,0,0,0,0,0,2,9,9,0,0,8,2,0,7,10,0,2,0,0,0,0,0,0,7,4,22,22,13,23,13,1,0,0,0,0,0
197,0,0,0,0,0,10,7,0,0,0,0,0,12,2,0,6,0,0,0,0,0,0,5,0,3,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,4,0,0,2,9,2,2,9,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,1,2,9,1,0,0,6,0,4,10,17,7,0,4,0,1,0,8,0,0,0,0,5,0,9,9,6,4,0,0,0,0,2,4,8,0,0,5,0,0,4,11,1,0,0,0,1,1,0,4,5,12,18,18,13,19,13,3,1,0,1,8
198,0,0,5,2,0,0,10,12,2,0,2,0,2,14,4,0,5,0,0,0,0,0,2,5,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,9,0,0,4,8,1,4,9,3,0,5,0,0,0,0,6,2,0,0,0,0,0,0,5,15,5,1,8,0,0,0,8,0,2,7,17,9,0,3,0,1,0,7,0,0,0,2,4,0,11,8,4,3,0,0,0,0,1,4,7,0,2,4,0,2,3,10,0,0,0,0,0,0,0,9,3,11,17,18,12,18,10,2,6,0,0
199,0,0,0,3,0,4,0,8,10,1,0,0,8,4,11,3,0,5,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,8,0,6,0,0,3,7,0,3,8,1,0,3,0,0,0,0,4,0,0,2,0,0,0,0,5,14,4,0,8,0,0,0,6,0,4,7,15,8,0,5,0,5,0,5,0,0,0,1,12,2,10,16,6,0,0,0,0,0,0,2,4,0,0,1,0,1,1,9,0,0,0,2,0,8,0,6,1,8,15,17,11,20,10,0,5,4
200,0,0,0,0,1,0,0,0,8,6,1,8,0,8,3,7,0,0,3,0,0,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,14,4,0,0,7,0,1,8,0,0,3,0,0,0,0,2,0,0,0,0,8,0,0,4,10,0,0,16,6,0,0,14,4,4,7,13,5,0,1,0,3,0,4,8,0,0,2,12,2,7,15,5,0,0,0,0,0,0,10,4,0,0,1,0,0,0,5,0,0,0,0,0,6,8,4,0,8,13,13,10,16,8,0,1
201,0,0,0,0,0,0,0,0,0,5,6,0,6,0,7,0,4,0,2,2,2,0,8,0,0,0,0,0,0,0,0,0,0,6,6,1,2,2,0,0,0,0,0,5,4,14,4,3,0,4,2,1,7,0,0,0,0,0,0,6,1,0,6,2,0,8,0,0,1,7,0,6,13,6,0,4,11,3,4,9,16,6,0,0,6,3,0,2,8,0,0,2,9,0,6,14,4,0,0,0,0,6,0,10,3,0,0,0,6,2,0,2,0,0,0,0,0,4,14,4,0,10,10,10,7,15,5,0
202,0,0,0,0,0,0,0,0,0,0,5,4,0,6,0,4,0,2,2,1,4,0,0,8,0,0,0,0,0,0,0,0,0,6,12,7,3,4,0,0,0,0,0,0,3,4,11,7,3,0,6,2,0,7,0,0,0,0,0,6,5,1,6,8,0,0,7,0,0,0,5,0,3,13,6,0,1,10,3,6,12,13,3,0,6,6,2,0,2,5,0,0,0,7,0,5,12,2,0,0,0,6,4,0,9,2,0,0,6,8,0,0,0,0,0,0,0,0,10,13,4,2,7,7,7,6,12,2
203,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,1,0,4,1,3,1,0,0,5,0,0,0,2,0,2,0,0,1,7,18,9,5,1,0,0,0,0,2,0,2,1,11,6,0,2,6,1,0,7,0,0,0,0,1,8,5,2,8,5,0,0,3,0,0,0,2,0,3,13,3,0,0,9,5,6,9,10,0,1,6,8,0,0,0,3,0,0,0,9,2,3,9,0,2,0,1,3,3,2,8,1,0,1,8,4,0,0,0,0,0,0,0,1,9,13,6,0,4,4,6,3,9
204,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,0,0,2,1,2,1,2,0,0,0,0,8,0,8,2,2,0,0,9,18,9,0,0,0,0,0,8,1,0,0,1,11,2,0,4,5,3,2,3,0,0,0,0,9,7,4,2,7,5,0,0,0,0,0,0,0,0,5,12,2,0,0,9,3,1,5,5,0,3,14,7,0,0,0,3,0,0,8,17,7,0,5,8,0,0,0,3,11,1,8,0,0,1,4,0,0,0,0,0,0,0,0,0,11,13,3,0,0,3,2,0
205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,4,0,2,1,0,0,0,0,0,5,0,8,2,8,6,1,11,20,10,0,0,0,0,0,6,1,0,3,1,8,4,0,3,5,3,0,0,0,0,6,0,9,13,6,0,7,4,0,0,0,0,0,0,0,0,3,9,1,0,2,12,2,0,1,11,1,4,12,7,0,0,0,0,0,0,7,15,5,0,4,5,6,0,0,2,10,1,5,6,2,0,1,0,0,0,0,0,0,6,0,1,13,10,0,0,0,0,0
206,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,3,8,0,1,0,1,0,0,2,0,7,0,0,0,1,0,6,0,6,4,1,11,19,9,3,0,0,0,0,4,3,0,1,2,8,2,0,1,3,1,3,0,0,0,2,0,7,13,3,0,6,6,3,3,7,0,0,0,0,0,2,8,0,0,2,11,3,0,1,9,0,2,10,9,0,0,3,0,0,0,14,16,12,2,5,3,3,0,0,0,8,4,3,6,4,2,4,0,0,0,0,0,0,3,0,3,15,9,3,0,3,0
207,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,6,0,0,8,1,0,0,0,0,7,0,0,0,1,0,4,0,3,2,1,8,19,9,0,0,0,8,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,5,21,11,0,2,2,0,0,15,5,0,0,8,0,2,8,0,0,1,7,0,0,1,8,8,2,6,6,0,0,0,0,0,4,10,13,11,1,3,11,3,0,0,0,4,2,1,2,0,0,1,0,0,0,8,0,0,3,0,5,12,5,1,0,0
208,0,0,0,0,0,0,4,0,0,5,0,0,7,0,0,2,0,3,0,5,0,0,5,0,4,0,2,0,3,0,0,0,0,0,1,0,0,0,0,9,21,11,0,0,0,5,5,0,0,4,0,0,7,0,0,0,2,0,0,0,0,0,0,0,11,18,10,5,4,4,2,5,13,3,0,0,5,0,0,5,0,0,5,7,0,0,0,4,5,7,5,3,2,0,0,0,2,8,12,9,15,5,1,8,0,0,0,2,1,0,6,7,2,0,0,0,0,0,5,0,0,0,5,2,14,4,3,0
209,0,1,0,0,0,0,0,2,0,0,4,0,2,6,0,0,0,0,4,0,6,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,11,23,13,1,0,0,1,5,0,0,5,1,0,8,1,0,0,0,0,0,0,10,0,1,1,10,16,6,2,1,3,0,3,12,4,0,0,3,0,1,5,0,0,4,7,1,0,0,3,1,9,4,0,4,0,0,0,0,7,11,5,15,5,0,7,0,0,0,2,2,0,2,4,0,0,2,0,0,0,3,1,1,0,2,4,12,2,2
210,0,0,6,2,0,0,0,5,4,0,2,2,0,4,5,0,0,0,0,4,0,4,2,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,11,28,18,6,2,0,0,7,0,0,5,6,0,8,0,0,5,2,0,0,0,9,0,0,3,15,15,5,1,0,1,0,5,12,2,0,0,5,0,0,2,0,0,3,7,0,0,2,2,0,11,3,0,3,0,0,0,0,6,11,5,13,7,0,6,2,0,0,1,1,0,1,1,0,0,7,0,0,0,3,0,0,0,1,9,11,1
